,Codi,Literal,Any,Total,Homes,Dones,0-14 Anys,15-64 Anys,64 o més,Índex d'envelliment,Índex de sobreenvelliment,Saldo migratori total,Immigracions,Emigracions
15212,250334,Artesa de Lleida,2016,225995292,117538131,108457161,117108,538457,131161,,,20,27418,2702
15213,250349,Artesa de Segre,2016,5372274745,2661207335,2711067410,266271,12071067,335410,,,14,961235,94926
15214,430192,Ascó,2016,1911143361,99610172,92533189,9992,610533,172189,,,2,4864,4826
15215,250365,Aspa,2016,1812970,116433,76537,117,6465,3337,,,-3,400,700
15216,250371,"Avellanes i Santa Linya, les",2016,55261149,2915484,2610765,2926,154107,8465,,,-2,1517,2104
15217,080116,Avià,2016,3711433453,194708211,177725242,194177,708725,211242,,,-4,9185,90711
15218,080121,Avinyó,2016,3411382489,182729191,159653298,182159,729653,191298,,,45,72916,3958
15219,170123,Avinyonet de Puigventós,2016,3141117156,16056974,15454882,160154,569548,7482,,,-11,6439,7953
15220,080137,Avinyonet del Penedès,2016,2531095317,136606143,117489174,136117,606489,143174,,,-11,99324,99632
15221,080155,Badalona,2016,3422814261638790,176977193816666,165317067822124,1769716531,7193870678,1666622124,112.2,13.6,433,616611663316,643612562523
15222,089045,Badia del Vallès,2016,209287832607,106944491070,102343341537,10691023,44494334,10701537,,,-46,3996367,4548140
15223,080168,Bagà,2016,2291402531,127713236,102689295,127102,713689,236295,,,5,6335,5934
15224,250390,Baix Pallars,2016,4022874,2312038,1710836,2317,120108,3836,,,-5,1702,1509
15225,250404,Balaguer,2016,2867108022861,149456631206,137351391655,14941373,56635139,12061655,,,110,502121311,417132275
15226,080174,Balenyà,2016,6362491578,3261295240,3101196338,326310,12951196,240338,,,-6,1471643,1811516
15227,080180,Balsareny,2016,4042157724,2011136292,2031021432,201203,11361021,292432,,,-21,60421,9358
15228,430206,Banyeres del Penedès,2016,5712029491,2891038236,282991255,289282,1038991,236255,,,27,1921925,1831412
15229,170157,Banyoles,2016,3528125043207,185464081346,167460961861,18541674,64086096,13461861,,,170,57689232,48584158
15230,250411,Barbens,2016,123582238,64326110,59256128,6459,326256,110128,,,14,31448,39426
15231,430213,Barberà de la Conca,2016,67295116,3017154,3712462,3037,171124,5462,,,-6,1141,1516
15232,082520,Barberà del Vallès,2016,5685222084939,2874111872168,2811110212771,28742811,1118711021,21682771,,,-12,1075160165,1158151103
15233,080193,Barcelona,2016,2027111058000348035,104034518814138639,98677539186209396,10403498677,518814539186,138639209396,167.8,18.3,21062,277031421049496,347561220323388
15234,250426,"Baronia de Rialb, la",2016,1814775,78339,116436,711,8364,3936,,,-5,400,702
15235,170160,Bàscara,2016,152598230,9332497,59274133,9359,324274,97133,,,1,4795,5244
15236,250447,Bassella,2016,2614663,97231,177432,917,7274,3132,,,-4,731,1203
15237,430228,Batea,2016,2651136566,134587261,131549305,134131,587549,261305,,,9,17328,3252
15238,250450,Bausen,2016,33427,02013,31414,03,2014,1314,,,5,602,021
15239,080207,Begues,2016,13044635797,6592289376,6452346421,659645,22892346,376421,,,74,3101850,2442931
15240,170139,Begur,2016,4962653808,2581360382,2381293426,258238,13601293,382426,,,15,1402054,1291852
15241,250463,Belianes,2016,62303174,3515282,2715192,3527,152151,8292,,,-10,818,1917
15242,251706,Bellaguarda,2016,24178105,179448,78457,177,9484,4857,,,1,800,700
15243,170182,Bellcaire d'Empordà,2016,102399146,5420063,4819983,5448,200199,6383,,,29,5532,2317
15244,250479,Bellcaire d'Urgell,2016,170745348,88395156,82350192,8882,395350,156192,,,2,27116,3921
15245,250485,Bell-lloc d'Urgell,2016,3621499488,174774214,188725274,174188,774725,214274,,,-23,641213,761323
15246,250498,Bellmunt d'Urgell,2016,2411351,105921,145430,1014,5954,2130,,,1,301,300
15247,430234,Bellmunt del Priorat,2016,2818682,169435,129247,1612,9492,3547,,,-4,312,910
15248,080214,Bellprat,2016,44526,02917,4169,04,2916,179,,,-1,200,300
15249,250501,Bellpuig,2016,7923317896,3901835375,4021482521,390402,18351482,375521,,,17,1563066,1912717
15250,430249,Bellvei,2016,4401372378,231714191,209658187,231209,714658,191187,,,-3,1182116,1192019
15251,250518,Bellver de Cerdanya,2016,2901281424,149686199,141595225,149141,686595,199225,,,3,9898,89914
15252,250523,Bellvís,2016,3241391549,172752226,152639323,172152,752639,226323,,,20,60543,49336
15253,250539,Benavent de Segrià,2016,2571014211,12455197,133463114,124133,551463,97114,,,-31,41125,65816
15254,430252,Benifallet,2016,57420231,32216100,25204131,3225,216204,100131,,,20,23115,1810
15255,430265,Benissanet,2016,143790285,71451131,72339154,7172,451339,131154,,,-34,14417,41523
15256,080229,Berga,2016,2306103223547,123252131505,107451092042,12321074,52135109,15052042,,,45,45263148,39064164
15257,170195,Besalú,2016,3911480567,188717241,203763326,188203,717763,241326,,,20,921725,89817
15258,170209,Bescanó,2016,9633146745,4991604329,4641542416,499464,16041542,329416,,,46,1801322,1461112
15259,170216,Beuda,2016,3613528,197617,175911,1917,7659,1711,,,-11,1003,2400
15260,080235,Bigues i Riells del Fai,2016,167759681270,8483092606,8292876664,848829,30922876,606664,,,61,4543541,4182625
15261,250557,Biosca,2016,1010869,66330,44539,64,6345,3039,,,1,813,812
15262,170221,"Bisbal d'Empordà, la",2016,196270421738,10203587739,9423455999,1020942,35873455,739999,,,48,38744146,32635168
15263,430271,"Bisbal de Falset, la",2016,2512063,176929,85134,178,6951,2934,,,8,1013,510
15264,430287,"Bisbal del Penedès, la",2016,5352232699,2791203349,2561029350,279256,12031029,349350,,,-3,2062130,231209
15265,172348,Biure,2016,2314961,137732,107229,1310,7772,3229,,,1,823,1020
15266,430290,Blancafort,2016,4524999,1913848,2611151,1926,138111,4851,,,-10,622,1640
15267,170237,Blanes,2016,5911261207029,3068133183105,2843128023924,30682843,1331812802,31053924,,,-11,1154286675,1284242600
15268,170293,Boadella i les Escaules,2016,3717653,179328,208325,1720,9383,2825,,,1,2300,1732
15269,170242,Bolvir,2016,6124173,3513132,2611041,3526,131110,3241,,,5,3333,2914
15270,430304,Bonastre,2016,12541599,6221352,6320247,6263,213202,5247,,,22,51143,3394
15271,250576,"Bòrdes, Es",2016,3317047,189426,157621,1815,9476,2621,,,1,1851,1670
15272,170255,Bordils,2016,2781116286,147563126,131553160,147131,563553,126160,,,29,80524,7046
15273,250582,"Borges Blanques, les",2016,91838271255,4802025557,4381802698,480438,20251802,557698,,,11,1854460,1765349
15274,430311,"Borges del Camp, les",2016,3931279398,196666180,197613218,196197,666613,180218,,,11,8982,641113
15275,170268,Borrassà,2016,134441136,7123464,6320772,7163,234207,6472,,,9,3802,2632
15276,080240,Borredà,2016,49317129,2918362,2013467,2920,183134,6267,,,2,2910,2710
15277,250595,Bossòst,2016,167769187,8638782,81382105,8681,387382,82105,,,11,422012,40203
15278,430326,Bot,2016,50336229,28179105,22157124,2822,179157,105124,,,5,1452,1033
15279,430332,Botarell,2016,210768142,10741268,10335674,107103,412356,6874,,,-42,29106,59820
15280,250560,Bovera,2016,18143106,88851,105555,810,8855,5155,,,1,611,601
15281,430347,Bràfim,2016,114406148,5621863,5818885,5658,218188,6385,,,-3,2432,17510
15282,170274,Breda,2016,5262424772,2451260344,2811164428,245281,12601164,344428,,,25,117935,1041517
15283,080253,"Bruc, el",2016,4021347265,211737133,191610132,211191,737610,133132,,,-16,106108,1081220
15284,080266,"Brull, el",2016,5317040,319219,227821,3122,9278,1921,,,-2,403,801
15285,170280,Brunyola i Sant Martí Sapresa,2016,5822988,2712643,3110345,2731,126103,4345,,,-4,2200,2501
15286,430350,Cabacés,2016,4619585,2110738,258847,2125,10788,3847,,,-13,410,1710
15287,250609,Cabanabona,2016,44627,2259,22118,22,2521,918,,,6,620,200
15288,170314,Cabanelles,2016,4515359,249428,215931,2421,9459,2831,,,11,1736,1500
15289,170307,Cabanes,2016,135582198,74320100,6126298,7461,320262,10098,,,-4,43311,5362
15290,080272,"Cabanyes, les",2016,194625124,10632156,8830468,10688,321304,5668,,,-4,4516,4934
15291,250616,Cabó,2016,85628,33114,52514,35,3125,1414,,,2,301,200
15292,430363,Cabra del Camp,2016,168729216,93379109,75350107,9375,379350,109107,,,18,72513,6471
15293,080288,Cabrera d'Anoia,2016,225925201,12349198,102434103,123102,491434,98103,,,16,10456,9360
15294,080291,Cabrera de Mar,2016,7363095722,3871568344,3491527378,387349,15681527,344378,,,45,2021349,1921215
15295,080305,Cabrils,2016,13574984946,6792457467,6782527479,679678,24572527,467479,,,30,3352771,3133159
15296,170329,Cadaqués,2016,4391911487,219947213,220964274,219220,947964,213274,,,33,612262,682915
15297,080312,Calaf,2016,5542168702,2791156317,2751012385,279275,11561012,317385,,,69,1252656,93738
15298,430379,Calafell,2016,3780160174492,199980902103,178179272389,19991781,80907927,21032389,,,663,1701221498,1318210229
15299,080348,Calders,2016,148634171,6934778,7928793,6979,347287,7893,,,3,4643,4019
15300,080327,Caldes d'Estrac,2016,4131798555,206904231,207894324,206207,904894,231324,,,101,2482050,1602235
15301,170335,Caldes de Malavella,2016,126047721188,6412426544,6192346644,641619,24262346,544644,,,141,4062466,2902540
15302,080333,Caldes de Montbui,2016,2839113032995,147957681276,136055351719,14791360,57685535,12761719,,,81,62951136,52273140
15303,080351,Calella,2016,2674119723671,137160991509,130358732162,13711303,60995873,15092162,,,341,872152397,702118260
15304,080370,Calldetenes,2016,3841662372,197867169,187795203,197187,867795,169203,,,36,97614,6489
15305,080386,Callús,2016,3791313365,192673143,187640222,192187,673640,143222,,,10,10297,86517
15306,080364,Calonge de Segarra,2016,2011358,116223,95135,119,6251,2335,,,5,900,400
15307,170340,Calonge i Sant Antoni,2016,160570462058,8583533977,74735131081,858747,35333513,9771081,,,135,53760205,45249166
15308,250621,Camarasa,2016,88535256,50285113,38250143,5038,285250,113143,,,-3,2234,2831
15309,439039,Camarles,2016,5042057788,2741077356,230980432,274230,1077980,356432,,,-29,67324,991212
15310,430385,Cambrils,2016,5977222555041,3019110252273,2958112302768,30192958,1102511230,22732768,,,-606,1366355543,12743331263
15311,170353,Camós,2016,101417165,5521372,4620493,5546,213204,7293,,,13,2103,1100
15312,170366,Campdevànol,2016,4431994877,2421016372,201978505,242201,1016978,372505,,,-31,5798,89511
15313,170372,Campelles,2016,149033,54718,94315,59,4743,1815,,,0,1001,812
15314,080399,Campins,2016,6833369,3218331,3615038,3236,183150,3138,,,23,5113,2813
15315,170388,Campllong,2016,11734158,5517726,6216432,5562,177164,2632,,,6,2602,2200
15316,170391,Camprodon,2016,2711365585,134710253,137655332,134137,710655,253332,,,15,1002240,1191414
15317,250637,Canejan,2016,56626,03717,5299,05,3729,179,,,-5,011,511
15318,170405,Canet d'Adri,2016,121450131,6623057,5522074,6655,230220,5774,,,4,3821,3232
15319,080403,Canet de Mar,2016,231290592913,119745151224,111545441689,11971115,45154544,12241689,,,220,64753102,4376877
15320,439076,"Canonja, la",2016,10413962843,5062006374,5351956469,506535,20061956,374469,,,-23,2183814,2422427
15321,080410,Canovelles,2016,2981106152341,154556251080,143649901261,15451436,56254990,10801261,,,170,68497292,62383197
15322,080425,Cànoves i Samalús,2016,4811894498,231985236,250909262,231250,985909,236262,,,22,1781611,16986
15323,170412,Cantallops,2016,4419677,2210335,229342,2222,10393,3542,,,13,1803,503
15324,080431,Canyelles,2016,8212988598,4081545293,4131443305,408413,15451443,293305,,,-17,2043728,2283127
15325,430398,Capafonts,2016,97132,33817,63315,36,3833,1715,,,-5,1000,1500
15326,430402,Capçanes,2016,40236116,1611759,2411957,1624,117119,5957,,,15,1316,311
15327,080446,Capellades,2016,81033341083,4121701459,3981633624,412398,17011633,459624,,,-2,1852822,2101314
15328,170427,Capmany,2016,89357150,4319370,4616480,4346,193164,7080,,,29,48811,2936
15329,080459,Capolat,2016,205617,10278,10299,1010,2729,89,,,8,1030,500
15330,080462,Cardedeu,2016,3409120502699,177360081177,163660421522,17731636,60086042,11771522,,,60,7324892,6788252
15331,080478,Cardona,2016,59929391237,2941548509,3051391728,294305,15481391,509728,,,-32,671019,96923
15332,080484,Carme,2016,125498168,7026180,5523788,7055,261237,8088,,,3,5022,4452
15333,430419,Caseres,2016,1914787,77644,127143,712,7671,4443,,,-16,000,1321
15334,170448,Cassà de la Selva,2016,171666731636,8663557678,8503116958,866850,35573116,678958,,,210,37362133,3093514
15335,080497,Casserres,2016,175954399,93485182,82469217,9382,485469,182217,,,31,7625,4921
15336,080575,Castell de l'Areny,2016,65013,52510,1253,51,2525,103,,,0,000,000
15337,259046,Castell de Mur,2016,1410952,76324,74628,77,6346,2428,,,-4,300,700
15338,250642,Castellar de la Ribera,2016,287539,143720,143819,1414,3738,2019,,,-1,200,300
15339,080522,Castellar de n'Hug,2016,1110937,56315,64622,56,6346,1522,,,1,403,330
15340,080500,Castellar del Riu,2016,2811038,175921,115117,1711,5951,2117,,,-8,600,1400
15341,080517,Castellar del Vallès,2016,4220158453568,219978781562,202179672006,21992021,78787967,15622006,,,130,79099103,7037980
15342,080538,Castellbell i el Vilar,2016,6002290694,2931207320,3071083374,293307,12071083,320374,,,64,1942728,1601510
15343,080543,Castellbisbal,2016,243882961543,12604229717,11784067826,12601178,42294067,717826,,,14,3846553,3746747
15344,080556,Castellcir,2016,132487107,6025849,7222958,6072,258229,4958,,,5,3355,3611
15345,250674,Castelldans,2016,108630220,55363106,53267114,5553,363267,106114,,,-11,18614,29218
15346,080569,Castelldefels,2016,11175446699048,5801222603973,5374224095075,58015374,2226022409,39735075,81.1,12.7,965,23836041587,2169586854
15347,080581,Castellet i la Gornal,2016,3221431440,158736210,164695230,158164,736695,210230,,,50,1571117,119313
15348,170464,Castellfollit de la Roca,2016,145584241,83303108,62281133,8362,303281,108133,,,1,2319,2417
15349,080608,Castellfollit de Riubregós,2016,1410843,96621,54222,95,6642,2122,,,-3,600,711
15350,080594,Castellfollit del Boix,2016,7729081,4214637,3514444,4235,146144,3744,,,-5,811,1320
15351,080615,Castellgalí,2016,3641301330,190682167,174619163,190174,682619,167163,,,24,15693,130104
15352,080620,Castellnou de Bages,2016,264846177,12143591,14341186,121143,435411,9186,,,6,5335,4951
15353,250680,Castellnou de Seana,2016,95450191,5025786,45193105,5045,257193,86105,,,-40,1248,5626
15354,170470,Castelló d'Empúries,2016,169871131973,8453640956,85334731017,845853,36403473,9561017,,,22,38888448,41886398
15355,250693,Castelló de Farfanya,2016,66333157,3918477,2714980,3927,184149,7780,,,-14,1921,2565
15356,080636,Castellolí,2016,10337397,4219639,6117758,4261,196177,3958,,,21,3402,1410
15357,170486,Castell-Platja d'Aro,2016,150771601900,7833558874,72436021026,783724,35583602,8741026,,,22,51472297,51488259
15358,250707,Castellserà,2016,123618289,60332127,63286162,6063,332286,127162,,,-12,2825,34211
15359,080641,Castellterçol,2016,3451474532,182777222,163697310,182163,777697,222310,,,53,142520,98610
15360,430424,Castellvell del Camp,2016,5361959356,271981184,265978172,271265,981978,184172,,,27,13236,98511
15361,080654,Castellví de la Marca,2016,241977327,117510145,124467182,117124,510467,145182,,,23,45156,3904
15362,080667,Castellví de Rosanes,2016,3091209289,144621117,165588172,144165,621588,117172,,,39,121414,8767
15363,430430,"Catllar, el",2016,7232923565,3911497282,3321426283,391332,14971426,282283,,,36,218918,190811
15364,250714,Cava,2016,53319,42011,1138,41,2013,118,,,-5,200,700
15365,171899,"Cellera de Ter, la",2016,3101279465,154670199,156609266,154156,670609,199266,,,-34,59313,83521
15366,170499,Celrà,2016,11693621513,5831851231,5861770282,583586,18511770,231282,,,38,1683091,1862144
15367,080673,Centelles,2016,126047461404,6452397590,6152349814,645615,23972349,590814,,,32,2782734,2492533
15368,082687,Cercs,2016,120716347,67391133,53325214,6753,391325,133214,,,-8,4362,5423
15369,082665,Cerdanyola del Vallès,2016,8684389379922,4503192914390,4181196465532,45034181,1929119646,43905532,116.0,11.8,157,1589289972,1794268631
15370,080689,Cervelló,2016,151259811368,7853044624,7272937744,785727,30442937,624744,,,51,4614667,4564423
15371,250729,Cervera,2016,160158971515,8413049654,7602848861,841760,30492848,654861,,,54,23954118,2414967
15372,250735,Cervià de les Garrigues,2016,69404213,34223100,35181113,3435,223181,100113,,,-12,1106,2270
15373,170502,Cervià de Ter,2016,168573175,8629185,8228290,8682,291282,8590,,,13,38211,3206
15374,170519,Cistella,2016,4618463,208832,269631,2026,8896,3231,,,11,3004,2210
15375,250740,Ciutadilla,2016,1712166,106436,75730,107,6457,3630,,,1,800,700
15376,250753,Clariana de Cardener,2016,179727,65114,114613,611,5146,1413,,,3,900,600
15377,250766,"Cogul, el",2016,1210062,55434,74628,57,5446,3428,,,-10,501,1312
15378,170545,Colera,2016,51331140,2117467,3015773,2130,174157,6773,,,-37,1804,35222
15379,250772,Coll de Nargó,2016,63370141,3419266,2917875,3429,192178,6675,,,-13,1524,2653
15380,080692,Collbató,2016,9342903559,4951497267,4391406292,495439,14971406,267292,,,15,186817,178117
15381,430458,Colldejou,2016,1511640,76322,85318,78,6353,2218,,,4,610,300
15382,080706,Collsuspina,2016,6422263,3211934,3210329,3232,119103,3429,,,-12,601,1630
15383,170558,Colomers,2016,2211848,126121,105727,1210,6157,2127,,,-11,1101,1922
15384,251636,"Coma i la Pedra, la",2016,2518848,1611228,97620,169,11276,2820,,,0,1604,1901
15385,251615,Conca de Dalt,2016,51262126,2913762,2212564,2922,137125,6264,,,5,1152,1201
15386,430461,Conesa,2016,87632,54114,33518,53,4135,1418,,,-2,201,500
15387,430477,Constantí,2016,12294303907,6432281416,5862022491,643586,22812022,416491,,,57,3224162,2746133
15388,080713,Copons,2016,5418165,269531,288634,2628,9586,3134,,,13,1660,711
15389,430483,Corbera d'Ebre,2016,134658288,74356138,60302150,7460,356302,138150,,,12,24913,2932
15390,080728,Corbera de Llobregat,2016,261096331925,13494868872,126147651053,13491261,48684765,8721053,,,259,66737129,4835140
15391,250788,Corbins,2016,229895277,125506120,104389157,125104,506389,120157,,,11,381016,4067
15392,170577,Corçà,2016,195789265,112395124,83394141,11283,395394,124141,,,-1,70103,7527
15393,080734,Cornellà de Llobregat,2016,131675562517280,6637279287313,6530276979967,66376530,2792827697,73139967,130.4,12.7,749,30514931450,2858457930
15394,170561,Cornellà del Terri,2016,3761445458,204746221,172699237,204172,746699,221237,,,9,105521,101129
15395,430496,Cornudella de Montsant,2016,108637221,53367104,55270117,5355,367270,104117,,,7,361013,4057
15396,430509,Creixell,2016,5182162787,2661118375,2521044412,266252,11181044,375412,,,4,2713428,2633135
15397,170583,Crespià,2016,5016651,318124,198527,3119,8185,2427,,,-9,424,1018
15398,179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",2016,198854240,101434118,97420122,10197,434420,118122,,,6,541016,6266
