,Any,Zones verdes,Literal,Codi
1857,2013,2.0692,"Cabanyes, les",080272
1858,2013,32.6179,Cabrera d'Anoia,080288
1859,2013,9.2746,Cabrera de Mar,080291
1860,2013,41.9404,Cabrils,080305
1861,2013,6.6838,Calaf,080312
1862,2013,64.259,Caldes de Montbui,080333
1863,2013,11.0487,"Bruc, el",080253
1864,2013,27.1223,Calella,080351
1865,2013,4.2228,Caldes d'Estrac,080327
1866,2013,2.747,Calldetenes,080370
1867,2013,6.4568,Callús,080386
1868,2013,67.5495,"Ametlla del Vallès, l'",080057
1869,2013,3.7381,Castellterçol,080641
1870,2013,21.2279,Cànoves i Samalús,080425
1871,2013,4.185,Campins,080399
1872,2013,7.4847,Canet de Mar,080403
1873,2013,13.4398,Canovelles,080410
1874,2013,10.008,Calders,080348
1875,2013,195.4104,Badalona,080155
1876,2013,28.7491,Arenys de Munt,080076
1877,2013,0.3881,Argençola,080082
1878,2013,32.8723,Argentona,080095
1879,2013,13.5947,Artés,080109
1880,2013,6.0793,Avià,080116
1881,2013,2.2214,Borredà,080240
1882,2013,1.108,Avinyó,080121
1883,2013,19.7365,Arenys de Mar,080060
1884,2013,5.2355,Aiguafreda,080142
1885,2013,4.66,Bagà,080168
1886,2013,27.0048,Begues,080207
1887,2013,72.5601,Bigues i Riells,080235
1888,2013,5.9275,Balenyà,080174
1889,2013,15.7629,Berga,080229
1890,2013,17.4771,Balsareny,080180
1891,2013,1253.2062,Barcelona,080193
1892,2013,0.0,Bellprat,080214
1893,2013,13.7574,Avinyonet del Penedès,080137
1894,2014,2.8413,Oristà,081516
1895,2014,36.2018,Montgat,081265
1896,2014,0.8202,"Masies de Roda, les",081167
1897,2014,14.2315,"Masies de Voltregà, les",081173
1898,2014,18.3541,"Masnou, el",081189
1899,2014,61.8216,Masquefa,081192
1900,2014,220.9332,Matadepera,081206
1901,2014,94.5636,Mataró,081213
1902,2014,25.27,Mediona,081228
1903,2014,34.0595,Molins de Rei,081234
1904,2014,30.6265,Montmeló,081350
1905,2014,67.3631,Montcada i Reixac,081252
1906,2014,85.0261,Manresa,081136
1907,2014,11.0122,Monistrol de Montserrat,081271
1908,2014,5.5979,Monistrol de Calders,081287
1909,2014,15.2835,Muntanyola,081290
1910,2014,0.128,Montclar,081304
1911,2014,2.7151,Montesquiu,081311
1912,2014,1.3996,Montmajor,081326
1913,2014,1.1027,Montmaneu,081332
1914,2014,5.5059,Olost,081496
1915,2014,105.6884,Mollet del Vallès,081249
1916,2014,0.8157,"Llacuna, la",081043
1917,2014,2.7737,"Granada, la",080945
1918,2014,0.1842,Granera,080958
1919,2014,99.7761,Granollers,080961
1920,2014,5.3063,Gualba,080977
1921,2014,12.9452,Sant Salvador de Guardiola,080983
1922,2014,1.6887,Guardiola de Berguedà,080996
1923,2014,9.5104,Gurb,081000
1924,2014,141.7661,"Hospitalet de Llobregat, l'",081017
1925,2014,24.1368,Martorelles,081154
1926,2014,1.4605,Jorba,081038
1927,2014,56.2074,Martorell,081141
1928,2014,9.6486,"Llagosta, la",081056
1929,2014,29.6065,Llinars del Vallès,081069
1930,2014,57.2393,Lliçà d'Amunt,081075
1931,2014,15.657,Lliçà de Vall,081081
1932,2014,1.0104,Lluçà,081094
1933,2014,19.2518,Malgrat de Mar,081108
1934,2014,0.0,Malla,081115
1935,2014,20.7183,Manlleu,081120
1936,2014,21.3808,Montornès del Vallès,081363
1937,2014,71.123,Igualada,081022
1938,2014,1.8759,Prats de Lluçanès,081712
1939,2014,130.9792,Piera,081614
1940,2014,4.4332,"Hostalets de Pierola, els",081629
1941,2014,15.7673,Pineda de Mar,081635
1942,2014,3.7564,"Pla del Penedès, el",081640
1943,2014,3.1817,"Pobla de Claramunt, la",081653
1944,2014,4.2587,"Pobla de Lillet, la",081666
1945,2014,24.6978,Polinyà,081672
1946,2014,4.2097,Pontons,081688
1947,2014,1.5612,Figaró-Montmany,081347
1948,2014,0.4922,"Prats de Rei, els",081705
1949,2014,22.9698,"Papiol, el",081580
1950,2014,11.9957,Premià de Mar,081727
1951,2014,1.4029,Puigdàlber,081748
1952,2014,23.9586,Puig-reig,081751
1953,2014,1.7207,Pujalt,081764
1954,2014,0.0653,"Quar, la",081770
1955,2014,2.7422,Rajadell,081786
1956,2014,14.1113,Rellinars,081799
1957,2014,62.2043,Ripollet,081803
1958,2014,79.3884,"Prat de Llobregat, el",081691
1959,2014,10.1852,Olesa de Montserrat,081477
1960,2014,0.1909,Montseny,081379
1961,2014,11.5127,Moià,081385
1962,2014,2.3068,Mura,081398
1963,2014,19.1052,Navarcles,081402
1964,2014,3.9279,Navàs,081419
1965,2014,0.5709,"Nou de Berguedà, la",081424
1966,2014,16.8614,Òdena,081430
1967,2014,4.3289,Olvan,081445
1968,2014,4.0676,Perafita,081607
1969,2014,5.8757,Olesa de Bonesvalls,081461
1970,2014,29.7905,Parets del Vallès,081593
1971,2014,57.3637,Olivella,081483
1972,2014,9.0363,Orís,081509
1973,2014,1.0723,Orpí,081521
1974,2014,4.3472,Òrrius,081537
1975,2014,2.7355,Pacs del Penedès,081542
1976,2014,16.7318,Palafolls,081555
1977,2014,24.0499,Palau-solità i Plegamans,081568
1978,2014,36.4528,Pallejà,081574
1979,2014,18.0823,Gelida,080919
1980,2014,47.4118,Olèrdola,081458
1981,2014,4.185,Campins,080399
1982,2014,9.2746,Cabrera de Mar,080291
1983,2014,41.9153,Cabrils,080305
1984,2014,6.6838,Calaf,080312
1985,2014,4.2228,Caldes d'Estrac,080327
1986,2014,64.6439,Caldes de Montbui,080333
1987,2014,10.008,Calders,080348
1988,2014,27.1224,Calella,080351
1989,2014,0.507,Calonge,080364
1990,2014,0.0,Gisclareny,080930
1991,2014,6.4568,Callús,080386
1992,2014,2.4458,"Brull, el",080266
1993,2014,7.4847,Canet de Mar,080403
1994,2014,13.9606,Canovelles,080410
1995,2014,21.228,Cànoves i Samalús,080425
1996,2014,38.9756,Canyelles,080431
1997,2014,2.6171,Capellades,080446
1998,2014,0.0,Capolat,080459
1999,2014,18.3072,Cardedeu,080462
2000,2014,4.1436,Cardona,080478
2001,2014,2.747,Calldetenes,080370
2002,2014,5.884,Balenyà,080174
2003,2014,28.7492,Arenys de Munt,080076
2004,2014,0.3881,Argençola,080082
2005,2014,32.8724,Argentona,080095
2006,2014,13.5948,Artés,080109
2007,2014,6.0793,Avià,080116
2008,2014,22.3477,Avinyó,080121
2009,2014,13.7713,Avinyonet del Penedès,080137
2010,2014,5.2355,Aiguafreda,080142
2011,2014,32.618,Cabrera d'Anoia,080288
2012,2014,4.66,Bagà,080168
2013,2014,2.0692,"Cabanyes, les",080272
2014,2014,17.4771,Balsareny,080180
2015,2014,1266.1254,Barcelona,080193
2016,2014,27.0049,Begues,080207
2017,2014,0.0,Bellprat,080214
2018,2014,16.618,Berga,080229
2019,2014,72.5603,Bigues i Riells,080235
2020,2014,2.2214,Borredà,080240
2021,2014,11.0488,"Bruc, el",080253
2022,2014,0.0,Castellar del Riu,080500
2023,2014,195.7726,Badalona,080155
2024,2014,38.0656,Fogars de la Selva,080826
2025,2014,0.8768,Carme,080484
2026,2014,88.534,Cornellà de Llobregat,080734
2027,2014,22.2239,Cubelles,080749
2028,2014,56.4734,Dosrius,080752
2029,2014,47.8717,Esparreguera,080765
2030,2014,40.2067,Esplugues de Llobregat,080771
2031,2014,0.3253,"Espunyola, l'",080787
2032,2014,2.9064,"Estany, l'",080790
2033,2014,0.3477,Copons,080713
2034,2014,1.6599,Fogars de Montclús,080811
2035,2014,1.3861,Collsuspina,080706
2036,2014,5.0595,Folgueroles,080832
2037,2014,23.3297,Fonollosa,080847
2038,2014,7.3131,Font-rubí,080850
2039,2014,31.3308,"Franqueses del Vallès, les",080863
2040,2014,1.3416,Gallifa,080879
2041,2014,18.0757,"Garriga, la",080885
2042,2014,91.4871,Gavà,080898
2043,2014,0.8221,Gaià,080902
2044,2014,19.7366,Arenys de Mar,080060
2045,2014,0.2987,Fígols,080804
2046,2014,0.0959,Castellfollit de Riubregós,080608
2047,2014,17.9168,Gironella,080924
2048,2014,105.3813,Castellar del Vallès,080517
2049,2014,1.0177,Castellar de n'Hug,080522
2050,2014,47.5119,Castellbell i el Vilar,080538
2051,2014,241.211,Castellbisbal,080543
2052,2014,8.159,Castellcir,080556
2053,2014,81.0497,Castelldefels,080569
2054,2014,0.1667,Castell de l'Areny,080575
2055,2014,129.8606,Corbera de Llobregat,080728
2056,2014,0.2549,Castellfollit del Boix,080594
2057,2014,2.4231,Casserres,080497
2058,2014,20.2792,Castellgalí,080615
2059,2014,25.0897,Castellnou de Bages,080620
2060,2014,4.1678,Castellolí,080636
2061,2014,3.7381,Castellterçol,080641
2062,2014,0.8395,Castellví de la Marca,080654
2063,2014,24.9577,Castellví de Rosanes,080667
2064,2014,7.0266,Centelles,080673
2065,2014,113.1626,Cervelló,080689
2066,2014,17.4363,Collbató,080692
2067,2014,25.8476,Castellet i la Gornal,080581
2068,2014,3.4982,Vilanova d'Escornalbou,431671
2069,2014,39.1051,Vandellòs i l'Hospitalet de l'Infant,431628
2070,2014,1.4195,Vilanova de Prades,431687
2071,2014,1.3063,Vilabella,431652
2072,2014,7.6495,Vespella de Gaià,431649
2073,2014,94.3048,"Vendrell, el",431634
2074,2014,2.3575,Vilallonga del Camp,431665
2075,2014,16.1202,Valls,431613
2076,2014,2.404,Vallmoll,431606
2077,2014,0.3285,Vallfogona de Riucorb,431592
2078,2014,0.4283,Vallclara,431589
2079,2014,13.4558,Ulldecona,431567
2080,2014,0.3714,Vilaplana,431690
2081,2014,50.5465,"Canonja, la",439076
2082,2014,108.2627,Tortosa,431554
2083,2014,0.3249,Ulldemolins,431573
2084,2014,0.5642,Vinebre,431779
2085,2014,0.7087,Torroja del Priorat,431541
2086,2014,0.0,Medinyà,171045
2087,2014,27.3356,"Ampolla, l'",439060
2088,2014,8.7764,"Aldea, l'",439044
2089,2014,13.5736,Camarles,439039
2090,2014,2.3515,Sant Jaume d'Enveja,439023
2091,2014,34.0503,Salou,439057
2092,2014,2.4309,Vinyols i els Arcs,431785
2093,2014,1.8805,Vila-rodona,431704
2094,2014,2.0646,Vimbodí i Poblet,431763
2095,2014,0.3994,Vilalba dels Arcs,431750
2096,2014,0.3647,"Vilella Baixa, la",431747
2097,2014,0.0193,"Vilella Alta, la",431732
2098,2014,2.6866,Vilaverd,431726
2099,2014,38.0035,Vila-seca,431711
2100,2014,11.196,Deltebre,439018
2101,2014,0.4398,Navata,171117
2102,2014,0.4779,Meranges,170998
2103,2014,0.879,Palol de Revardit,171236
2104,2014,1.8486,Palau-sator,171215
2105,2014,9.2269,Palau-saverdera,171208
2106,2014,0.1492,Palau de Santa Eulàlia,171194
2107,2014,30.8761,Palamós,171181
2108,2014,67.8076,Palafrugell,171175
2109,2014,1.0294,Osor,171169
2110,2014,2.261,Ordis,171156
2111,2014,0.3436,Pardines,171254
2112,2014,4.6844,Ogassa,171122
2113,2014,0.4691,Parlavà,171267
2114,2014,1.9785,Mont-ras,171100
2115,2014,1.7346,Montagut i Oix,171096
2116,2014,4.4868,Molló,171077
2117,2014,0.1242,Mollet de Peralada,171061
2118,2014,1.6663,Mieres,171058
2119,2014,84.9862,Maçanet de la Selva,171030
2120,2014,8.1796,Maçanet de Cabrenys,171024
2121,2014,1.4754,Massanes,171019
2122,2014,5.1254,Cervià de Ter,170502
2123,2014,40.3731,Olot,171143
2124,2014,2.5094,Portbou,171387
2125,2014,0.6618,Riudaura,171498
2126,2014,75.5323,Riudarenes,171485
2127,2014,16.3594,Ripoll,171479
2128,2014,3.9775,Riells i Viabrea,171463
2129,2014,5.42,Ribes de Freser,171450
2130,2014,1.7783,Regencós,171447
2131,2014,0.1141,Rabós,171432
2132,2014,5.9633,Quart,171426
2133,2014,19.8953,Puigcerdà,171411
2134,2014,13.8356,Pals,171241
2135,2014,6.1569,"Preses, les",171390
2136,2014,4.8154,Maià de Montcal,170985
2137,2014,15.9772,Porqueres,171371
2138,2014,0.9075,Pontós,171365
2139,2014,1.3616,Pont de Molins,171352
2140,2014,2.8192,Planoles,171349
2141,2014,4.427,"Planes d'Hostoles, les",171334
2142,2014,10.1417,Peralada,171328
2143,2014,0.5171,"Pera, la",171306
2144,2014,0.1317,Pedret i Marzà,171292
2145,2014,4.2327,Pau,171289
2146,2014,9.0135,"Port de la Selva, el",171404
2147,2014,32.2665,"Escala, l'",170622
2148,2014,0.4094,Masarac,171002
2149,2014,7.7976,Fornells de la Selva,170736
2150,2014,2.0407,Fontcoberta,170715
2151,2014,1.231,Fontanilles,170708
2152,2014,6.8904,Fontanals de Cerdanya,170694
2153,2014,1.8691,Foixà,170681
2154,2014,3.1002,Flaçà,170675
2155,2014,31.4568,Figueres,170669
2156,2014,0.3696,Esponellà,170656
2157,2014,0.3884,Garrigàs,170754
2158,2014,0.3014,Espinelves,170638
2159,2014,0.5719,Garrigoles,170767
2160,2014,5.1222,Das,170617
2161,2014,0.2546,Darnius,170600
2162,2014,0.6109,Crespià,170583
2163,2014,0.8118,Corçà,170577
2164,2014,4.9368,Cornellà del Terri,170561
2165,2014,0.2565,Colomers,170558
2166,2014,2.0535,Colera,170545
2167,2014,0.2583,Siurana,170524
2168,2014,10.6062,Alcoletge,250122
2169,2014,0.243,Espolla,170643
2170,2014,15.8509,"Jonquera, la",170865
2171,2014,0.0,Madremanya,170979
2172,2014,0.6168,"Llosses, les",170963
2173,2014,120.392,Lloret de Mar,170950
2174,2014,5.1088,Llívia,170947
2175,2014,2.8643,Llers,170932
2176,2014,33.2336,Llançà,170926
2177,2014,5.6532,Llanars,170911
2178,2014,2.0664,Llambilles,170904
2179,2014,16.4396,Llagostera,170890
2180,2014,1.4289,Fortià,170741
2181,2014,0.2623,Juià,170871
2182,2014,48.5877,Roses,171523
2183,2014,0.0928,Jafre,170852
2184,2014,1.8287,Isòvol,170849
2185,2014,10.7222,Hostalric,170834
2186,2014,4.1069,Guils de Cerdanya,170828
2187,2014,0.3227,Gualta,170813
2188,2014,0.9674,Gombrèn,170806
2189,2014,243.4521,Girona,170792
2190,2014,3.3982,Ger,170789
2191,2014,3.036,Garriguella,170773
2192,2014,1.1066,Lladó,170887
2193,2014,0.9719,Verges,172116
2194,2014,15.7294,Riudellots de la Selva,171501
2195,2014,2.7537,Vilaür,172229
2196,2014,6.2273,Vilafant,172214
2197,2014,8.1731,Viladrau,172207
2198,2014,0.8641,Vilademuls,172180
2199,2014,0.0383,Viladamat,172174
2200,2014,0.2364,Viladasens,172168
2201,2014,4.6886,Vilablareix,172155
2202,2014,1.1685,Vilabertran,172142
2203,2014,1.3773,Vilallonga de Ter,172240
2204,2014,5.0749,Vidrà,172121
2205,2014,0.3246,Vilamacolum,172253
2206,2014,4.3334,Ventalló,172109
2207,2014,1.504,Vall-llobrega,172095
2208,2014,3.7655,"Vall de Bianya, la",172082
2209,2014,7.9128,"Vall d'en Bas, la",172076
2210,2014,1.8287,Urús,172060
2211,2014,0.2579,Ullastret,172057
2212,2014,2.6374,Ullà,172044
2213,2014,0.1409,Ultramort,172039
2214,2014,73.396,Tossa de Mar,172023
2215,2014,68.997,Vidreres,172137
2216,2014,2.3617,Sant Julià del Llor i Bonmatí,179032
2217,2014,17.8524,Alcarràs,250117
2218,2014,0.0865,Alcanó,250100
2219,2014,2.6977,"Albi, l'",250096
2220,2014,1.6037,Albesa,250083
2221,2014,2.6719,Albatàrrec,250077
2222,2014,1.0507,"Albagés, l'",250061
2223,2014,0.1537,Alàs i Cerc,250058
2224,2014,1.2416,"Alamús, els",250045
2225,2014,12.118,Agramunt,250030
2226,2014,2.8084,Vilajuïga,172235
2227,2014,0.183,Abella de la Conca,250019
2228,2014,37.5055,Torroella de Montgrí,171997
2229,2014,4.5233,Forallac,179026
2230,2014,0.0273,Biure,172348
2231,2014,5.677,Vilobí d'Onyar,172333
2232,2014,2.1641,Vilopriu,172327
2233,2014,0.5876,Vila-sacra,172305
2234,2014,0.1738,Vilanant,172288
2235,2014,1.1725,Vilamaniscle,172272
2236,2014,19.5916,Vilamalla,172266
2237,2014,7.6347,Àger,250024
2238,2014,1.2125,Sant Ferriol,171621
2239,2014,0.1396,Sant Miquel de Campmajor,171740
2240,2014,0.375,Sant Martí Vell,171735
2241,2014,0.672,Sant Martí de Llémena,171729
2242,2014,0.0,Sant Llorenç de la Muga,171714
2243,2014,0.9084,Vallfogona de Ripollès,171707
2244,2014,13.8583,Sant Julià de Ramis,171693
2245,2014,0.4521,Sant Joan de Mollet,171680
2246,2014,11.7342,Sant Joan de les Abadesses,171674
2247,2014,24.4519,Torredembarra,431536
2248,2014,0.6975,Toses,172018
2249,2014,13.8797,Sant Gregori,171637
2250,2014,1.8875,Sant Pau de Segúries,171772
2251,2014,5.3852,Sant Feliu de Pallerols,171616
2252,2014,73.2913,Sant Feliu de Guíxols,171609
2253,2014,21.8236,Sant Feliu de Buixalleu,171595
2254,2014,0.7424,Sant Climent Sescebes,171582
2255,2014,0.2156,Sant Andreu Salou,171576
2256,2014,19.7282,Salt,171557
2257,2014,0.6839,Sales de Llierca,171544
2258,2014,0.6523,Rupià,171539
2259,2014,8.693,Celrà,170499
2260,2014,3.6599,Sant Jaume de Llierca,171655
2261,2014,0.9145,"Selva de Mar, la",171886
2262,2014,0.0577,Riumors,171518
2263,2014,1.2194,Torroella de Fluvià,171984
2264,2014,0.4623,Torrent,171978
2265,2014,0.1954,Terrades,171962
2266,2014,2.7708,"Tallada d'Empordà, la",171959
2267,2014,0.0,Susqueda,171946
2268,2014,32.1978,Sils,171931
2269,2014,1.0101,Setcases,171925
2270,2014,1.4202,Serra de Daró,171910
2271,2014,0.1639,Sant Miquel de Fluvià,171753
2272,2014,2.2736,"Cellera de Ter, la",171899
2273,2014,0.6086,Sant Mori,171766
2274,2014,1.0541,"Saus, Camallera i Llampaies",171870
2275,2014,8.2331,Sarrià de Ter,171864
2276,2014,9.6356,Sant Joan les Fonts,171851
2277,2014,2.8668,Santa Pau,171848
2278,2014,1.0509,Sant Aniol de Finestres,171833
2279,2014,2.0088,Santa Llogaia d'Àlguema,171827
2280,2014,67.385,Santa Cristina d'Aro,171812
2281,2014,26.8793,Santa Coloma de Farners,171805
2282,2014,9.6766,Sant Pere Pescador,171788
2283,2014,4.2043,Tortellà,172001
2284,2014,0.8412,Serinyà,171903
2285,2014,4.5098,Sant Pere de Riudebitlles,082325
2286,2014,6.2587,Sant Llorenç d'Hortons,082227
2287,2014,0.8756,Marganell,082423
2288,2014,0.6841,Sant Sadurní d'Osormort,082418
2289,2014,27.4587,Sant Sadurní d'Anoia,082401
2290,2014,22.2964,Sant Quirze Safaja,082397
2291,2014,50.1564,Sant Quirze del Vallès,082384
2292,2014,4.3356,Sant Quirze de Besora,082378
2293,2014,4.2691,Sant Quintí de Mediona,082362
2294,2014,2.1189,Sant Pol de Mar,082359
2295,2014,27.246,Santa Coloma de Cervelló,082444
2296,2014,8.4357,Sant Pere de Torelló,082331
2297,2014,63.9009,Santa Coloma de Gramenet,082457
2298,2014,50.7258,Sant Pere de Ribes,082310
2299,2014,10.3886,Premià de Dalt,082303
2300,2014,0.8436,Sant Mateu de Bages,082299
2301,2014,0.2116,Sant Martí Sesgueioles,082286
2302,2014,2.2176,Sant Martí Sarroca,082270
2303,2014,3.6154,Sant Martí de Tous,082264
2304,2014,0.0533,Sant Martí d'Albars,082251
2305,2014,7.8875,Sant Martí de Centelles,082248
2306,2014,2.1844,Cistella,170519
2307,2014,64.1793,Sant Pere de Vilamajor,082346
2308,2014,0.0,Santa Maria de Merlès,082554
2309,2014,122.7183,Cerdanyola del Vallès,082665
2310,2014,4.9751,Sant Vicenç de Torelló,082652
2311,2014,27.8593,Sant Vicenç de Montalt,082649
2312,2014,53.1257,Sant Vicenç dels Horts,082634
2313,2014,14.4171,Sant Vicenç de Castellet,082628
2314,2014,16.119,Santa Susanna,082613
2315,2014,90.2294,Santa Perpètua de Mogoda,082606
2316,2014,24.8386,Santa Maria de Palautordera,082592
2317,2014,4.3622,Santa Maria d'Oló,082589
2318,2014,0.13,Santa Cecília de Voltregà,082439
2319,2014,0.9532,Santa Maria de Martorelles,082567
2320,2014,74.768,Sant Just Desvern,082212
2321,2014,5.7354,"Esquirol, l'",082541
2322,2014,0.6819,Santa Maria de Besora,082536
2323,2014,48.2672,Barberà del Vallès,082520
2324,2014,43.8616,Santa Margarida i els Monjos,082515
2325,2014,6.0388,Santa Margarida de Montbui,082508
2326,2014,1.2925,Santa Fe del Penedès,082495
2327,2014,15.8923,Santa Eulàlia de Ronçana,082482
2328,2014,1.617,Santa Eulàlia de Riuprimer,082476
2329,2014,3.2253,Santa Eugènia de Berga,082460
2330,2014,0.0,Santa Maria de Miralles,082573
2331,2014,0.7766,Rubió,081859
2332,2014,5.8315,Sant Llorenç Savall,082233
2333,2014,42.0699,Sant Andreu de la Barca,081960
2334,2014,0.0,Sant Agustí de Lluçanès,081957
2335,2014,64.9164,Sant Adrià de Besòs,081944
2336,2014,4.861,Sant Iscle de Vallalta,081939
2337,2014,15.5149,Santpedor,081923
2338,2014,58.0154,Sallent,081918
2339,2014,1.1293,Saldes,081901
2340,2014,1.0453,Sant Pere Sallavinera,081897
2341,2014,22.1301,Sant Antoni de Vilamajor,081982
2342,2014,202.6983,Sabadell,081878
2343,2014,1.7939,Sant Bartomeu del Grau,081995
2344,2014,127.0698,Rubí,081846
2345,2014,6.5908,Roda de Ter,081831
2346,2014,37.0708,"Pont de Vilomara i Rocafort, el",081825
2347,2014,21.163,"Roca del Vallès, la",081810
2348,2014,67.5497,"Ametlla del Vallès, l'",080057
2349,2014,1.3955,Alpens,080044
2350,2014,30.8351,Alella,080039
2351,2014,0.3703,Aguilar de Segarra,080023
2352,2014,35.5989,Abrera,080018
2353,2014,0.0,Sagàs,081884
2354,2014,50.2547,Sant Fost de Campsentelles,082093
2355,2014,13.4116,Sant Julià de Vilatorta,082205
2356,2014,6.4898,Vilassar de Mar,082191
2357,2014,13.4734,Sant Joan de Vilatorrada,082188
2358,2014,47.1062,Sant Joan Despí,082172
2359,2014,0.5602,Sant Jaume de Frontanyà,082166
2360,2014,17.7977,Sant Hipòlit de Voltregà,082153
2361,2014,14.6726,Vilassar de Dalt,082140
2362,2014,39.7559,Sant Fruitós de Bages,082135
2363,2014,2.081,Sant Feliu Sasserra,082129
2364,2014,36.1093,Sant Andreu de Llavaneres,081976
2365,2014,9.5141,Sant Feliu de Codines,082107
2366,2014,140.9531,Seva,082690
2367,2014,53.1295,Sant Esteve Sesrovires,082080
2368,2014,1.3269,Sant Esteve de Palautordera,082074
2369,2014,3.5977,Sant Cugat Sesgarrigues,082068
2370,2014,312.2513,Sant Cugat del Vallès,082055
2371,2014,11.9052,Sant Climent de Llobregat,082042
2372,2014,51.7422,Sant Cebrià de Vallalta,082037
2373,2014,25.6521,Sant Celoni,082021
2374,2014,2.1612,Sant Boi de Lluçanès,082016
2375,2014,99.9189,Sant Boi de Llobregat,082009
2376,2014,47.7276,Sant Feliu de Llobregat,082114
2377,2014,6.7134,Avinyonet de Puigventós,170123
2378,2014,51.8494,Sentmenat,082671
2379,2014,56.1385,Blanes,170237
2380,2014,7.1455,"Bisbal d'Empordà, la",170221
2381,2014,0.8979,Beuda,170216
2382,2014,38.6994,Bescanó,170209
2383,2014,11.7864,Besalú,170195
2384,2014,0.7455,Bellcaire d'Empordà,170182
2385,2014,5.9011,Bàscara,170160
2386,2014,22.9145,Banyoles,170157
2387,2014,5.673,Bordils,170255
2388,2014,99.5173,Begur,170139
2389,2014,0.8821,Borrassà,170268
2390,2014,0.8375,"Armentera, l'",170118
2391,2014,0.4119,Argelaguer,170101
2392,2014,27.3881,Arbúcies,170097
2393,2014,15.5323,Anglès,170084
2394,2014,5.1476,Amer,170078
2395,2014,12.2222,Alp,170062
2396,2014,0.4742,"Far d'Empordà, el",170059
2397,2014,0.9438,Albons,170046
2398,2014,0.0,Albanyà,170031
2399,2014,0.5458,"Vajol, la",170144
2400,2014,5.0838,Campdevànol,170366
2401,2014,113.455,Castell-Platja d'Aro,170486
2402,2014,49.7336,Castelló d'Empúries,170470
2403,2014,0.8641,Castellfollit de la Roca,170464
