,Literal,Codi,Any,Evolucio atur
2015,"Bisbal d'Empordà, la",170221,2015,-72.80000000000007
2016,"Bisbal de Falset, la",430271,2015,-0.2999999999999989
2017,"Bisbal del Penedès, la",430287,2015,-28.30000000000001
2018,Biure,172348,2015,-6.800000000000001
2019,Blancafort,430290,2015,-1.8999999999999984
2020,Blanes,170237,2015,-247.29999999999973
2021,Boadella i les Escaules,170293,2015,-0.6999999999999993
2022,Bolvir,170242,2015,0.5999999999999996
2023,Bonastre,430304,2015,-6.700000000000003
2024,"Bòrdes, Es",250576,2015,0.1000000000000005
2025,Bordils,170255,2015,1.0999999999999943
2026,"Borges Blanques, les",250582,2015,-49.69999999999999
2027,"Borges del Camp, les",430311,2015,-9.900000000000006
2028,Borrassà,170268,2015,-1.0
2029,Borredà,080240,2015,-7.600000000000001
2030,Bossòst,250595,2015,0.5
2031,Bot,430326,2015,0.5
2032,Botarell,430332,2015,-3.4000000000000057
2033,Bovera,250560,2015,-1.5999999999999996
2034,Bràfim,430347,2015,6.399999999999999
2035,Breda,170274,2015,-39.5
2036,"Bruc, el",080253,2015,-3.299999999999997
2037,"Brull, el",080266,2015,-1.7000000000000002
2038,Brunyola i Sant Martí Sapresa,170280,2015,-1.299999999999999
2039,Cabacés,430350,2015,-4.099999999999998
2040,Cabanabona,250609,2015,1.1
2041,Cabanelles,170314,2015,1.5
2042,Cabanes,170307,2015,-2.200000000000003
2043,"Cabanyes, les",080272,2015,-13.1
2044,Cabó,250616,2015,0.9000000000000004
2045,Cabra del Camp,430363,2015,-12.100000000000009
2046,Cabrera d'Anoia,080288,2015,1.0
2047,Cabrera de Mar,080291,2015,-18.099999999999994
2048,Cabrils,080305,2015,-42.0
2049,Cadaqués,170329,2015,-16.0
2050,Calaf,080312,2015,-59.80000000000001
2051,Calafell,430379,2015,-186.0
2052,Calders,080348,2015,-7.900000000000006
2053,Caldes d'Estrac,080327,2015,-12.200000000000015
2054,Caldes de Malavella,170335,2015,-55.700000000000045
2055,Caldes de Montbui,080333,2015,-170.0
2056,Calella,080351,2015,-112.5
2057,Calldetenes,080370,2015,-20.399999999999977
2058,Callús,080386,2015,-13.299999999999985
2059,Calonge de Segarra,080364,2015,-2.1
2060,Calonge i Sant Antoni,170340,2015,-91.09999999999992
2061,Camarasa,250621,2015,-7.0
2062,Camarles,439039,2015,-41.20000000000002
2063,Cambrils,430385,2015,-203.30000000000015
2064,Camós,170353,2015,-0.8000000000000007
2065,Campdevànol,170366,2015,-28.599999999999994
2066,Campelles,170372,2015,0.8999999999999999
2067,Campins,080399,2015,-3.6999999999999993
2068,Campllong,170388,2015,-5.600000000000001
2069,Camprodon,170391,2015,-22.0
2070,Canejan,250637,2015,-0.7999999999999998
2071,Canet d'Adri,170405,2015,-2.1000000000000014
2072,Canet de Mar,080403,2015,-101.89999999999986
2073,"Canonja, la",439076,2015,-43.69999999999999
2074,Canovelles,080410,2015,-201.5
2075,Cànoves i Samalús,080425,2015,-35.89999999999998
2076,Cantallops,170412,2015,-3.3999999999999986
2077,Canyelles,080431,2015,-51.10000000000002
2078,Capafonts,430398,2015,-3.5
2079,Capçanes,430402,2015,-0.5999999999999996
2080,Capellades,080446,2015,-45.80000000000001
2081,Capmany,170427,2015,-2.9999999999999964
2082,Capolat,080459,2015,-3.5
2083,Cardedeu,080462,2015,-121.70000000000005
2084,Cardona,080478,2015,-31.100000000000023
2085,Carme,080484,2015,-0.2000000000000028
2086,Caseres,430419,2015,1.4000000000000004
2087,Cassà de la Selva,170448,2015,-66.79999999999995
2088,Casserres,080497,2015,-16.099999999999994
2089,Castell de l'Areny,080575,2015,-1.4999999999999998
2090,Castell de Mur,259046,2015,1.1000000000000014
2091,Castellar de la Ribera,250642,2015,0.8999999999999999
2092,Castellar de n'Hug,080522,2015,-1.8000000000000007
2093,Castellar del Riu,080500,2015,-1.5999999999999996
2094,Castellar del Vallès,080517,2015,-269.5
2095,Castellbell i el Vilar,080538,2015,-40.400000000000034
2096,Castellbisbal,080543,2015,-98.0
2097,Castellcir,080556,2015,-0.2999999999999971
2098,Castelldans,250674,2015,0.6999999999999957
2099,Castelldefels,080569,2015,-493.2999999999997
2100,Castellet i la Gornal,080581,2015,-5.300000000000011
2101,Castellfollit de la Roca,170464,2015,-11.6
2102,Castellfollit de Riubregós,080608,2015,0.200000000000001
2103,Castellfollit del Boix,080594,2015,0.7999999999999989
2104,Castellgalí,080615,2015,-30.600000000000023
2105,Castellnou de Bages,080620,2015,-3.1000000000000014
2106,Castellnou de Seana,250680,2015,2.6999999999999997
2107,Castelló d'Empúries,170470,2015,-62.89999999999998
2108,Castelló de Farfanya,250693,2015,-1.6000000000000014
2109,Castellolí,080636,2015,-4.100000000000001
2110,Castell-Platja d'Aro,170486,2015,-54.80000000000007
2111,Castellserà,250707,2015,-12.299999999999995
2112,Castellterçol,080641,2015,-20.0
2113,Castellvell del Camp,430424,2015,-15.800000000000011
2114,Castellví de la Marca,080654,2015,-15.900000000000006
2115,Castellví de Rosanes,080667,2015,-7.1000000000000085
2116,"Catllar, el",430430,2015,-27.600000000000023
2117,Cava,250714,2015,-1.0
2118,"Cellera de Ter, la",171899,2015,-21.90000000000001
2119,Celrà,170499,2015,-24.59999999999997
2120,Centelles,080673,2015,-71.10000000000002
2121,Cercs,082687,2015,-13.700000000000005
2122,Cerdanyola del Vallès,082665,2015,-624.6999999999998
2123,Cervelló,080689,2015,-85.5
2124,Cervera,250729,2015,-52.30000000000007
2125,Cervià de les Garrigues,250735,2015,-5.600000000000001
2126,Cervià de Ter,170502,2015,-7.299999999999997
2127,Cistella,170519,2015,-1.3000000000000007
2128,Ciutadilla,250740,2015,-3.3
2129,Clariana de Cardener,250753,2015,-3.1
2130,"Cogul, el",250766,2015,-1.3000000000000007
2131,Colera,170545,2015,-3.1999999999999997
2132,Coll de Nargó,250772,2015,-5.0
2133,Collbató,080692,2015,-28.100000000000023
2134,Colldejou,430458,2015,0.4000000000000003
2135,Collsuspina,080706,2015,-4.900000000000002
2136,Colomers,170558,2015,-1.2000000000000002
2137,"Coma i la Pedra, la",251636,2015,3.1
2138,Conca de Dalt,251615,2015,1.700000000000001
2139,Conesa,430461,2015,-1.5
2140,Constantí,430477,2015,-80.5
2141,Copons,080713,2015,-1.0
2142,Corbera d'Ebre,430483,2015,-3.899999999999999
2143,Corbera de Llobregat,080728,2015,-138.69999999999993
2144,Corbins,250788,2015,-1.6999999999999955
2145,Corçà,170577,2015,-13.0
2146,Cornellà de Llobregat,080734,2015,-806.6000000000004
2147,Cornellà del Terri,170561,2015,-11.400000000000006
2148,Cornudella de Montsant,430496,2015,3.0
2149,Creixell,430509,2015,-27.80000000000001
2150,Crespià,170583,2015,-1.5
2151,"Cruïlles, Monells i Sant Sadurní de l'Heura",179011,2015,-0.9000000000000057
2152,Cubelles,080749,2015,-131.70000000000005
2153,Cubells,250791,2015,-2.0
2154,Cunit,430516,2015,-119.09999999999992
2155,Darnius,170600,2015,-4.9999999999999964
2156,Das,170617,2015,0.7999999999999998
2157,Deltebre,439018,2015,-108.60000000000014
2158,Dosrius,080752,2015,-37.60000000000002
2159,Duesaigües,430537,2015,-6.399999999999999
2160,"Escala, l'",170622,2015,-14.300000000000068
2161,Esparreguera,080765,2015,-185.1000000000001
2162,Espinelves,170638,2015,-0.1000000000000005
2163,"Espluga Calba, l'",250812,2015,-7.4
2164,"Espluga de Francolí, l'",430542,2015,-35.900000000000006
2165,Esplugues de Llobregat,080771,2015,-341.1999999999998
2166,Espolla,170643,2015,-2.9000000000000004
2167,Esponellà,170656,2015,1.5
2168,Espot,250827,2015,-3.9
2169,"Espunyola, l'",080787,2015,-0.4000000000000003
2170,"Esquirol, l'",082541,2015,-8.799999999999997
2171,Estamariu,250886,2015,-1.2999999999999998
2172,"Estany, l'",080790,2015,-6.999999999999998
2173,Estaràs,250851,2015,-3.3
2174,Esterri d'Àneu,250864,2015,-5.599999999999998
2175,Esterri de Cardós,250870,2015,-0.2000000000000001
2176,Falset,430555,2015,-12.099999999999994
2177,"Far d'Empordà, el",170059,2015,-5.699999999999996
2178,Farrera,250899,2015,0.0
2179,"Fatarella, la",430568,2015,-1.6999999999999955
2180,"Febró, la",430574,2015,0.0
2181,Figaró-Montmany,081347,2015,-21.200000000000003
2182,Fígols,080804,2015,-1.1
2183,Fígols i Alinyà,259084,2015,-0.7999999999999998
2184,"Figuera, la",430580,2015,-1.3999999999999997
2185,Figueres,170669,2015,-294.3000000000002
2186,Figuerola del Camp,430593,2015,-3.6000000000000014
2187,Flaçà,170675,2015,-8.599999999999994
2188,Flix,430607,2015,-32.80000000000001
2189,"Floresta, la",250925,2015,-2.4000000000000004
2190,Fogars de la Selva,080826,2015,-22.0
2191,Fogars de Montclús,080811,2015,-4.699999999999999
2192,Foixà,170681,2015,2.8999999999999986
2193,Folgueroles,080832,2015,-22.89999999999999
2194,Fondarella,250931,2015,-1.8000000000000007
2195,Fonollosa,080847,2015,-15.299999999999995
2196,Fontanals de Cerdanya,170694,2015,-4.9
2197,Fontanilles,170708,2015,-3.0
2198,Fontcoberta,170715,2015,-8.899999999999999
2199,Font-rubí,080850,2015,-15.700000000000005
2200,Foradada,250946,2015,-2.3999999999999995
2201,Forallac,179026,2015,-14.799999999999995
2202,Forès,430614,2015,0.3
2203,Fornells de la Selva,170736,2015,-8.100000000000009
2204,Fortià,170741,2015,-5.400000000000002
2205,"Franqueses del Vallès, les",080863,2015,-202.4000000000001
2206,Freginals,430629,2015,-6.400000000000002
2207,"Fuliola, la",250962,2015,-3.200000000000003
2208,Fulleda,250978,2015,0.1999999999999997
2209,Gaià,080902,2015,-3.6999999999999993
2210,"Galera, la",430635,2015,-11.5
2211,Gallifa,080879,2015,-0.1999999999999993
2212,Gandesa,430640,2015,-27.90000000000001
2213,Garcia,430653,2015,-1.2000000000000028
2214,"Garidells, els",430666,2015,0.4000000000000003
2215,"Garriga, la",080885,2015,-170.0
2216,Garrigàs,170754,2015,-5.5
2217,Garrigoles,170767,2015,1.0
2218,Garriguella,170773,2015,-8.5
2219,Gavà,080898,2015,-411.8000000000002
2220,Gavet de la Conca,250984,2015,0.2000000000000001
2221,Gelida,080919,2015,-34.200000000000045
2222,Ger,170789,2015,-0.7000000000000002
2223,Gimenells i el Pla de la Font,259123,2015,2.3999999999999986
2224,Ginestar,430672,2015,-10.299999999999995
2225,Girona,170792,2015,-781.0
2226,Gironella,080924,2015,-64.5
2227,Gisclareny,080930,2015,0.0
2228,Godall,430688,2015,-7.099999999999994
2229,Golmés,250997,2015,-7.200000000000003
2230,Gombrèn,170806,2015,0.0
2231,Gósol,251001,2015,1.1999999999999993
2232,"Granada, la",080945,2015,-11.600000000000025
2233,"Granadella, la",251018,2015,-1.1000000000000014
2234,Granera,080958,2015,-1.8
2235,"Granja d'Escarp, la",251023,2015,-9.300000000000004
2236,Granollers,080961,2015,-617.3000000000002
2237,Granyanella,251039,2015,0.2999999999999998
2238,Granyena de les Garrigues,251057,2015,-0.1000000000000014
2239,Granyena de Segarra,251044,2015,4.999999999999999
2240,Gratallops,430691,2015,0.200000000000001
2241,Gualba,080977,2015,-12.599999999999994
2242,Gualta,170813,2015,-5.200000000000001
2243,Guardiola de Berguedà,080996,2015,-17.599999999999994
2244,"Guiamets, els",430705,2015,-7.099999999999998
2245,Guils de Cerdanya,170828,2015,-5.5
2246,Guimerà,251095,2015,-1.1999999999999993
2247,"Guingueta d'Àneu, la",259031,2015,-0.8000000000000007
2248,Guissona,251109,2015,-13.5
2249,Guixers,251116,2015,0.0
2250,Gurb,081000,2015,-12.200000000000005
2251,Horta de Sant Joan,430712,2015,-6.5
2252,"Hospitalet de Llobregat, l'",081017,2015,-2237.0
2253,"Hostalets de Pierola, els",081629,2015,-12.900000000000006
2254,Hostalric,170834,2015,-34.19999999999999
2255,Igualada,081022,2015,-358.89999999999964
2256,Isona i Conca Dellà,251155,2015,-0.5
2257,Isòvol,170849,2015,1.0
2258,Ivars d'Urgell,251137,2015,-0.7000000000000028
2259,Ivars de Noguera,251121,2015,-0.7999999999999972
2260,Ivorra,251142,2015,1.2000000000000002
2261,Jafre,170852,2015,-0.3999999999999986
2262,"Jonquera, la",170865,2015,-7.200000000000017
2263,Jorba,081038,2015,-9.200000000000005
2264,Josa i Tuixén,259101,2015,0.4000000000000003
2265,Juià,170871,2015,-3.8000000000000007
2266,Juncosa,251180,2015,0.5
2267,Juneda,251193,2015,-17.69999999999999
2268,Les,251214,2015,-2.199999999999996
2269,Linyola,251229,2015,-20.90000000000001
2270,"Llacuna, la",081043,2015,-4.099999999999994
2271,Lladó,170887,2015,-6.599999999999998
2272,Lladorre,251235,2015,-0.1999999999999997
2273,Lladurs,251240,2015,1.3000000000000007
2274,"Llagosta, la",081056,2015,-162.79999999999995
2275,Llagostera,170890,2015,-41.60000000000002
2276,Llambilles,170904,2015,-6.0
2277,Llanars,170911,2015,-2.1999999999999997
2278,Llançà,170926,2015,-15.0
2279,Llardecans,251253,2015,1.200000000000001
2280,Llavorsí,251266,2015,-4.399999999999999
2281,Lleida,251207,2015,-921.0
2282,Llers,170932,2015,-6.400000000000006
2283,Lles de Cerdanya,251272,2015,-0.2000000000000001
2284,Lliçà d'Amunt,081075,2015,-128.79999999999995
2285,Lliçà de Vall,081081,2015,-50.39999999999998
2286,Llimiana,251288,2015,-2.1000000000000005
2287,Llinars del Vallès,081069,2015,-91.10000000000002
2288,Llívia,170947,2015,4.200000000000003
2289,"Lloar, el",430727,2015,0.0
2290,Llobera,251291,2015,0.5
2291,Llorac,430733,2015,-3.7
2292,Llorenç del Penedès,430748,2015,-22.599999999999994
2293,Lloret de Mar,170950,2015,-187.5999999999999
2294,"Llosses, les",170963,2015,-1.5999999999999996
2295,Lluçà,081094,2015,-1.1999999999999993
2296,Maçanet de Cabrenys,171024,2015,-1.9999999999999964
2297,Maçanet de la Selva,171030,2015,-86.79999999999995
2298,Madremanya,170979,2015,-1.9000000000000004
2299,Maià de Montcal,170985,2015,0.4000000000000021
2300,Maials,251333,2015,4.799999999999997
2301,Maldà,251305,2015,-1.299999999999999
2302,Malgrat de Mar,081108,2015,-137.89999999999986
2303,Malla,081115,2015,1.0999999999999996
2304,Manlleu,081120,2015,-173.19999999999982
2305,Manresa,081136,2015,-561.0
2306,Marçà,430764,2015,4.5
2307,Margalef,430751,2015,-0.8999999999999995
2308,Marganell,082423,2015,-0.8000000000000007
2309,Martorell,081141,2015,-271.9000000000001
2310,Martorelles,081154,2015,-38.900000000000034
2311,Mas de Barberans,430770,2015,-3.599999999999998
2312,Masarac,171002,2015,-7.399999999999999
2313,Masdenverge,430786,2015,-15.0
2314,"Masies de Roda, les",081167,2015,-10.0
2315,"Masies de Voltregà, les",081173,2015,-39.60000000000002
2316,Masllorenç,430799,2015,-9.1
2317,"Masnou, el",081189,2015,-158.29999999999995
2318,"Masó, la",430803,2015,-5.200000000000001
2319,Maspujols,430810,2015,-0.1999999999999957
2320,Masquefa,081192,2015,-78.19999999999993
2321,"Masroig, el",430825,2015,-5.900000000000002
2322,Massalcoreig,251312,2015,-2.1999999999999997
2323,Massanes,171019,2015,-15.099999999999994
2324,Massoteres,251327,2015,1.2999999999999998
2325,Matadepera,081206,2015,-34.599999999999966
2326,Mataró,081213,2015,-1231.300000000001
2327,Mediona,081228,2015,-4.800000000000011
2328,Menàrguens,251348,2015,-16.0
2329,Meranges,170998,2015,-0.8000000000000003
2330,Mieres,171058,2015,-0.6999999999999993
2331,"Milà, el",430831,2015,2.3999999999999995
2332,Miralcamp,251351,2015,-1.5999999999999943
2333,Miravet,430846,2015,2.3999999999999986
2334,Moià,081385,2015,-38.19999999999999
2335,"Molar, el",430859,2015,-3.000000000000001
2336,Molins de Rei,081234,2015,-180.9000000000001
2337,Mollerussa,251370,2015,-62.79999999999996
2338,Mollet de Peralada,171061,2015,-1.0999999999999996
2339,Mollet del Vallès,081249,2015,-588.1999999999998
2340,Molló,171077,2015,-2.1
2341,"Molsosa, la",251364,2015,-1.0
2342,Monistrol de Calders,081287,2015,-3.899999999999999
2343,Monistrol de Montserrat,081271,2015,-30.099999999999994
2344,Montagut i Oix,171096,2015,-6.899999999999999
2345,Montblanc,430862,2015,-65.80000000000001
2346,Montbrió del Camp,430884,2015,-13.800000000000011
2347,Montcada i Reixac,081252,2015,-288.1999999999998
2348,Montclar,081304,2015,-1.6
2349,Montellà i Martinet,251399,2015,-6.600000000000001
2350,Montesquiu,081311,2015,-4.0
2351,Montferrer i Castellbò,251403,2015,-2.3999999999999986
2352,Montferri,430897,2015,-3.1000000000000014
2353,Montgai,251386,2015,-0.9000000000000021
2354,Montgat,081265,2015,-101.79999999999995
2355,Montmajor,081326,2015,-5.1
2356,Montmaneu,081332,2015,-0.2999999999999998
2357,"Montmell, el",430901,2015,-19.0
2358,Montmeló,081350,2015,-62.29999999999996
2359,Montoliu de Lleida,251425,2015,-3.3000000000000007
2360,Montoliu de Segarra,251410,2015,-2.6999999999999997
2361,Montornès de Segarra,251431,2015,0.8999999999999999
2362,Montornès del Vallès,081363,2015,-221.0
2363,Mont-ral,430918,2015,1.299999999999999
2364,Mont-ras,171100,2015,-2.0999999999999943
2365,Mont-roig del Camp,430923,2015,-133.20000000000005
2366,Montseny,081379,2015,-4.5
2367,Móra d'Ebre,430939,2015,-16.599999999999966
2368,Móra la Nova,430944,2015,-16.49999999999997
2369,"Morell, el",430957,2015,-33.79999999999998
2370,"Morera de Montsant, la",430960,2015,-1.5
2371,Muntanyola,081290,2015,-8.399999999999999
2372,Mura,081398,2015,-1.5999999999999996
2373,Nalec,251459,2015,-0.1
2374,Naut Aran,250254,2015,-5.799999999999997
2375,Navarcles,081402,2015,-69.19999999999999
2376,Navàs,081419,2015,-87.19999999999999
2377,Navata,171117,2015,-8.0
2378,Navès,251462,2015,2.4000000000000004
2379,"Nou de Berguedà, la",081424,2015,0.3999999999999994
2380,"Nou de Gaià, la",430976,2015,-4.699999999999999
2381,Nulles,430982,2015,1.1000000000000014
2382,Odèn,251484,2015,1.3
2383,Òdena,081430,2015,-47.39999999999998
2384,Ogassa,171122,2015,-2.499999999999999
2385,Olèrdola,081458,2015,-9.799999999999985
2386,Olesa de Bonesvalls,081461,2015,-6.299999999999997
2387,Olesa de Montserrat,081477,2015,-219.4000000000001
2388,Oliana,251497,2015,-21.60000000000001
2389,Oliola,251500,2015,0.3999999999999999
2390,Olius,251517,2015,-7.699999999999999
2391,Olivella,081483,2015,-21.200000000000045
2392,Olost,081496,2015,-7.0
2393,Olot,171143,2015,-269.0
2394,"Oluges, les",251522,2015,-0.7999999999999998
2395,Olvan,081445,2015,-14.6
2396,"Omellons, els",251538,2015,2.3000000000000007
2397,"Omells de na Gaia, els",251543,2015,-1.4000000000000004
2398,Ordis,171156,2015,-7.699999999999999
2399,Organyà,251556,2015,-7.599999999999998
2400,Orís,081509,2015,-7.999999999999998
2401,Oristà,081516,2015,-11.6
2402,Orpí,081521,2015,-2.1
2403,Òrrius,081537,2015,-5.100000000000001
2404,Os de Balaguer,251569,2015,-8.0
2405,Osor,171169,2015,-5.300000000000001
2406,Ossó de Sió,251575,2015,0.5000000000000009
2407,Pacs del Penedès,081542,2015,-2.5
2408,Palafolls,081555,2015,-70.70000000000005
2409,Palafrugell,171175,2015,-213.6000000000001
2410,Palamós,171181,2015,-137.70000000000005
2411,"Palau d'Anglesola, el",251581,2015,3.6000000000000085
2412,Palau de Santa Eulàlia,171194,2015,0.7000000000000001
2413,Palau-sator,171215,2015,-2.2
2414,Palau-saverdera,171208,2015,-9.300000000000004
2415,Palau-solità i Plegamans,081568,2015,-155.0999999999999
2416,"Pallaresos, els",431009,2015,-26.5
2417,Pallejà,081574,2015,-91.69999999999992
2418,"Palma d'Ebre, la",430995,2015,2.1999999999999997
2419,"Palma de Cervelló, la",089058,2015,-33.69999999999999
2420,Palol de Revardit,171236,2015,0.1999999999999993
2421,Pals,171241,2015,-14.700000000000005
2422,"Papiol, el",081580,2015,-40.19999999999999
2423,Pardines,171254,2015,1.0
2424,Parets del Vallès,081593,2015,-189.39999999999984
2425,Parlavà,171267,2015,1.0
2426,Passanant i Belltall,431016,2015,0.4000000000000003
2427,Pau,171289,2015,-2.3999999999999986
2428,Paüls,431021,2015,-4.799999999999997
2429,Pedret i Marzà,171292,2015,-4.100000000000001
2430,Penelles,251641,2015,-0.4000000000000003
2431,"Pera, la",171306,2015,-0.3000000000000007
2432,Perafita,081607,2015,-1.8999999999999984
2433,Perafort,431037,2015,-6.200000000000003
2434,Peralada,171328,2015,-3.800000000000004
2435,Peramola,251654,2015,-2.500000000000001
2436,"Perelló, el",431042,2015,-22.299999999999983
