,Any,Solar,Literal,Codi
2048,2014,261.6592,Castellar del Vallès,080517
2049,2014,5.0343,Castellar de n'Hug,080522
2050,2014,71.4225,Castellbell i el Vilar,080538
2051,2014,403.6454,Castellbisbal,080543
2052,2014,25.9272,Castellcir,080556
2053,2014,489.1622,Castelldefels,080569
2054,2014,0.9704,Castell de l'Areny,080575
2055,2014,304.8618,Corbera de Llobregat,080728
2056,2014,3.5313,Castellfollit del Boix,080594
2057,2014,16.5461,Casserres,080497
2058,2014,43.9956,Castellgalí,080615
2059,2014,47.9226,Castellnou de Bages,080620
2060,2014,14.2342,Castellolí,080636
2061,2014,25.1596,Castellterçol,080641
2062,2014,10.2453,Castellví de la Marca,080654
2063,2014,58.9681,Castellví de Rosanes,080667
2064,2014,39.3757,Centelles,080673
2065,2014,221.3371,Cervelló,080689
2066,2014,48.6339,Collbató,080692
2067,2014,73.8012,Castellet i la Gornal,080581
2068,2014,9.5624,Vilanova d'Escornalbou,431671
2069,2014,157.6806,Vandellòs i l'Hospitalet de l'Infant,431628
2070,2014,5.4697,Vilanova de Prades,431687
2071,2014,11.341,Vilabella,431652
2072,2014,15.1064,Vespella de Gaià,431649
2073,2014,359.9412,"Vendrell, el",431634
2074,2014,13.3607,Vilallonga del Camp,431665
2075,2014,107.1655,Valls,431613
2076,2014,25.9746,Vallmoll,431606
2077,2014,4.4993,Vallfogona de Riucorb,431592
2078,2014,2.0845,Vallclara,431589
2079,2014,63.5613,Ulldecona,431567
2080,2014,3.6634,Vilaplana,431690
2081,2014,81.7285,"Canonja, la",439076
2082,2014,378.9316,Tortosa,431554
2083,2014,5.1759,Ulldemolins,431573
2084,2014,6.3231,Vinebre,431779
2085,2014,2.428,Torroja del Priorat,431541
2086,2014,0.0,Medinyà,171045
2087,2014,87.5623,"Ampolla, l'",439060
2088,2014,57.1434,"Aldea, l'",439044
2089,2014,44.192,Camarles,439039
2090,2014,42.3736,Sant Jaume d'Enveja,439023
2091,2014,215.5923,Salou,439057
2092,2014,18.2718,Vinyols i els Arcs,431785
2093,2014,11.6638,Vila-rodona,431704
2094,2014,13.4195,Vimbodí i Poblet,431763
2095,2014,8.9899,Vilalba dels Arcs,431750
2096,2014,2.7699,"Vilella Baixa, la",431747
2097,2014,1.566,"Vilella Alta, la",431732
2098,2014,7.0157,Vilaverd,431726
2099,2014,147.7244,Vila-seca,431711
2100,2014,136.7786,Deltebre,439018
2101,2014,11.8909,Navata,171117
2102,2014,2.5987,Meranges,170998
2103,2014,3.4545,Palol de Revardit,171236
2104,2014,6.7341,Palau-sator,171215
2105,2014,30.5892,Palau-saverdera,171208
2106,2014,1.6222,Palau de Santa Eulàlia,171194
2107,2014,142.9585,Palamós,171181
2108,2014,224.8051,Palafrugell,171175
2109,2014,6.2731,Osor,171169
2110,2014,8.2853,Ordis,171156
2111,2014,1.6117,Pardines,171254
2112,2014,9.5406,Ogassa,171122
2113,2014,8.6125,Parlavà,171267
2114,2014,14.2719,Mont-ras,171100
2115,2014,7.5737,Montagut i Oix,171096
2116,2014,10.2838,Molló,171077
2117,2014,2.3131,Mollet de Peralada,171061
2118,2014,5.4398,Mieres,171058
2119,2014,187.9774,Maçanet de la Selva,171030
2120,2014,20.806,Maçanet de Cabrenys,171024
2121,2014,6.5783,Massanes,171019
2122,2014,16.4823,Cervià de Ter,170502
2123,2014,252.5041,Olot,171143
2124,2014,12.9226,Portbou,171387
2125,2014,4.2082,Riudaura,171498
2126,2014,137.8254,Riudarenes,171485
2127,2014,120.4321,Ripoll,171479
2128,2014,11.4922,Riells i Viabrea,171463
2129,2014,22.1492,Ribes de Freser,171450
2130,2014,4.7101,Regencós,171447
2131,2014,1.5166,Rabós,171432
2132,2014,25.2104,Quart,171426
2133,2014,85.7988,Puigcerdà,171411
2134,2014,123.9773,Pals,171241
2135,2014,23.8859,"Preses, les",171390
2136,2014,12.4406,Maià de Montcal,170985
2137,2014,65.6186,Porqueres,171371
2138,2014,3.6885,Pontós,171365
2139,2014,7.3899,Pont de Molins,171352
2140,2014,12.1555,Planoles,171349
2141,2014,23.6242,"Planes d'Hostoles, les",171334
2142,2014,41.8254,Peralada,171328
2143,2014,4.9082,"Pera, la",171306
2144,2014,2.0645,Pedret i Marzà,171292
2145,2014,10.6008,Pau,171289
2146,2014,43.4047,"Port de la Selva, el",171404
2147,2014,193.372,"Escala, l'",170622
2148,2014,4.1241,Masarac,171002
2149,2014,29.8834,Fornells de la Selva,170736
2150,2014,12.7885,Fontcoberta,170715
2151,2014,4.6742,Fontanilles,170708
2152,2014,24.3555,Fontanals de Cerdanya,170694
2153,2014,8.9613,Foixà,170681
2154,2014,14.3997,Flaçà,170675
2155,2014,185.064,Figueres,170669
2156,2014,3.7334,Esponellà,170656
2157,2014,4.2102,Garrigàs,170754
2158,2014,4.6662,Espinelves,170638
2159,2014,2.1967,Garrigoles,170767
2160,2014,16.7689,Das,170617
2161,2014,5.9821,Darnius,170600
2162,2014,3.3798,Crespià,170583
2163,2014,7.907,Corçà,170577
2164,2014,28.3702,Cornellà del Terri,170561
2165,2014,2.359,Colomers,170558
2166,2014,11.5984,Colera,170545
2167,2014,4.4164,Siurana,170524
2168,2014,45.0468,Alcoletge,250122
2169,2014,5.8976,Espolla,170643
2170,2014,77.495,"Jonquera, la",170865
2171,2014,3.8935,Madremanya,170979
2172,2014,1.5448,"Llosses, les",170963
2173,2014,345.5088,Lloret de Mar,170950
2174,2014,19.6365,Llívia,170947
2175,2014,19.3273,Llers,170932
2176,2014,114.7912,Llançà,170926
2177,2014,14.9439,Llanars,170911
2178,2014,10.1045,Llambilles,170904
2179,2014,53.0892,Llagostera,170890
2180,2014,8.301,Fortià,170741
2181,2014,3.5608,Juià,170871
2182,2014,258.9449,Roses,171523
2183,2014,5.1921,Jafre,170852
2184,2014,6.5271,Isòvol,170849
2185,2014,36.0573,Hostalric,170834
2186,2014,19.8249,Guils de Cerdanya,170828
2187,2014,3.1196,Gualta,170813
2188,2014,4.5993,Gombrèn,170806
2189,2014,742.202,Girona,170792
2190,2014,14.8529,Ger,170789
2191,2014,19.803,Garriguella,170773
2192,2014,8.0831,Lladó,170887
2193,2014,12.6999,Verges,172116
2194,2014,47.6921,Riudellots de la Selva,171501
2195,2014,7.7863,Vilaür,172229
2196,2014,40.5545,Vilafant,172214
2197,2014,36.0088,Viladrau,172207
2198,2014,5.2316,Vilademuls,172180
2199,2014,8.6926,Viladamat,172174
2200,2014,2.3672,Viladasens,172168
2201,2014,26.5675,Vilablareix,172155
2202,2014,7.9186,Vilabertran,172142
2203,2014,10.0675,Vilallonga de Ter,172240
2204,2014,9.5258,Vidrà,172121
2205,2014,3.8236,Vilamacolum,172253
2206,2014,17.9144,Ventalló,172109
2207,2014,5.0253,Vall-llobrega,172095
2208,2014,13.7783,"Vall de Bianya, la",172082
2209,2014,39.2131,"Vall d'en Bas, la",172076
2210,2014,6.4778,Urús,172060
2211,2014,2.961,Ullastret,172057
2212,2014,14.6971,Ullà,172044
2213,2014,3.2814,Ultramort,172039
2214,2014,138.8009,Tossa de Mar,172023
2215,2014,149.7269,Vidreres,172137
2216,2014,12.7668,Sant Julià del Llor i Bonmatí,179032
2217,2014,89.4729,Alcarràs,250117
2218,2014,2.3903,Alcanó,250100
2219,2014,13.9899,"Albi, l'",250096
2220,2014,13.1272,Albesa,250083
2221,2014,15.6164,Albatàrrec,250077
2222,2014,7.441,"Albagés, l'",250061
2223,2014,5.2036,Alàs i Cerc,250058
2224,2014,9.2838,"Alamús, els",250045
2225,2014,48.1399,Agramunt,250030
2226,2014,15.4086,Vilajuïga,172235
2227,2014,1.6005,Abella de la Conca,250019
2228,2014,196.799,Torroella de Montgrí,171997
2229,2014,18.7109,Forallac,179026
2230,2014,3.4029,Biure,172348
2231,2014,24.171,Vilobí d'Onyar,172333
2232,2014,5.3409,Vilopriu,172327
2233,2014,12.3245,Vila-sacra,172305
2234,2014,3.1431,Vilanant,172288
2235,2014,4.8094,Vilamaniscle,172272
2236,2014,69.6791,Vilamalla,172266
2237,2014,21.3405,Àger,250024
2238,2014,4.1218,Sant Ferriol,171621
2239,2014,1.9469,Sant Miquel de Campmajor,171740
2240,2014,3.0869,Sant Martí Vell,171735
2241,2014,7.4829,Sant Martí de Llémena,171729
2242,2014,1.3623,Sant Llorenç de la Muga,171714
2243,2014,4.29,Vallfogona de Ripollès,171707
2244,2014,100.1905,Sant Julià de Ramis,171693
2245,2014,5.4238,Sant Joan de Mollet,171680
2246,2014,34.5258,Sant Joan de les Abadesses,171674
2247,2014,120.9568,Torredembarra,431536
2248,2014,4.8954,Toses,172018
2249,2014,55.7635,Sant Gregori,171637
2250,2014,10.0017,Sant Pau de Segúries,171772
2251,2014,21.9914,Sant Feliu de Pallerols,171616
2252,2014,194.383,Sant Feliu de Guíxols,171609
2253,2014,67.3013,Sant Feliu de Buixalleu,171595
2254,2014,7.89,Sant Climent Sescebes,171582
2255,2014,1.3819,Sant Andreu Salou,171576
2256,2014,94.4703,Salt,171557
2257,2014,3.8726,Sales de Llierca,171544
2258,2014,2.6639,Rupià,171539
2259,2014,39.089,Celrà,170499
2260,2014,15.3043,Sant Jaume de Llierca,171655
2261,2014,3.9579,"Selva de Mar, la",171886
2262,2014,2.6523,Riumors,171518
2263,2014,10.2073,Torroella de Fluvià,171984
2264,2014,2.9162,Torrent,171978
2265,2014,2.2414,Terrades,171962
2266,2014,15.606,"Tallada d'Empordà, la",171959
2267,2014,0.267,Susqueda,171946
2268,2014,111.3543,Sils,171931
2269,2014,3.8143,Setcases,171925
2270,2014,6.7789,Serra de Daró,171910
2271,2014,7.2875,Sant Miquel de Fluvià,171753
2272,2014,14.2145,"Cellera de Ter, la",171899
2273,2014,2.3781,Sant Mori,171766
2274,2014,10.3061,"Saus, Camallera i Llampaies",171870
2275,2014,47.1439,Sarrià de Ter,171864
2276,2014,37.8445,Sant Joan les Fonts,171851
2277,2014,17.2332,Santa Pau,171848
2278,2014,4.3641,Sant Aniol de Finestres,171833
2279,2014,13.4929,Santa Llogaia d'Àlguema,171827
2280,2014,160.903,Santa Cristina d'Aro,171812
2281,2014,104.0787,Santa Coloma de Farners,171805
2282,2014,32.5826,Sant Pere Pescador,171788
2283,2014,12.2394,Tortellà,172001
2284,2014,9.0911,Serinyà,171903
2285,2014,20.1581,Sant Pere de Riudebitlles,082325
2286,2014,28.4068,Sant Llorenç d'Hortons,082227
2287,2014,2.7656,Marganell,082423
2288,2014,1.6896,Sant Sadurní d'Osormort,082418
2289,2014,100.7426,Sant Sadurní d'Anoia,082401
2290,2014,48.7332,Sant Quirze Safaja,082397
2291,2014,179.6049,Sant Quirze del Vallès,082384
2292,2014,19.5758,Sant Quirze de Besora,082378
2293,2014,19.8912,Sant Quintí de Mediona,082362
2294,2014,22.4553,Sant Pol de Mar,082359
2295,2014,74.0981,Santa Coloma de Cervelló,082444
2296,2014,27.7418,Sant Pere de Torelló,082331
2297,2014,250.5829,Santa Coloma de Gramenet,082457
2298,2014,157.2874,Sant Pere de Ribes,082310
2299,2014,79.9937,Premià de Dalt,082303
2300,2014,5.7134,Sant Mateu de Bages,082299
2301,2014,4.3981,Sant Martí Sesgueioles,082286
2302,2014,19.7724,Sant Martí Sarroca,082270
2303,2014,13.5526,Sant Martí de Tous,082264
2304,2014,1.2919,Sant Martí d'Albars,082251
2305,2014,20.2231,Sant Martí de Centelles,082248
2306,2014,6.1718,Cistella,170519
2307,2014,131.3753,Sant Pere de Vilamajor,082346
2308,2014,0.0,Santa Maria de Merlès,082554
2309,2014,550.4556,Cerdanyola del Vallès,082665
2310,2014,25.7069,Sant Vicenç de Torelló,082652
2311,2014,100.1723,Sant Vicenç de Montalt,082649
2312,2014,191.4307,Sant Vicenç dels Horts,082634
2313,2014,60.8252,Sant Vicenç de Castellet,082628
2314,2014,42.9936,Santa Susanna,082613
2315,2014,283.7801,Santa Perpètua de Mogoda,082606
2316,2014,114.6851,Santa Maria de Palautordera,082592
2317,2014,12.9207,Santa Maria d'Oló,082589
2318,2014,1.7649,Santa Cecília de Voltregà,082439
2319,2014,6.3302,Santa Maria de Martorelles,082567
2320,2014,173.4072,Sant Just Desvern,082212
2321,2014,33.9749,"Esquirol, l'",082541
2322,2014,2.525,Santa Maria de Besora,082536
2323,2014,259.4178,Barberà del Vallès,082520
2324,2014,117.7605,Santa Margarida i els Monjos,082515
2325,2014,43.9566,Santa Margarida de Montbui,082508
2326,2014,6.9142,Santa Fe del Penedès,082495
2327,2014,89.3105,Santa Eulàlia de Ronçana,082482
2328,2014,12.2917,Santa Eulàlia de Riuprimer,082476
2329,2014,20.0513,Santa Eugènia de Berga,082460
2330,2014,0.0,Santa Maria de Miralles,082573
2331,2014,2.2219,Rubió,081859
2332,2014,20.7035,Sant Llorenç Savall,082233
2333,2014,159.7824,Sant Andreu de la Barca,081960
2334,2014,1.0252,Sant Agustí de Lluçanès,081957
2335,2014,248.6585,Sant Adrià de Besòs,081944
2336,2014,15.1032,Sant Iscle de Vallalta,081939
2337,2014,76.28,Santpedor,081923
2338,2014,130.4322,Sallent,081918
2339,2014,5.3732,Saldes,081901
2340,2014,4.0777,Sant Pere Sallavinera,081897
2341,2014,81.734,Sant Antoni de Vilamajor,081982
2342,2014,914.4241,Sabadell,081878
2343,2014,11.9515,Sant Bartomeu del Grau,081995
2344,2014,324.7211,Rubí,081846
2345,2014,46.1674,Roda de Ter,081831
2346,2014,75.3187,"Pont de Vilomara i Rocafort, el",081825
2347,2014,89.0944,"Roca del Vallès, la",081810
2348,2014,170.555,"Ametlla del Vallès, l'",080057
2349,2014,8.5106,Alpens,080044
2350,2014,92.9013,Alella,080039
2351,2014,4.4227,Aguilar de Segarra,080023
2352,2014,83.4579,Abrera,080018
2353,2014,0.0,Sagàs,081884
2354,2014,144.6133,Sant Fost de Campsentelles,082093
2355,2014,56.9616,Sant Julià de Vilatorta,082205
2356,2014,64.7323,Vilassar de Mar,082191
2357,2014,56.5898,Sant Joan de Vilatorrada,082188
2358,2014,187.3153,Sant Joan Despí,082172
2359,2014,1.4382,Sant Jaume de Frontanyà,082166
2360,2014,36.2536,Sant Hipòlit de Voltregà,082153
2361,2014,69.3707,Vilassar de Dalt,082140
2362,2014,125.2937,Sant Fruitós de Bages,082135
2363,2014,12.4714,Sant Feliu Sasserra,082129
2364,2014,146.0646,Sant Andreu de Llavaneres,081976
2365,2014,47.27,Sant Feliu de Codines,082107
2366,2014,241.8808,Seva,082690
2367,2014,118.8468,Sant Esteve Sesrovires,082080
2368,2014,10.8605,Sant Esteve de Palautordera,082074
2369,2014,18.3381,Sant Cugat Sesgarrigues,082068
2370,2014,1108.1459,Sant Cugat del Vallès,082055
2371,2014,31.0022,Sant Climent de Llobregat,082042
2372,2014,94.056,Sant Cebrià de Vallalta,082037
2373,2014,119.4203,Sant Celoni,082021
2374,2014,10.4127,Sant Boi de Lluçanès,082016
2375,2014,428.6747,Sant Boi de Llobregat,082009
2376,2014,190.8076,Sant Feliu de Llobregat,082114
2377,2014,26.5102,Avinyonet de Puigventós,170123
2378,2014,127.1092,Sentmenat,082671
2379,2014,211.321,Blanes,170237
2380,2014,48.5122,"Bisbal d'Empordà, la",170221
2381,2014,1.733,Beuda,170216
2382,2014,100.3237,Bescanó,170209
2383,2014,37.8394,Besalú,170195
2384,2014,10.1414,Bellcaire d'Empordà,170182
2385,2014,18.7424,Bàscara,170160
2386,2014,105.3954,Banyoles,170157
2387,2014,21.6065,Bordils,170255
2388,2014,202.6813,Begur,170139
2389,2014,9.4097,Borrassà,170268
2390,2014,12.1989,"Armentera, l'",170118
2391,2014,5.2704,Argelaguer,170101
2392,2014,53.6541,Arbúcies,170097
2393,2014,48.9963,Anglès,170084
2394,2014,28.649,Amer,170078
2395,2014,77.0363,Alp,170062
2396,2014,4.6987,"Far d'Empordà, el",170059
2397,2014,10.8447,Albons,170046
2398,2014,1.7538,Albanyà,170031
2399,2014,4.0607,"Vajol, la",170144
2400,2014,33.0434,Campdevànol,170366
2401,2014,311.7988,Castell-Platja d'Aro,170486
2402,2014,192.2226,Castelló d'Empúries,170470
2403,2014,6.6797,Castellfollit de la Roca,170464
2404,2014,62.2133,Cassà de la Selva,170448
2405,2014,3.9054,Queralbs,170433
2406,2014,10.3765,Capmany,170427
2407,2014,7.39,Cantallops,170412
2408,2014,3.8872,Canet d'Adri,170405
2409,2014,61.7344,Camprodon,170391
2410,2014,31.7332,Bolvir,170242
2411,2014,9.0245,Campelles,170372
2412,2014,26.7494,"Palma de Cervelló, la",089058
2413,2014,8.9075,Camós,170353
2414,2014,271.5685,Calonge de Segarra,170340
2415,2014,140.9968,Caldes de Malavella,170335
2416,2014,45.4728,Cadaqués,170329
2417,2014,2.0301,Cabanelles,170314
2418,2014,4.1149,Cabanes,170307
2419,2014,6.0459,Boadella i les Escaules,170293
2420,2014,3.2381,Brunyola,170280
2421,2014,27.5484,Breda,170274
2422,2014,17.0817,Campllong,170388
2423,2014,79.6086,Taradell,082785
2424,2014,83.1268,Torrelles de Llobregat,082896
2425,2014,47.0816,Torrelles de Foix,082883
2426,2014,22.4808,Torrelavit,082877
2427,2014,82.8488,"Torre de Claramunt, la",082861
2428,2014,96.2264,Torelló,082858
2429,2014,188.4497,Tordera,082845
2430,2014,85.0073,Tona,082830
2431,2014,64.5819,Tiana,082824
2432,2014,66.4804,Teià,082819
2433,2014,7.3387,Aiguaviva,170025
2434,2014,1002.2041,Terrassa,082798
2435,2014,12.6614,Vallbona d'Anoia,082922
2436,2014,10.1099,Talamanca,082779
2437,2014,8.9688,Tagamanent,082763
2438,2014,4.3174,Tavèrnoles,082750
2439,2014,44.2341,Súria,082747
2440,2014,74.8607,Subirats,082732
2441,2014,8.7424,Sora,082726
2442,2014,1.5911,Sobremunt,082711
2443,2014,284.4997,Sitges,082704
2444,2014,10.5999,Sant Jordi Desvalls,171668
2445,2014,4.0102,Tavertet,082802
2446,2014,75.2298,Vilanova del Camí,083020
2447,2014,43.797,Cercs,082687
2448,2014,46.7091,Badia del Vallès,089045
2449,2014,4.7833,Sant Julià de Cerdanyola,089030
2450,2014,94.5034,Vilanova del Vallès,089024
2451,2014,2.1324,Rupit i Pruit,089019
2452,2014,1.3301,Viver i Serrateix,083089
2453,2014,262.4624,Vilanova i la Geltrú,083073
2454,2014,8.7284,Vilalba Sasserra,083067
2455,2014,194.1617,Vilafranca del Penedès,083054
2456,2014,47.3475,Ullastrell,082900
2457,2014,6.2206,Vilanova de Sau,083036
2458,2014,126.3131,Vacarisses,082917
2459,2014,297.1565,Viladecans,083015
2460,2014,111.9368,Viladecavalls,083008
2461,2014,7.324,Vilada,082994
2462,2014,415.037,Vic,082981
2463,2014,3.7042,Veciana,082975
2464,2014,54.1319,Vallromanes,082969
2465,2014,375.1828,Vallirana,082956
2466,2014,103.0865,Vallgorguina,082943
2467,2014,5.6879,Vallcebre,082938
2468,2014,11.5044,Agullana,170010
2469,2014,15.258,Vilobí del Penedès,083041
2470,2014,42.8632,Bellvei,430249
2471,2014,5.3438,Figuerola del Camp,430593
2472,2014,10.2615,Bràfim,430347
2473,2014,10.5699,Botarell,430332
2474,2014,7.4513,Bot,430326
2475,2014,19.435,"Borges del Camp, les",430311
2476,2014,16.6182,Bonastre,430304
2477,2014,5.4579,Blancafort,430290
2478,2014,152.3357,"Bisbal del Penedès, la",430287
2479,2014,1.7568,"Bisbal de Falset, la",430271
2480,2014,49.8166,Cabra del Camp,430363
2481,2014,7.5255,Benifallet,430252
2482,2014,371.9034,Calafell,430379
2483,2014,3.471,Bellmunt del Priorat,430234
2484,2014,20.0076,Batea,430228
2485,2014,9.6036,Barberà de la Conca,430213
2486,2014,62.7969,Banyeres del Penedès,430206
2487,2014,29.5102,Ascó,430192
2488,2014,10.4909,Arnes,430189
2489,2014,2.9601,"Argentera, l'",430173
2490,2014,68.1765,"Arboç, l'",430167
2491,2014,0.9093,Arbolí,430154
2492,2014,10.4992,Benissanet,430265
2493,2014,151.1347,Constantí,430477
2494,2014,23.236,Torregrossa,252304
2495,2014,0.9546,"Febró, la",430574
2496,2014,10.7084,"Fatarella, la",430568
2497,2014,33.5229,Falset,430555
2498,2014,29.6123,"Espluga de Francolí, l'",430542
2499,2014,3.9358,Duesaigües,430537
2500,2014,8.9108,Xerta,430521
2501,2014,157.4166,Cunit,430516
2502,2014,59.4465,Creixell,430509
2503,2014,3.9719,Cabacés,430350
2504,2014,46.6259,Sant Hilari Sacalm,171642
2505,2014,70.6745,Altafulla,430120
2506,2014,25.1018,Alfarràs,250138
2507,2014,2.7412,Colldejou,430458
2508,2014,107.7134,"Sénia, la",430445
2509,2014,105.2059,"Catllar, el",430430
2510,2014,48.1081,Castellvell del Camp,430424
2511,2014,4.3883,Caseres,430419
2512,2014,2.7402,Capçanes,430402
2513,2014,2.9687,Capafonts,430398
2514,2014,357.436,Cambrils,430385
2515,2014,15.732,Cornudella de Montsant,430496
2516,2014,11.899,Vilagrassa,252445
2517,2014,9.7401,Vall de Cardós,259010
2518,2014,9.5782,Vinaixa,252555
2519,2014,17.187,Vilanova de la Barca,252542
2520,2014,4.3763,"Vilosell, el",252537
2521,2014,18.1094,Vila-sana,252521
2522,2014,7.5863,Vilanova de Segrià,252516
2523,2014,7.0827,Vilanova de Meià,252509
2524,2014,1.9729,Vilanova de l'Aguda,252496
2525,2014,13.897,Vilanova de Bellpuig,252483
2526,2014,178.0142,Amposta,430141
2527,2014,17.84,Vilaller,252458
2528,2014,5.5824,Castell de Mur,259046
2529,2014,34.2431,Vielha e Mijaran,252430
2530,2014,10.4057,Verdú,252424
2531,2014,26.9697,Vallfogona de Balaguer,252402
2532,2014,8.8684,"Valls de Valira, les",252398
2533,2014,12.8633,Vallbona de les Monges,252385
2534,2014,71.5518,Tremp,252347
2535,2014,9.2534,Torre-serona,252332
2536,2014,36.0062,Torres de Segre,252326
2537,2014,6.8157,Torrelameu,252311
2538,2014,1.152,Vilamòs,252477
2539,2014,56.0739,Aiguamúrcia,430017
2540,2014,54.6131,Flix,430607
2541,2014,26.439,Almoster,430115
2542,2014,6.9737,Alió,430108
2543,2014,8.6989,Alforja,430094
2544,2014,3.7484,Alfara de Carles,430081
2545,2014,2.8103,"Aleixar, l'",430075
2546,2014,4.7314,Aldover,430069
2547,2014,68.1382,Alcover,430056
2548,2014,174.9867,Alcanar,430043
2549,2014,7.2412,Sant Martí de Riucorb,259025
2550,2014,32.4338,Albinyana,430022
2551,2014,6.7262,"Guingueta d'Àneu, la",259031
2552,2014,2.0636,Riu de Cerdanya,259139
2553,2014,28.5466,Gimenells i el Pla de la Font,259123
2554,2014,14.115,"Plans de Sió, els",259118
2555,2014,3.5867,Josa i Tuixén,259101
2556,2014,5.1385,"Vansa i Fórnols, la",259097
2557,2014,5.2015,Fígols i Alinyà,259084
2558,2014,11.523,Torrefeta i Florejacs,259078
2559,2014,6.5572,"Valls d'Aguilar, les",259062
2560,2014,10.7116,Ribera d'Ondara,259059
2561,2014,192.6615,"Ametlla de Mar, l'",430136
2562,2014,0.9691,"Albiol, l'",430038
2563,2014,36.8638,Pratdip,431188
2564,2014,2.1679,"Figuera, la",430580
2565,2014,9.805,Riudecols,431286
2566,2014,21.6398,Riudecanyes,431270
2567,2014,25.0157,"Riera de Gaià, la",431264
2568,2014,20.6262,Riba-roja d'Ebre,431251
2569,2014,11.7197,"Riba, la",431248
2570,2014,355.7506,Reus,431233
2571,2014,2.4838,Renau,431227
2572,2014,10.3463,Rasquera,431212
2573,2014,4.4028,Rocafort de Queralt,431303
2574,2014,10.5886,Puigpelat,431191
2575,2014,146.3381,Roda de Berà,431310
2576,2014,3.4038,Prat de Comte,431172
