,Any,Literal,Codi,Connectivitat
3091,2015,la Llagosta,081056,14.9987
3092,2015,la Llacuna,081043,9.6753
3093,2015,Jorba,081038,3.7747
3094,2015,Igualada,081022,144.9447
3095,2015,l'Hospitalet de Llobregat,081017,298.60339999999997
3096,2015,Gurb,081000,26.2784
3097,2015,Guardiola de Berguedà,080996,5.9609000000000005
3098,2015,Sant Salvador de Guardiola,080983,19.6649
3099,2015,Gualba,080977,6.747300000000001
3100,2015,Fígols,080804,0.3759
3101,2015,Granera,080958,1.7434
3102,2015,Castellbell i el Vilar,080538,19.274700000000003
3103,2015,Gisclareny,080930,0.0
3104,2015,Gironella,080924,30.6564
3105,2015,Gelida,080919,40.319
3106,2015,Gaià,080902,0.7914000000000001
3107,2015,Gavà,080898,155.9785
3108,2015,la Garriga,080885,72.76249999999999
3109,2015,Gallifa,080879,4.2203
3110,2015,les Franqueses del Vallès,080863,76.6091
3111,2015,Font-rubí,080850,11.1918
3112,2015,Fonollosa,080847,15.7863
3113,2015,Folgueroles,080832,10.9659
3114,2015,Granollers,080961,169.8933
3115,2015,Avinyó,080121,18.1784
3116,2015,el Bruc,080253,20.4544
3117,2015,Borredà,080240,4.2999
3118,2015,Bigues i Riells,080235,96.412
3119,2015,Berga,080229,51.4818
3120,2015,Bellprat,080214,0.7772
3121,2015,Begues,080207,64.1294
3122,2015,Barcelona,080193,2162.5802000000003
3123,2015,Balsareny,080180,19.6004
3124,2015,Balenyà,080174,24.3064
3125,2015,Bagà,080168,9.0307
3126,2015,Badalona,080155,378.4392
3127,2015,Castellcir,080556,11.24
3128,2015,Avinyonet del Penedès,080137,18.3646
3129,2015,Cabrera d'Anoia,080288,33.1824
3130,2015,Avià,080116,9.2416
3131,2015,Artés,080109,29.0052
3132,2015,Argentona,080095,51.204
3133,2015,Argençola,080082,1.6032
3134,2015,Arenys de Munt,080076,41.4915
3135,2015,Arenys de Mar,080060,48.5637
3136,2015,l'Ametlla del Vallès,080057,69.684
3137,2015,Alpens,080044,4.6377
3138,2015,Alella,080039,57.3527
3139,2015,Aguilar de Segarra,080023,2.8564000000000003
3140,2015,Abrera,080018,39.0178
3141,2015,Aiguafreda,080142,17.4934
3142,2015,Canet de Mar,080403,30.5946
3143,2015,Lluçà,081094,2.3242
3144,2015,Castellar de n'Hug,080522,2.7728
3145,2015,Castellar del Vallès,080517,101.0017
3146,2015,Castellar del Riu,080500,0.0
3147,2015,Casserres,080497,10.7222
3148,2015,Carme,080484,4.9968
3149,2015,Cardona,080478,15.8742
3150,2015,Cardedeu,080462,72.2497
3151,2015,Capolat,080459,0.0
3152,2015,Capellades,080446,12.6643
3153,2015,Canyelles,080431,32.5179
3154,2015,el Brull,080266,2.4885
3155,2015,Canovelles,080410,35.5045
3156,2015,les Cabanyes,080272,5.636900000000001
3157,2015,Campins,080399,2.3447
3158,2015,Callús,080386,6.903599999999999
3159,2015,Calldetenes,080370,12.6948
3160,2015,Calonge de Segarra,080364,1.8849
3161,2015,Calella,080351,37.5158
3162,2015,Calders,080348,15.4552
3163,2015,Caldes de Montbui,080333,77.0794
3164,2015,Caldes d'Estrac,080327,13.2778
3165,2015,Calaf,080312,25.0487
3166,2015,Cabrils,080305,49.374900000000004
3167,2015,Cabrera de Mar,080291,22.8642
3168,2015,Castellbisbal,080543,137.6506
3169,2015,Cànoves i Samalús,080425,23.141399999999997
3170,2015,la Quar,081770,0.32589999999999997
3171,2015,Lliçà d'Amunt,081075,118.10419999999999
3172,2015,Saldes,081901,3.7934
3173,2015,Sant Pere Sallavinera,081897,2.0896
3174,2015,Sagàs,081884,0.0
3175,2015,Sabadell,081878,437.0037
3176,2015,Rubió,081859,0.8817
3177,2015,Rubí,081846,164.5241
3178,2015,Roda de Ter,081831,25.021900000000002
3179,2015,el Pont de Vilomara i Rocafort,081825,29.0913
3180,2015,la Roca del Vallès,081810,51.094899999999996
3181,2015,Ripollet,081803,79.3683
3182,2015,Santpedor,081923,44.0025
3183,2015,Rajadell,081786,4.4413
3184,2015,Sant Iscle de Vallalta,081939,5.9124
3185,2015,Pujalt,081764,3.9911000000000003
3186,2015,Puig-reig,081751,28.398699999999998
3187,2015,Puigdàlber,081748,3.4209
3188,2015,Premià de Mar,081727,39.800200000000004
3189,2015,Prats de Lluçanès,081712,14.8825
3190,2015,els Prats de Rei,081705,4.5266
3191,2015,el Prat de Llobregat,081691,167.0344
3192,2015,Pontons,081688,11.0879
3193,2015,Polinyà,081672,44.754000000000005
3194,2015,la Pobla de Lillet,081666,4.7278
3195,2015,la Pobla de Claramunt,081653,11.4931
3196,2015,Rellinars,081799,16.1819
3197,2015,Sant Cugat del Vallès,082055,463.5947
3198,2015,Palafrugell,171175,134.6948
3199,2015,Sant Joan Despí,082172,88.1919
3200,2015,Sant Jaume de Frontanyà,082166,0.7732
3201,2015,Sant Hipòlit de Voltregà,082153,13.052299999999999
3202,2015,Vilassar de Dalt,082140,40.0727
3203,2015,Sant Fruitós de Bages,082135,61.3995
3204,2015,Sant Feliu Sasserra,082129,7.728400000000001
3205,2015,Sant Feliu de Llobregat,082114,94.8989
3206,2015,Sant Feliu de Codines,082107,27.6483
3207,2015,Sant Fost de Campsentelles,082093,63.331
3208,2015,Sant Esteve Sesrovires,082080,45.1609
3209,2015,Sallent,081918,42.4842
3210,2015,Sant Cugat Sesgarrigues,082068,11.1836
3211,2015,els Hostalets de Pierola,081629,16.8059
3212,2015,Sant Climent de Llobregat,082042,12.485800000000001
3213,2015,Sant Cebrià de Vallalta,082037,31.7913
3214,2015,Sant Celoni,082021,73.0673
3215,2015,Sant Boi de Lluçanès,082016,6.245699999999999
3216,2015,Sant Boi de Llobregat,082009,210.9932
3217,2015,Sant Bartomeu del Grau,081995,7.668100000000001
3218,2015,Sant Antoni de Vilamajor,081982,46.7517
3219,2015,Sant Andreu de Llavaneres,081976,56.296499999999995
3220,2015,Sant Andreu de la Barca,081960,82.59
3221,2015,Sant Agustí de Lluçanès,081957,0.8966000000000001
3222,2015,Sant Adrià de Besòs,081944,104.71440000000001
3223,2015,Sant Esteve de Palautordera,082074,7.814399999999999
3224,2015,Mataró,081213,188.7021
3225,2015,Figaró-Montmany,081347,10.0035
3226,2015,Montmaneu,081332,6.8289
3227,2015,Montmajor,081326,4.7837
3228,2015,Montesquiu,081311,6.1536
3229,2015,Montclar,081304,0.2752
3230,2015,Muntanyola,081290,12.0776
3231,2015,Monistrol de Calders,081287,7.0044
3232,2015,Monistrol de Montserrat,081271,17.7736
3233,2015,Montgat,081265,52.152100000000004
3234,2015,Montcada i Reixac,081252,182.7295
3235,2015,Mollet del Vallès,081249,143.4614
3236,2015,el Pla del Penedès,081640,9.9682
3237,2015,Mediona,081228,39.8467
3238,2015,Montseny,081379,0.9103
3239,2015,Matadepera,081206,100.7561
3240,2015,Masquefa,081192,54.808899999999994
3241,2015,el Masnou,081189,71.5705
3242,2015,les Masies de Voltregà,081173,20.104300000000002
3243,2015,les Masies de Roda,081167,5.5097000000000005
3244,2015,Martorelles,081154,34.144
3245,2015,Martorell,081141,78.44470000000001
3246,2015,Manresa,081136,176.82209999999998
3247,2015,Manlleu,081120,71.5421
3248,2015,Malla,081115,0.0
3249,2015,Malgrat de Mar,081108,59.80500000000001
3250,2015,Molins de Rei,081234,89.58099999999999
3251,2015,Olost,081496,12.991599999999998
3252,2015,Vilassar de Mar,082191,31.421300000000002
3253,2015,Piera,081614,123.5572
3254,2015,Perafita,081607,6.181
3255,2015,Parets del Vallès,081593,81.4066
3256,2015,el Papiol,081580,26.308500000000002
3257,2015,Pallejà,081574,60.3842
3258,2015,Palau-solità i Plegamans,081568,35.655
3259,2015,Palafolls,081555,47.7364
3260,2015,Pacs del Penedès,081542,11.6012
3261,2015,Òrrius,081537,7.0119
3262,2015,Orpí,081521,1.6566
3263,2015,Montmeló,081350,47.0023
3264,2015,Orís,081509,3.1073999999999997
3265,2015,Montornès del Vallès,081363,32.424
3266,2015,Olivella,081483,56.6402
3267,2015,Olesa de Montserrat,081477,42.9409
3268,2015,Olesa de Bonesvalls,081461,10.5815
3269,2015,Olèrdola,081458,46.4296
3270,2015,Olvan,081445,8.8443
3271,2015,Òdena,081430,33.853500000000004
3272,2015,la Nou de Berguedà,081424,1.7697000000000003
3273,2015,Navàs,081419,28.6119
3274,2015,Navarcles,081402,30.542299999999997
3275,2015,Mura,081398,5.276000000000001
3276,2015,Moià,081385,34.0916
3277,2015,Pineda de Mar,081635,78.5113
3278,2015,Oristà,081516,5.448
3279,2015,Tarroja de Segarra,252192,2.0929
3280,2015,els Plans de Sió,259118,9.9724
3281,2015,Torres de Segre,252326,23.3298
3282,2015,Torrelameu,252311,6.1347000000000005
3283,2015,Torregrossa,252304,17.0767
3284,2015,Torrefarrera,252287,15.7219
3285,2015,la Torre de Cabdella,252271,14.0942
3286,2015,Torrebesses,252265,2.5448
3287,2015,Tornabous,252252,12.848099999999999
3288,2015,els Torms,252249,1.8245
3289,2015,Torà,252234,15.2353
3290,2015,Tiurana,252228,0.5931
3291,2015,Tremp,252347,39.6631
3292,2015,Térmens,252206,13.0644
3293,2015,Vallbona de les Monges,252385,6.5921
3294,2015,Tarrés,252189,1.3223
3295,2015,Tàrrega,252173,85.7432
3296,2015,Talavera,252167,4.1157
3297,2015,Talarn,252154,2.8535
3298,2015,Sunyer,252120,2.9596
3299,2015,Sudanell,252115,7.1404
3300,2015,Soses,252108,14.5947
3301,2015,Sort,252094,12.5853
3302,2015,Soriguera,252081,7.1809
3303,2015,Solsona,252075,47.5175
3304,2015,el Soleràs,252069,1.6604
3305,2015,Tírvia,252213,3.0465
3306,2015,Vila-sana,252521,13.4662
3307,2015,Montgai,251386,8.113299999999999
3308,2015,la Vansa i Fórnols,259097,3.8651999999999997
3309,2015,Fígols i Alinyà,259084,3.7651
3310,2015,Torrefeta i Florejacs,259078,8.8005
3311,2015,les Valls d'Aguilar,259062,5.0104
3312,2015,Ribera d'Ondara,259059,7.1527
3313,2015,Castell de Mur,259046,3.4861000000000004
3314,2015,la Guingueta d'Àneu,259031,5.2044
3315,2015,Sant Martí de Riucorb,259025,5.8376
3316,2015,Vall de Cardós,259010,6.427899999999999
3317,2015,Vinaixa,252555,5.793200000000001
3318,2015,Torre-serona,252332,6.0199
3319,2015,el Vilosell,252537,2.5583
3320,2015,la Seu d'Urgell,252038,40.8309
3321,2015,Vilanova de Segrià,252516,5.5102
3322,2015,Vilanova de Meià,252509,5.3576
3323,2015,Vilanova de l'Aguda,252496,1.5055
3324,2015,Vilanova de Bellpuig,252483,10.105699999999999
3325,2015,Vilamòs,252477,0.9743999999999999
3326,2015,Vilaller,252458,6.6876
3327,2015,Vilagrassa,252445,6.2702
3328,2015,Vielha e Mijaran,252430,22.7196
3329,2015,Verdú,252424,5.8777
3330,2015,Vallfogona de Balaguer,252402,20.2486
3331,2015,les Valls de Valira,252398,7.519500000000001
3332,2015,Vilanova de la Barca,252542,11.716
3333,2015,les Oluges,251522,2.1624
3334,2015,el Poal,251689,8.4276
3335,2015,Pinós,251673,2.0119
3336,2015,Pinell de Solsonès,251667,0.757
3337,2015,Peramola,251654,2.8188
3338,2015,Penelles,251641,3.0293
3339,2015,la Coma i la Pedra,251636,21.863100000000003
3340,2015,Conca de Dalt,251615,7.493
3341,2015,el Palau d'Anglesola,251581,19.4324
3342,2015,Ordis,171156,2.7526
3343,2015,Os de Balaguer,251569,6.3506
3344,2015,Pontós,171365,2.0771
3345,2015,Sidamon,252056,11.2727
3346,2015,els Omellons,251538,2.9981999999999998
3347,2015,la Pobla de Segur,251713,13.263099999999998
3348,2015,Olius,251517,15.142900000000001
3349,2015,Oliola,251500,3.6195000000000004
3350,2015,Oliana,251497,17.9775
3351,2015,Odèn,251484,1.4764
3352,2015,Navès,251462,2.8467000000000002
3353,2015,Nalec,251459,1.664
3354,2015,Montornès de Segarra,251431,2.115
3355,2015,Montoliu de Lleida,251425,6.2974
3356,2015,Montoliu de Segarra,251410,3.5702
3357,2015,Montferrer i Castellbò,251403,25.7196
3358,2015,Montellà i Martinet,251399,7.7014
3359,2015,els Omells de na Gaia,251543,1.7821
3360,2015,Ribera d'Urgellet,251850,9.5024
3361,2015,Gimenells i el Pla de la Font,259123,15.7209
3362,2015,Senterada,252022,1.8223
3363,2015,Sarroca de Bellera,252017,3.9655
3364,2015,Sarroca de Lleida,252000,2.2913
3365,2015,Sant Guim de la Plana,251977,1.8546
3366,2015,Sant Esteve de la Sarga,251961,2.8898
3367,2015,Sant Ramon,251945,5.3253
3368,2015,Sant Llorenç de Morunys,251930,12.4055
3369,2015,Sant Guim de Freixenet,251924,18.6816
3370,2015,Sanaüja,251919,6.1152999999999995
3371,2015,Salàs de Pallars,251902,3.6978
3372,2015,la Pobla de Cérvoles,251692,2.4269
3373,2015,Riner,251863,1.9054
3374,2015,Bellaguarda,251706,2.7588999999999997
3375,2015,Rialp,251832,2.1136999999999997
3376,2015,Puigverd de Lleida,251826,11.457799999999999
3377,2015,Puigverd d'Agramunt,251811,1.7713
3378,2015,Puiggròs,251804,2.6224
3379,2015,Prullans,251790,4.8399
3380,2015,Preixens,251771,5.282299999999999
3381,2015,Preixana,251765,3.1287000000000003
3382,2015,Prats i Sansor,251752,15.878
3383,2015,la Portella,251749,6.033
3384,2015,el Pont de Suert,251734,18.4055
3385,2015,Ponts,251728,18.651699999999998
3386,2015,Seròs,252043,8.0661
3387,2015,Rosselló,251898,15.102500000000001
3388,2015,els Garidells,430666,3.1929000000000003
3389,2015,Josa i Tuixén,259101,2.1894
3390,2015,Masdenverge,430786,9.0832
3391,2015,Mas de Barberans,430770,3.2748
3392,2015,Marçà,430764,2.9904
3393,2015,Margalef,430751,1.1753
3394,2015,Llorenç del Penedès,430748,23.5077
3395,2015,Llorac,430733,2.4176
3396,2015,el Lloar,430727,0.9848
3397,2015,Horta de Sant Joan,430712,10.6476
3398,2015,els Guiamets,430705,1.8629000000000002
3399,2015,Gratallops,430691,2.0341
3400,2015,la Masó,430803,0.8946999999999999
3401,2015,Ginestar,430672,4.6609
3402,2015,Maspujols,430810,3.6967000000000003
3403,2015,Garcia,430653,4.2491
3404,2015,Gandesa,430640,18.1495
3405,2015,la Galera,430635,3.9834
3406,2015,Freginals,430629,2.1511
3407,2015,Forès,430614,2.0201000000000002
3408,2015,Flix,430607,27.5713
3409,2015,Figuerola del Camp,430593,2.7126
3410,2015,la Figuera,430580,1.3767
3411,2015,la Febró,430574,0.4719
3412,2015,la Fatarella,430568,6.6827
3413,2015,Falset,430555,15.1993
3414,2015,Godall,430688,4.6251
3415,2015,Móra la Nova,430944,15.302299999999999
3416,2015,Pira,431074,7.069
3417,2015,el Pinell de Brai,431068,6.0735
3418,2015,les Piles,431055,2.7235
3419,2015,el Perelló,431042,13.9834
3420,2015,Perafort,431037,13.1501
3421,2015,Paüls,431021,3.5844000000000005
3422,2015,Passanant i Belltall,431016,3.0351999999999997
3423,2015,els Pallaresos,431009,29.5013
3424,2015,la Palma d'Ebre,430995,3.3968
3425,2015,Nulles,430982,4.805400000000001
3426,2015,la Nou de Gaià,430976,5.2516
3427,2015,Masllorenç,430799,10.9194
3428,2015,el Morell,430957,18.2806
3429,2015,Xerta,430521,5.1074
3430,2015,Móra d'Ebre,430939,29.1532
3431,2015,Mont-roig del Camp,430923,157.9407
3432,2015,Mont-ral,430918,5.0508
3433,2015,el Montmell,430901,58.569599999999994
3434,2015,Montferri,430897,1.9281000000000001
3435,2015,Montbrió del Camp,430884,14.5957
3436,2015,Montblanc,430862,43.3389
3437,2015,el Molar,430859,2.2881
3438,2015,Miravet,430846,4.6021
3439,2015,el Milà,430831,1.0772
3440,2015,el Masroig,430825,3.1470000000000002
3441,2015,la Morera de Montsant,430960,1.3037
3442,2015,Almoster,430115,12.8783
3443,2015,Bellvei,430249,21.423299999999998
3444,2015,Bellmunt del Priorat,430234,1.7378
3445,2015,Batea,430228,12.4878
3446,2015,Barberà de la Conca,430213,5.33
3447,2015,Banyeres del Penedès,430206,34.1156
3448,2015,Ascó,430192,15.197199999999999
3449,2015,Arnes,430189,6.8682
3450,2015,l'Argentera,430173,1.751
3451,2015,l'Arboç,430167,34.8304
3452,2015,Arbolí,430154,0.7459
3453,2015,Amposta,430141,96.3712
3454,2015,l'Espluga de Francolí,430542,18.083
3455,2015,Altafulla,430120,38.692400000000006
3456,2015,la Bisbal de Falset,430271,1.283
3457,2015,Alió,430108,6.5275
3458,2015,Alforja,430094,4.6533999999999995
3459,2015,Alfara de Carles,430081,2.8222
3460,2015,l'Aleixar,430075,1.7671999999999999
3461,2015,Aldover,430069,4.0653
3462,2015,Alcover,430056,32.6271
3463,2015,Alcanar,430043,100.4007
3464,2015,l'Albiol,430038,0.47950000000000004
3465,2015,Albinyana,430022,18.299599999999998
3466,2015,Aiguamúrcia,430017,16.5468
3467,2015,Riu de Cerdanya,259139,1.3635000000000002
3468,2015,l'Ametlla de Mar,430136,74.731
3469,2015,Capafonts,430398,1.7852000000000001
3470,2015,Organyà,251556,6.0843
3471,2015,Cunit,430516,97.8575
3472,2015,Creixell,430509,40.6192
3473,2015,Cornudella de Montsant,430496,7.5321
3474,2015,Corbera d'Ebre,430483,8.4915
3475,2015,Constantí,430477,72.12129999999999
3476,2015,Conesa,430461,1.3751
3477,2015,Colldejou,430458,1.1124
3478,2015,la Sénia,430445,46.0592
3479,2015,el Catllar,430430,56.4067
3480,2015,Castellvell del Camp,430424,30.5198
3481,2015,Benifallet,430252,3.7197
3482,2015,Capçanes,430402,1.6436000000000002
3483,2015,Benissanet,430265,6.9227
3484,2015,Cambrils,430385,211.6361
3485,2015,Calafell,430379,186.30040000000002
3486,2015,Cabra del Camp,430363,21.4762
3487,2015,Cabacés,430350,2.2616
3488,2015,Bràfim,430347,5.1294
3489,2015,Botarell,430332,6.231999999999999
3490,2015,Bot,430326,4.3983
3491,2015,les Borges del Camp,430311,12.16
3492,2015,Bonastre,430304,8.1654
3493,2015,Blancafort,430290,3.5866
3494,2015,la Bisbal del Penedès,430287,55.6083
3495,2015,Duesaigües,430537,1.4517
3496,2015,Caseres,430419,1.7798
3497,2015,Ullà,172044,10.5534
3498,2015,Setcases,171925,2.736
3499,2015,Viladasens,172168,1.784
3500,2015,Vilablareix,172155,16.710700000000003
3501,2015,Vilabertran,172142,3.5195999999999996
3502,2015,Vidreres,172137,56.1597
3503,2015,Vidrà,172121,2.9118
3504,2015,Verges,172116,8.2667
3505,2015,Ventalló,172109,9.5449
3506,2015,Vall-llobrega,172095,2.5579
3507,2015,la Vall de Bianya,172082,8.1023
3508,2015,la Vall d'en Bas,172076,22.386
3509,2015,Vilademuls,172180,3.5488999999999997
3510,2015,Ullastret,172057,2.5722
3511,2015,Viladrau,172207,18.3161
3512,2015,Ultramort,172039,2.5257
3513,2015,Tossa de Mar,172023,53.551
3514,2015,Toses,172018,3.6692
3515,2015,Tortellà,172001,4.407
3516,2015,Torroella de Montgrí,171997,79.6312
3517,2015,Torroella de Fluvià,171984,7.228899999999999
3518,2015,Torrent,171978,1.6291
3519,2015,Terrades,171962,1.5528
3520,2015,la Tallada d'Empordà,171959,10.2144
3521,2015,Susqueda,171946,0.1328
3522,2015,Alcarràs,250117,60.748999999999995
3523,2015,Urús,172060,4.238099999999999
3524,2015,Biure,172348,1.686
3525,2015,Alcanó,250100,1.9949999999999999
3526,2015,l'Albi,250096,8.0672
3527,2015,Albesa,250083,9.6507
3528,2015,Albatàrrec,250077,9.262799999999999
3529,2015,l'Albagés,250061,3.9642999999999997
3530,2015,Alàs i Cerc,250058,4.302
3531,2015,els Alamús,250045,7.0618
3532,2015,Agramunt,250030,27.2271
3533,2015,Àger,250024,11.5008
3534,2015,Abella de la Conca,250019,1.1732
3535,2015,Sant Julià del Llor i Bonmatí,179032,7.180899999999999
3536,2015,Viladamat,172174,6.7461
3537,2015,"Cruïlles, Monells i Sant Sadurní de l'Heura",179011,6.8169
3538,2015,Serra de Daró,171910,4.5998
3539,2015,Mollerussa,251370,61.9774
3540,2015,Vilopriu,172327,2.9273
3541,2015,Ossó de Sió,251575,3.3936
3542,2015,Vilanant,172288,2.0281
3543,2015,Vilamaniscle,172272,2.3857
3544,2015,Vilamalla,172266,31.700200000000002
3545,2015,Vilamacolum,172253,2.9254
3546,2015,Vilallonga de Ter,172240,7.0576
3547,2015,Vilajuïga,172235,7.9334999999999996
3548,2015,Vilaür,172229,2.9914
3549,2015,Vilafant,172214,25.649
3550,2015,Forallac,179026,10.5655
3551,2015,Riudarenes,171485,31.7315
3552,2015,Sils,171931,63.550399999999996
3553,2015,Sant Feliu de Pallerols,171616,12.587
3554,2015,Sant Feliu de Guíxols,171609,87.4388
3555,2015,Sant Feliu de Buixalleu,171595,15.131
3556,2015,Sant Climent Sescebes,171582,5.2038
3557,2015,Sant Andreu Salou,171576,0.5132
3558,2015,Salt,171557,41.5014
3559,2015,Sales de Llierca,171544,1.2199
3560,2015,Rupià,171539,2.1143
3561,2015,Roses,171523,125.141
3562,2015,Riumors,171518,2.3491999999999997
3563,2015,Sant Gregori,171637,27.8816
3564,2015,Riudaura,171498,2.5494
3565,2015,Sant Hilari Sacalm,171642,26.3486
3566,2015,Ripoll,171479,63.8196
3567,2015,Riells i Viabrea,171463,69.26610000000001
3568,2015,Ribes de Freser,171450,11.6506
3569,2015,Regencós,171447,2.1766
3570,2015,Rabós,171432,1.2929
3571,2015,Quart,171426,12.7211
3572,2015,Puigcerdà,171411,58.247
3573,2015,el Port de la Selva,171404,19.8535
3574,2015,les Preses,171390,13.1144
3575,2015,Portbou,171387,31.6924
3576,2015,Porqueres,171371,36.6868
3577,2015,Riudellots de la Selva,171501,24.773200000000003
3578,2015,Sant Mori,171766,1.3784
3579,2015,Serinyà,171903,6.3782
3580,2015,la Cellera de Ter,171899,8.7571
3581,2015,la Selva de Mar,171886,1.8071000000000002
3582,2015,"Saus, Camallera i Llampaies",171870,8.030100000000001
3583,2015,Sarrià de Ter,171864,28.322499999999998
3584,2015,Sant Joan les Fonts,171851,21.1872
3585,2015,Santa Pau,171848,10.4627
3586,2015,Sant Aniol de Finestres,171833,2.6417
3587,2015,Santa Llogaia d'Àlguema,171827,5.250400000000001
3588,2015,Santa Cristina d'Aro,171812,61.931599999999996
3589,2015,Santa Coloma de Farners,171805,54.0564
3590,2015,Sant Ferriol,171621,2.5693
