,Any,Equipament,Literal,Codi
2820,2014,38.1945,Llavorsí,251266
2821,2014,17.2179,Navès,251462
2822,2014,22.9099,Bellaguarda,251706
2823,2014,10.854,"Pobla de Cérvoles, la",251692
2824,2014,40.3708,Pinós,251673
2825,2014,11.3952,"Pobla de Segur, la",251713
2826,2014,22.6347,Peramola,251654
2827,2014,21.0128,Penelles,251641
2828,2014,48.5912,"Coma i la Pedra, la",251636
2829,2014,24.5565,Conca de Dalt,251615
2830,2014,59.7479,"Omellons, els",251538
2831,2014,25.923,Oliana,251497
2832,2014,116.8599,Olius,251517
2833,2014,65.6075,Oliola,251500
2834,2014,16.4686,"Oluges, les",251522
2835,2014,21.5738,"Omells de na Gaia, els",251543
2836,2014,57.0344,Organyà,251556
2837,2014,23.6059,Odèn,251484
2838,2014,15.7221,Os de Balaguer,251569
2839,2014,28.4786,Ossó de Sió,251575
2840,2014,18.9984,"Palau d'Anglesola, el",251581
2841,2015,32.2731,"Torre de Claramunt, la",082861
2842,2015,21.1822,Súria,082747
2843,2015,21.6234,Vic,082981
2844,2015,9.8068,Veciana,082975
2845,2015,24.0222,Vallromanes,082969
2846,2015,30.0188,Vallirana,082956
2847,2015,21.2051,Vallgorguina,082943
2848,2015,19.9987,Vallcebre,082938
2849,2015,17.8125,Vallbona d'Anoia,082922
2850,2015,24.1345,Vacarisses,082917
2851,2015,98.7152,Ullastrell,082900
2852,2015,26.304,Torrelles de Llobregat,082896
2853,2015,17.5665,Viladecavalls,083008
2854,2015,16.9486,Torrelavit,082877
2855,2015,8.9487,Viladecans,083015
2856,2015,14.161,Torelló,082858
2857,2015,16.6261,Tordera,082845
2858,2015,23.1625,Tona,082830
2859,2015,14.8454,Tiana,082824
2860,2015,40.6851,Teià,082819
2861,2015,87.9915,Tavertet,082802
2862,2015,9.9013,Terrassa,082798
2863,2015,18.1499,Taradell,082785
2864,2015,153.1548,Talamanca,082779
2865,2015,12.0962,Tagamanent,082763
2866,2015,39.0362,Pont de Molins,171352
2867,2015,37.7407,Torrelles de Foix,082883
2868,2015,8.3243,"Palma de Cervelló, la",089058
2869,2015,56.5352,Begur,170139
2870,2015,45.4783,Avinyonet de Puigventós,170123
2871,2015,23.2237,"Armentera, l'",170118
2872,2015,35.0626,Argelaguer,170101
2873,2015,3.594,Arbúcies,170097
2874,2015,11.6073,Anglès,170084
2875,2015,35.7247,Amer,170078
2876,2015,60.6941,Alp,170062
2877,2015,19.9721,"Far d'Empordà, el",170059
2878,2015,30.6122,Albons,170046
2879,2015,19.5307,Albanyà,170031
2880,2015,10.7696,Vilada,082994
2881,2015,41.2919,Agullana,170010
2882,2015,47.3997,Subirats,082732
2883,2015,8.8939,Badia del Vallès,089045
2884,2015,69.0742,Sant Julià de Cerdanyola,089030
2885,2015,44.3094,Vilanova del Vallès,089024
2886,2015,9.7381,Rupit i Pruit,089019
2887,2015,48.0383,Viver i Serrateix,083089
2888,2015,10.3307,Vilanova i la Geltrú,083073
2889,2015,26.0156,Vilalba Sasserra,083067
2890,2015,10.2281,Vilafranca del Penedès,083054
2891,2015,51.959,Vilobí del Penedès,083041
2892,2015,87.2379,Vilanova de Sau,083036
2893,2015,15.092,Vilanova del Camí,083020
2894,2015,10.4618,Aiguaviva,170025
2895,2015,14.8247,Sant Pere de Riudebitlles,082325
2896,2015,26.4399,Tavèrnoles,082750
2897,2015,19.5727,Santa Coloma de Cervelló,082444
2898,2015,61.176,Santa Cecília de Voltregà,082439
2899,2015,4.0005,Marganell,082423
2900,2015,23.0754,Sant Sadurní d'Osormort,082418
2901,2015,15.6589,Sant Sadurní d'Anoia,082401
2902,2015,103.3395,Sant Quirze Safaja,082397
2903,2015,20.445,Sant Quirze del Vallès,082384
2904,2015,18.407,Sant Quirze de Besora,082378
2905,2015,23.4092,Sant Quintí de Mediona,082362
2906,2015,7.7842,Sant Pol de Mar,082359
2907,2015,17.3159,Santa Eugènia de Berga,082460
2908,2015,16.8814,Sant Pere de Torelló,082331
2909,2015,28.9397,Santa Eulàlia de Riuprimer,082476
2910,2015,9.6183,Sant Pere de Ribes,082310
2911,2015,15.9655,Premià de Dalt,082303
2912,2015,26.9831,Sant Mateu de Bages,082299
2913,2015,27.3877,Sant Martí Sesgueioles,082286
2914,2015,11.3568,Sant Martí Sarroca,082270
2915,2015,16.8144,Sant Martí de Tous,082264
2916,2015,25.3936,Sant Martí d'Albars,082251
2917,2015,13.6863,Sant Martí de Centelles,082248
2918,2015,17.8952,Sant Llorenç Savall,082233
2919,2015,15.8473,Sant Llorenç d'Hortons,082227
2920,2015,10.5466,Sant Just Desvern,082212
2921,2015,31.9362,Sant Pere de Vilamajor,082346
2922,2015,23.3679,Santa Maria de Palautordera,082592
2923,2015,102.929,Sora,082726
2924,2015,42.2894,Sobremunt,082711
2925,2015,14.4641,Sitges,082704
2926,2015,94.3376,Seva,082690
2927,2015,71.7359,Cercs,082687
2928,2015,25.8837,Sentmenat,082671
2929,2015,35.2188,Cerdanyola del Vallès,082665
2930,2015,27.7822,Sant Vicenç de Torelló,082652
2931,2015,21.2698,Sant Vicenç de Montalt,082649
2932,2015,12.6413,Sant Vicenç dels Horts,082634
2933,2015,10.9608,Sant Vicenç de Castellet,082628
2934,2015,7.0187,Santa Coloma de Gramenet,082457
2935,2015,18.095,Santa Perpètua de Mogoda,082606
2936,2015,38.4655,Bàscara,170160
2937,2015,8.1376,Santa Maria d'Oló,082589
2938,2015,0.0,Santa Maria de Miralles,082573
2939,2015,7.0777,Santa Maria de Martorelles,082567
2940,2015,0.0,Santa Maria de Merlès,082554
2941,2015,36.0605,"Esquirol, l'",082541
2942,2015,26.2366,Santa Maria de Besora,082536
2943,2015,9.0933,Barberà del Vallès,082520
2944,2015,18.5329,Santa Margarida i els Monjos,082515
2945,2015,12.0537,Santa Margarida de Montbui,082508
2946,2015,32.2132,Santa Fe del Penedès,082495
2947,2015,19.7248,Santa Eulàlia de Ronçana,082482
2948,2015,23.2826,Santa Susanna,082613
2949,2015,13.7047,Juià,170871
2950,2015,108.2543,"Vajol, la",170144
2951,2015,17.8775,Meranges,170998
2952,2015,57.5103,Maià de Montcal,170985
2953,2015,95.0774,Madremanya,170979
2954,2015,24.008,"Llosses, les",170963
2955,2015,13.6811,Lloret de Mar,170950
2956,2015,22.4592,Llívia,170947
2957,2015,26.0118,Llers,170932
2958,2015,26.8084,Llançà,170926
2959,2015,44.8846,Llanars,170911
2960,2015,8.353,Llambilles,170904
2961,2015,36.3859,Massanes,171019
2962,2015,30.5346,Lladó,170887
2963,2015,40.3853,Maçanet de Cabrenys,171024
2964,2015,52.5488,"Jonquera, la",170865
2965,2015,31.6003,Jafre,170852
2966,2015,31.8771,Isòvol,170849
2967,2015,10.8276,Hostalric,170834
2968,2015,63.0216,Guils de Cerdanya,170828
2969,2015,6.8865,Gualta,170813
2970,2015,48.2754,Gombrèn,170806
2971,2015,17.6894,Girona,170792
2972,2015,49.5977,Ger,170789
2973,2015,97.2353,Garriguella,170773
2974,2015,19.3932,Garrigoles,170767
2975,2015,14.5507,Llagostera,170890
2976,2015,8.4338,Palamós,171181
2977,2015,49.3185,Planoles,171349
2978,2015,29.8501,"Planes d'Hostoles, les",171334
2979,2015,50.0963,Peralada,171328
2980,2015,20.666,"Pera, la",171306
2981,2015,11.5019,Pedret i Marzà,171292
2982,2015,32.9115,Pau,171289
2983,2015,39.6789,Parlavà,171267
2984,2015,11.4309,Pardines,171254
2985,2015,223.5588,Pals,171241
2986,2015,8.9754,Palol de Revardit,171236
2987,2015,22.8853,Palau-sator,171215
2988,2015,10.2411,Masarac,171002
2989,2015,6.8244,Palau de Santa Eulàlia,171194
2990,2015,17.897,Fornells de la Selva,170736
2991,2015,29.9363,"Pla de Santa Maria, el",431080
2992,2015,51.8553,Osor,171169
2993,2015,10.8235,Olot,171143
2994,2015,90.3638,Ogassa,171122
2995,2015,43.1295,Navata,171117
2996,2015,6.4374,Mont-ras,171100
2997,2015,15.6851,Montagut i Oix,171096
2998,2015,30.0119,Molló,171077
2999,2015,22.5003,Mollet de Peralada,171061
3000,2015,26.7741,Mieres,171058
3001,2015,35.5239,Maçanet de la Selva,171030
3002,2015,37.4161,Palau-saverdera,171208
3003,2015,37.6628,Brunyola,170280
3004,2015,22.5773,Cantallops,170412
3005,2015,5.5403,Canet d'Adri,170405
3006,2015,24.3362,Camprodon,170391
3007,2015,74.423,Campllong,170388
3008,2015,85.6419,Campelles,170372
3009,2015,14.7263,Campdevànol,170366
3010,2015,26.1634,Camós,170353
3011,2015,26.6221,Calonge de Segarra,170340
3012,2015,242.6618,Caldes de Malavella,170335
3013,2015,31.2901,Cadaqués,170329
3014,2015,11.0647,Cabanelles,170314
3015,2015,16.7406,Garrigàs,170754
3016,2015,34.1943,Boadella i les Escaules,170293
3017,2015,8.5598,Cassà de la Selva,170448
3018,2015,8.9399,Breda,170274
3019,2015,33.6442,Borrassà,170268
3020,2015,17.5556,Bordils,170255
3021,2015,120.46,Bolvir,170242
3022,2015,10.6377,Blanes,170237
3023,2015,12.8893,"Bisbal d'Empordà, la",170221
3024,2015,10.3675,Beuda,170216
3025,2015,31.5992,Bescanó,170209
3026,2015,18.7448,Besalú,170195
3027,2015,28.2109,Bellcaire d'Empordà,170182
3028,2015,13.3183,Sant Joan de Vilatorrada,082188
3029,2015,4.3702,Cabanes,170307
3030,2015,21.9282,Crespià,170583
3031,2015,11.2066,Banyoles,170157
3032,2015,13.1829,Fontcoberta,170715
3033,2015,12.7294,Fontanilles,170708
3034,2015,42.8279,Fontanals de Cerdanya,170694
3035,2015,8.9285,Foixà,170681
3036,2015,32.9393,Flaçà,170675
3037,2015,10.2573,Figueres,170669
3038,2015,19.6288,Esponellà,170656
3039,2015,52.7021,Espolla,170643
3040,2015,46.0767,Espinelves,170638
3041,2015,13.0005,"Escala, l'",170622
3042,2015,44.5062,Capmany,170427
3043,2015,44.9944,Darnius,170600
3044,2015,14.9251,Queralbs,170433
3045,2015,12.7887,Corçà,170577
3046,2015,22.1096,Cornellà del Terri,170561
3047,2015,6.9855,Colomers,170558
3048,2015,37.251,Colera,170545
3049,2015,83.1773,Siurana,170524
3050,2015,56.741,Cistella,170519
3051,2015,28.3546,Cervià de Ter,170502
3052,2015,17.6347,Celrà,170499
3053,2015,37.1358,Castell-Platja d'Aro,170486
3054,2015,15.7701,Castelló d'Empúries,170470
3055,2015,20.5374,Castellfollit de la Roca,170464
3056,2015,10.1345,Fortià,170741
3057,2015,163.1502,Das,170617
3058,2015,10.9874,Centelles,080673
3059,2015,30.8344,Lliçà de Vall,081081
3060,2015,44.6414,"Estany, l'",080790
3061,2015,32.5259,"Espunyola, l'",080787
3062,2015,9.9397,Esplugues de Llobregat,080771
3063,2015,8.2526,Esparreguera,080765
3064,2015,32.6659,Dosrius,080752
3065,2015,10.1387,Cubelles,080749
3066,2015,7.5692,Cornellà de Llobregat,080734
3067,2015,30.0199,Corbera de Llobregat,080728
3068,2015,52.3244,Copons,080713
3069,2015,59.2206,Collsuspina,080706
3070,2015,25.0146,Fogars de Montclús,080811
3071,2015,35.2822,Cervelló,080689
3072,2015,54.885,Fogars de la Selva,080826
3073,2015,38.7073,Castellví de Rosanes,080667
3074,2015,22.109,Castellví de la Marca,080654
3075,2015,20.8418,Castellterçol,080641
3076,2015,29.6168,Castellolí,080636
3077,2015,43.5584,Castellnou de Bages,080620
3078,2015,52.3498,Castellgalí,080615
3079,2015,29.5034,Castellfollit de Riubregós,080608
3080,2015,27.1957,Castellfollit del Boix,080594
3081,2015,54.1218,Castellet i la Gornal,080581
3082,2015,69.9717,Castell de l'Areny,080575
3083,2015,22.5255,Castelldefels,080569
3084,2015,16.2083,Collbató,080692
3085,2015,17.2669,"Granada, la",080945
3086,2015,36.781,Sant Julià de Vilatorta,082205
3087,2015,17.3848,Llinars del Vallès,081069
3088,2015,3.5986,"Llagosta, la",081056
3089,2015,28.8005,"Llacuna, la",081043
3090,2015,127.7677,Jorba,081038
3091,2015,17.1116,Igualada,081022
3092,2015,6.1578,"Hospitalet de Llobregat, l'",081017
3093,2015,77.1305,Gurb,081000
3094,2015,39.6973,Guardiola de Berguedà,080996
3095,2015,34.1053,Sant Salvador de Guardiola,080983
3096,2015,14.6073,Gualba,080977
3097,2015,29.6307,Fígols,080804
3098,2015,50.7943,Granera,080958
3099,2015,12.9291,Castellbell i el Vilar,080538
3100,2015,0.0,Gisclareny,080930
3101,2015,18.0712,Gironella,080924
3102,2015,25.5924,Gelida,080919
3103,2015,44.3038,Gaià,080902
3104,2015,9.809,Gavà,080898
3105,2015,10.0813,"Garriga, la",080885
3106,2015,57.6226,Gallifa,080879
3107,2015,17.6666,"Franqueses del Vallès, les",080863
3108,2015,22.1633,Font-rubí,080850
3109,2015,57.3521,Fonollosa,080847
3110,2015,14.7192,Folgueroles,080832
3111,2015,7.7755,Granollers,080961
3112,2015,44.8687,Avinyó,080121
3113,2015,12.7508,"Bruc, el",080253
3114,2015,39.518,Borredà,080240
3115,2015,26.2499,Bigues i Riells,080235
3116,2015,15.5031,Berga,080229
3117,2015,19.28,Bellprat,080214
3118,2015,25.0472,Begues,080207
3119,2015,6.2229,Barcelona,080193
3120,2015,28.9438,Balsareny,080180
3121,2015,12.3531,Balenyà,080174
3122,2015,22.1083,Bagà,080168
3123,2015,8.3426,Badalona,080155
3124,2015,87.1703,Castellcir,080556
3125,2015,25.1082,Avinyonet del Penedès,080137
3126,2015,69.6861,Cabrera d'Anoia,080288
3127,2015,19.5309,Avià,080116
3128,2015,12.7651,Artés,080109
3129,2015,17.6887,Argentona,080095
3130,2015,12.4574,Argençola,080082
3131,2015,12.2444,Arenys de Munt,080076
3132,2015,14.0895,Arenys de Mar,080060
3133,2015,25.7245,"Ametlla del Vallès, l'",080057
3134,2015,85.426,Alpens,080044
3135,2015,10.6276,Alella,080039
3136,2015,31.3262,Aguilar de Segarra,080023
3137,2015,6.9773,Abrera,080018
3138,2015,23.8029,Aiguafreda,080142
3139,2015,6.1267,Canet de Mar,080403
3140,2015,48.5539,Lluçà,081094
3141,2015,78.2283,Castellar de n'Hug,080522
3142,2015,21.9686,Castellar del Vallès,080517
3143,2015,0.0,Castellar del Riu,080500
3144,2015,17.7291,Casserres,080497
3145,2015,20.3309,Carme,080484
3146,2015,16.9049,Cardona,080478
3147,2015,7.7341,Cardedeu,080462
3148,2015,0.0,Capolat,080459
3149,2015,8.1192,Capellades,080446
3150,2015,19.774,Canyelles,080431
3151,2015,80.0694,"Brull, el",080266
3152,2015,4.9029,Canovelles,080410
3153,2015,6.6304,"Cabanyes, les",080272
3154,2015,34.3234,Campins,080399
3155,2015,7.8454,Callús,080386
3156,2015,15.2498,Calldetenes,080370
3157,2015,85.271,Calonge,080364
3158,2015,9.3676,Calella,080351
3159,2015,35.58,Calders,080348
3160,2015,21.6919,Caldes de Montbui,080333
3161,2015,8.5808,Caldes d'Estrac,080327
3162,2015,24.5452,Calaf,080312
3163,2015,11.2468,Cabrils,080305
3164,2015,13.4343,Cabrera de Mar,080291
3165,2015,22.5695,Castellbisbal,080543
3166,2015,35.8923,Cànoves i Samalús,080425
3167,2015,41.3108,"Quar, la",081770
3168,2015,35.5415,Lliçà d'Amunt,081075
3169,2015,15.1338,Saldes,081901
3170,2015,56.4513,Sant Pere Sallavinera,081897
3171,2015,0.0,Sagàs,081884
3172,2015,8.584,Sabadell,081878
3173,2015,25.1182,Rubió,081859
3174,2015,4.5324,Rubí,081846
3175,2015,13.8045,Roda de Ter,081831
3176,2015,21.5469,"Pont de Vilomara i Rocafort, el",081825
3177,2015,14.1901,"Roca del Vallès, la",081810
3178,2015,8.9089,Ripollet,081803
3179,2015,20.5132,Santpedor,081923
3180,2015,11.7318,Rajadell,081786
3181,2015,28.8723,Sant Iscle de Vallalta,081939
3182,2015,87.9278,Pujalt,081764
3183,2015,53.8627,Puig-reig,081751
3184,2015,23.6564,Puigdàlber,081748
3185,2015,5.0224,Premià de Mar,081727
3186,2015,14.9068,Prats de Lluçanès,081712
3187,2015,38.6051,"Prats de Rei, els",081705
3188,2015,9.5708,"Prat de Llobregat, el",081691
3189,2015,57.2914,Pontons,081688
3190,2015,13.5256,Polinyà,081672
3191,2015,27.817,"Pobla de Lillet, la",081666
3192,2015,17.0568,"Pobla de Claramunt, la",081653
3193,2015,57.2078,Rellinars,081799
3194,2015,35.8437,Sant Cugat del Vallès,082055
3195,2015,12.982,Palafrugell,171175
3196,2015,15.4052,Sant Joan Despí,082172
3197,2015,36.97,Sant Jaume de Frontanyà,082166
3198,2015,15.3406,Sant Hipòlit de Voltregà,082153
3199,2015,14.8521,Vilassar de Dalt,082140
3200,2015,28.1149,Sant Fruitós de Bages,082135
3201,2015,40.2366,Sant Feliu Sasserra,082129
3202,2015,11.0968,Sant Feliu de Llobregat,082114
3203,2015,14.3062,Sant Feliu de Codines,082107
3204,2015,18.0409,Sant Fost de Campsentelles,082093
3205,2015,22.5148,Sant Esteve Sesrovires,082080
3206,2015,31.2428,Sallent,081918
3207,2015,34.0956,Sant Cugat Sesgarrigues,082068
3208,2015,15.8206,"Hostalets de Pierola, els",081629
3209,2015,17.6049,Sant Climent de Llobregat,082042
3210,2015,30.896,Sant Cebrià de Vallalta,082037
3211,2015,13.5814,Sant Celoni,082021
3212,2015,36.5815,Sant Boi de Lluçanès,082016
3213,2015,12.8686,Sant Boi de Llobregat,082009
3214,2015,27.5572,Sant Bartomeu del Grau,081995
3215,2015,16.1245,Sant Antoni de Vilamajor,081982
3216,2015,10.807,Sant Andreu de Llavaneres,081976
3217,2015,13.3964,Sant Andreu de la Barca,081960
3218,2015,9.9118,Sant Agustí de Lluçanès,081957
3219,2015,10.2515,Sant Adrià de Besòs,081944
3220,2015,6.6823,Sant Esteve de Palautordera,082074
3221,2015,7.2827,Mataró,081213
3222,2015,11.156,Figaró-Montmany,081347
3223,2015,76.3094,Montmaneu,081332
3224,2015,39.5168,Montmajor,081326
3225,2015,20.7148,Montesquiu,081311
3226,2015,6.3264,Montclar,081304
3227,2015,151.1871,Muntanyola,081290
3228,2015,11.8262,Monistrol de Calders,081287
3229,2015,49.6354,Monistrol de Montserrat,081271
3230,2015,14.3875,Montgat,081265
3231,2015,17.2046,Montcada i Reixac,081252
3232,2015,12.8809,Mollet del Vallès,081249
3233,2015,25.7864,"Pla del Penedès, el",081640
3234,2015,40.6956,Mediona,081228
3235,2015,14.2506,Montseny,081379
3236,2015,40.2601,Matadepera,081206
3237,2015,16.1921,Masquefa,081192
3238,2015,7.4855,"Masnou, el",081189
3239,2015,28.6148,"Masies de Voltregà, les",081173
3240,2015,22.7505,"Masies de Roda, les",081167
3241,2015,8.4255,Martorelles,081154
3242,2015,10.2978,Martorell,081141
3243,2015,11.9614,Manresa,081136
3244,2015,11.6006,Manlleu,081120
3245,2015,0.0,Malla,081115
3246,2015,8.8196,Malgrat de Mar,081108
3247,2015,13.4323,Molins de Rei,081234
3248,2015,44.6767,Olost,081496
3249,2015,4.7614,Vilassar de Mar,082191
3250,2015,27.2702,Piera,081614
3251,2015,31.7698,Perafita,081607
3252,2015,7.673,Parets del Vallès,081593
3253,2015,12.3119,"Papiol, el",081580
3254,2015,24.8971,Pallejà,081574
3255,2015,11.1948,Palau-solità i Plegamans,081568
3256,2015,13.7448,Palafolls,081555
3257,2015,35.6204,Pacs del Penedès,081542
3258,2015,36.7329,Òrrius,081537
3259,2015,26.7193,Orpí,081521
3260,2015,12.9484,Montmeló,081350
3261,2015,35.798,Orís,081509
3262,2015,8.0239,Montornès del Vallès,081363
3263,2015,55.2252,Olivella,081483
3264,2015,7.4676,Olesa de Montserrat,081477
3265,2015,2.2506,Olesa de Bonesvalls,081461
3266,2015,51.8197,Olèrdola,081458
3267,2015,31.1465,Olvan,081445
3268,2015,27.6236,Òdena,081430
3269,2015,45.0038,"Nou de Berguedà, la",081424
3270,2015,15.1646,Navàs,081419
3271,2015,12.8973,Navarcles,081402
3272,2015,58.0257,Mura,081398
3273,2015,13.7343,Moià,081385
3274,2015,7.9269,Pineda de Mar,081635
3275,2015,40.2532,Oristà,081516
3276,2015,28.8748,Tarroja de Segarra,252192
3277,2015,26.1224,"Plans de Sió, els",259118
3278,2015,9.663,Torres de Segre,252326
3279,2015,40.353,Torrelameu,252311
3280,2015,19.4562,Torregrossa,252304
3281,2015,6.2523,Torrefarrera,252287
3282,2015,22.9554,"Torre de Cabdella, la",252271
3283,2015,22.726,Torrebesses,252265
3284,2015,50.1443,Tornabous,252252
3285,2015,82.2246,"Torms, els",252249
3286,2015,13.3282,Torà,252234
3287,2015,81.4779,Tiurana,252228
3288,2015,27.6442,Tremp,252347
3289,2015,7.748,Térmens,252206
3290,2015,108.8461,Vallbona de les Monges,252385
3291,2015,158.8306,Tarrés,252189
3292,2015,25.6109,Tàrrega,252173
3293,2015,27.2934,Talavera,252167
3294,2015,1958.1601,Talarn,252154
3295,2015,73.5815,Sunyer,252120
3296,2015,24.8582,Sudanell,252115
3297,2015,8.8043,Soses,252108
3298,2015,18.867,Sort,252094
3299,2015,26.0686,Soriguera,252081
3300,2015,17.7948,Solsona,252075
3301,2015,4.9414,"Soleràs, el",252069
3302,2015,73.724,Tírvia,252213
3303,2015,22.9472,Vila-sana,252521
3304,2015,59.5024,Montgai,251386
3305,2015,25.5503,"Vansa i Fórnols, la",259097
3306,2015,18.1959,Fígols i Alinyà,259084
3307,2015,19.8409,Torrefeta i Florejacs,259078
3308,2015,20.2385,"Valls d'Aguilar, les",259062
3309,2015,68.9998,Ribera d'Ondara,259059
3310,2015,28.081,Castell de Mur,259046
3311,2015,27.1525,"Guingueta d'Àneu, la",259031
3312,2015,17.0204,Sant Martí de Riucorb,259025
3313,2015,24.5087,Vall de Cardós,259010
3314,2015,63.4161,Vinaixa,252555
3315,2015,48.4728,Torre-serona,252332
3316,2015,48.91,"Vilosell, el",252537
3317,2015,13.5202,"Seu d'Urgell, la",252038
3318,2015,21.6055,Vilanova de Segrià,252516
3319,2015,32.4007,Vilanova de Meià,252509
3320,2015,9.1696,Vilanova de l'Aguda,252496
3321,2015,19.1785,Vilanova de Bellpuig,252483
3322,2015,10.8301,Vilamòs,252477
3323,2015,36.0783,Vilaller,252458
3324,2015,31.5262,Vilagrassa,252445
3325,2015,8.6405,Vielha e Mijaran,252430
3326,2015,31.5633,Verdú,252424
3327,2015,16.2604,Vallfogona de Balaguer,252402
3328,2015,5.8368,"Valls de Valira, les",252398
3329,2015,36.8312,Vilanova de la Barca,252542
3330,2015,16.1618,"Oluges, les",251522
3331,2015,35.0269,"Poal, el",251689
3332,2015,39.9734,Pinós,251673
3333,2015,11.2995,Pinell de Solsonès,251667
3334,2015,23.0306,Peramola,251654
3335,2015,21.9719,Penelles,251641
3336,2015,48.4112,"Coma i la Pedra, la",251636
3337,2015,24.3913,Conca de Dalt,251615
3338,2015,18.9895,"Palau d'Anglesola, el",251581
3339,2015,15.2644,Ordis,171156
3340,2015,15.9275,Os de Balaguer,251569
3341,2015,30.473,Pontós,171365
3342,2015,60.1329,Sidamon,252056
3343,2015,61.3341,"Omellons, els",251538
3344,2015,11.3801,"Pobla de Segur, la",251713
3345,2015,115.8325,Olius,251517
3346,2015,66.1706,Oliola,251500
3347,2015,26.317,Oliana,251497
3348,2015,24.9121,Odèn,251484
3349,2015,17.1566,Navès,251462
3350,2015,44.3976,Nalec,251459
3351,2015,70.257,Montornès de Segarra,251431
