ine5,ine6,municipiNom,comarca,provincia,serveiTerritorial,risc,nivell,altura,cens,superficie,,ine5,Codi_ine_6_txt
25152,251522,Les Oluges,Segarra,Lleida,Lleida,nevades,Obligat,528,161,19.11,,,
25152,251522,Les Oluges,Segarra,Lleida,Lleida,sísmic,Recomanat,528,161,19.11,,,
25152,251522,Les Oluges,Segarra,Lleida,Lleida,inundacions,Obligat,528,161,19.11,,,
43105,431055,Les Piles,Conca de Barberà,Tarragona,Tarragona,sísmic,Recomanat,676,209,22.51,,,
43105,431055,Les Piles,Conca de Barberà,Tarragona,Tarragona,incendi forestal,Obligat,676,209,22.51,,,
43105,431055,Les Piles,Conca de Barberà,Tarragona,Tarragona,nevades,Obligat,676,209,22.51,,,
43105,431055,Les Piles,Conca de Barberà,Tarragona,Tarragona,inundacions,Recomanat,676,209,22.51,,,
17133,171334,Les Planes d'Hostoles,Garrotxa,Girona,Girona,inundacions,Recomanat,370,1674,36.97,,,
17133,171334,Les Planes d'Hostoles,Garrotxa,Girona,Girona,incendi forestal,Recomanat,370,1674,36.97,,,
17133,171334,Les Planes d'Hostoles,Garrotxa,Girona,Girona,sísmic,Obligat,370,1674,36.97,,,
17133,171334,Les Planes d'Hostoles,Garrotxa,Girona,Girona,nevades,Recomanat,370,1674,36.97,,,
17139,171390,Les Preses,Garrotxa,Girona,Girona,sísmic,Obligat,474,1764,9.5,,,
17139,171390,Les Preses,Garrotxa,Girona,Girona,incendi forestal,Recomanat,474,1764,9.5,,,
17139,171390,Les Preses,Garrotxa,Girona,Girona,inundacions,Obligat,474,1764,9.5,,,
17139,171390,Les Preses,Garrotxa,Girona,Girona,nevades,Obligat,474,1764,9.5,,,
25906,259062,Les Valls d'Aguilar,Alt Urgell,Lleida,Alt Pirineu i Aran,incendi forestal,Recomanat,669,302,124.78,,,
25906,259062,Les Valls d'Aguilar,Alt Urgell,Lleida,Alt Pirineu i Aran,sísmic,Obligat,669,302,124.78,,,
25906,259062,Les Valls d'Aguilar,Alt Urgell,Lleida,Alt Pirineu i Aran,nevades,Obligat,669,302,124.78,,,
25906,259062,Les Valls d'Aguilar,Alt Urgell,Lleida,Alt Pirineu i Aran,inundacions,Recomanat,669,302,124.78,,,
25239,252398,Les Valls de Valira,Alt Urgell,Lleida,Alt Pirineu i Aran,inundacions,Recomanat,740,845,170.93,,,
25239,252398,Les Valls de Valira,Alt Urgell,Lleida,Alt Pirineu i Aran,nevades,Obligat,740,845,170.93,,,
25239,252398,Les Valls de Valira,Alt Urgell,Lleida,Alt Pirineu i Aran,incendi forestal,Obligat,740,845,170.93,,,
25239,252398,Les Valls de Valira,Alt Urgell,Lleida,Alt Pirineu i Aran,sísmic,Obligat,740,845,170.93,,,
17062,170622,L'Escala,Alt Empordà,Girona,Girona,inundacions,Obligat,14,10276,16.25,,,
17062,170622,L'Escala,Alt Empordà,Girona,Girona,incendi forestal,Obligat,14,10276,16.25,,,
17062,170622,L'Escala,Alt Empordà,Girona,Girona,contaminació marina,Obligat,14,10276,16.25,,,
17062,170622,L'Escala,Alt Empordà,Girona,Girona,sísmic,Obligat,14,10276,16.25,,,
17062,170622,L'Escala,Alt Empordà,Girona,Girona,nevades,Recomanat,14,10276,16.25,,,
25081,250812,L'Espluga Calba,Garrigues,Lleida,Lleida,inundacions,Obligat,434,387,21.55,,,
25081,250812,L'Espluga Calba,Garrigues,Lleida,Lleida,nevades,Obligat,434,387,21.55,,,
25081,250812,L'Espluga Calba,Garrigues,Lleida,Lleida,sísmic,Recomanat,434,387,21.55,,,
25081,250812,L'Espluga Calba,Garrigues,Lleida,Lleida,incendi forestal,Obligat,434,387,21.55,,,
43054,430542,L'Espluga de Francolí,Conca de Barberà,Tarragona,Tarragona,sísmic,Recomanat,411,3818,57.17,,,
43054,430542,L'Espluga de Francolí,Conca de Barberà,Tarragona,Tarragona,nevades,Obligat,411,3818,57.17,,,
43054,430542,L'Espluga de Francolí,Conca de Barberà,Tarragona,Tarragona,incendi forestal,Obligat,411,3818,57.17,,,
43054,430542,L'Espluga de Francolí,Conca de Barberà,Tarragona,Tarragona,transport de mercaderies perilloses,Obligat,411,3818,57.17,,,
43054,430542,L'Espluga de Francolí,Conca de Barberà,Tarragona,Tarragona,inundacions,Obligat,411,3818,57.17,,,
8078,80787,L'Espunyola,Berguedà,Barcelona,Catalunya Central,nevades,Obligat,803,252,35.35,,,
8078,80787,L'Espunyola,Berguedà,Barcelona,Catalunya Central,sísmic,Recomanat,803,252,35.35,,,
8078,80787,L'Espunyola,Berguedà,Barcelona,Catalunya Central,incendi forestal,Obligat,803,252,35.35,,,
8254,82541,L'Esquirol,Osona,Barcelona,Catalunya Central,nevades,Obligat,693,2150,62.05,,,
8254,82541,L'Esquirol,Osona,Barcelona,Catalunya Central,incendi forestal,Obligat,693,2150,62.05,,,
8254,82541,L'Esquirol,Osona,Barcelona,Catalunya Central,transport de mercaderies perilloses,Recomanat,693,2150,62.05,,,
8254,82541,L'Esquirol,Osona,Barcelona,Catalunya Central,químic,Recomanat,693,2150,62.05,,,
8254,82541,L'Esquirol,Osona,Barcelona,Catalunya Central,sísmic,Obligat,693,2150,62.05,,,
8079,80790,L'Estany,Moianès,Barcelona,Catalunya Central,incendi forestal,Obligat,870,398,10.11,,,
8079,80790,L'Estany,Moianès,Barcelona,Catalunya Central,sísmic,Obligat,870,398,10.11,,,
8079,80790,L'Estany,Moianès,Barcelona,Catalunya Central,nevades,Obligat,870,398,10.11,,,
8101,81017,L'Hospitalet de Llobregat,Barcelonès,Barcelona,Barcelona,nevades,Obligat,8,252171,12.5,,,
8101,81017,L'Hospitalet de Llobregat,Barcelonès,Barcelona,Barcelona,aeroport,Obligat,8,252171,12.5,,,
8101,81017,L'Hospitalet de Llobregat,Barcelonès,Barcelona,Barcelona,radiològic,Obligat,8,252171,12.5,,,
8101,81017,L'Hospitalet de Llobregat,Barcelonès,Barcelona,Barcelona,transport ferroviari passatgers,Obligat,8,252171,12.5,,,
8101,81017,L'Hospitalet de Llobregat,Barcelonès,Barcelona,Barcelona,territori,Obligat,8,252171,12.5,,,
8101,81017,L'Hospitalet de Llobregat,Barcelonès,Barcelona,Barcelona,transport de mercaderies perilloses,Obligat,8,252171,12.5,,,
8101,81017,L'Hospitalet de Llobregat,Barcelonès,Barcelona,Barcelona,sísmic,Obligat,8,252171,12.5,,,
8101,81017,L'Hospitalet de Llobregat,Barcelonès,Barcelona,Barcelona,inundacions,Obligat,8,252171,12.5,,,
8101,81017,L'Hospitalet de Llobregat,Barcelonès,Barcelona,Barcelona,químic,Obligat,8,252171,12.5,,,
25122,251229,Linyola,Pla d'Urgell,Lleida,Lleida,nevades,Recomanat,248,2652,28.72,,,
25122,251229,Linyola,Pla d'Urgell,Lleida,Lleida,inundacions,Recomanat,248,2652,28.72,,,
25122,251229,Linyola,Pla d'Urgell,Lleida,Lleida,sísmic,Recomanat,248,2652,28.72,,,
17088,170887,Lladó,Alt Empordà,Girona,Girona,nevades,Recomanat,197,767,13.64,,,
17088,170887,Lladó,Alt Empordà,Girona,Girona,sísmic,Obligat,197,767,13.64,,,
17088,170887,Lladó,Alt Empordà,Girona,Girona,incendi forestal,Obligat,197,767,13.64,,,
25123,251235,Lladorre,Pallars Sobirà,Lleida,Alt Pirineu i Aran,incendi forestal,Obligat,1052,229,148.25,,,
25123,251235,Lladorre,Pallars Sobirà,Lleida,Alt Pirineu i Aran,inundacions,Obligat,1052,229,148.25,,,
25123,251235,Lladorre,Pallars Sobirà,Lleida,Alt Pirineu i Aran,nevades,Obligat,1052,229,148.25,,,
25123,251235,Lladorre,Pallars Sobirà,Lleida,Alt Pirineu i Aran,sísmic,Obligat,1052,229,148.25,,,
25123,251235,Lladorre,Pallars Sobirà,Lleida,Alt Pirineu i Aran,allaus,Obligat,1052,229,148.25,,,
25124,251240,Lladurs,Solsonès,Lleida,Catalunya Central,incendi forestal,Obligat,834,193,129.25,,,
25124,251240,Lladurs,Solsonès,Lleida,Catalunya Central,sísmic,Obligat,834,193,129.25,,,
25124,251240,Lladurs,Solsonès,Lleida,Catalunya Central,nevades,Obligat,834,193,129.25,,,
25124,251240,Lladurs,Solsonès,Lleida,Catalunya Central,inundacions,Recomanat,834,193,129.25,,,
17089,170890,Llagostera,Gironès,Girona,Girona,inundacions,Obligat,160,8224,76.42,,,
17089,170890,Llagostera,Gironès,Girona,Girona,sísmic,Obligat,160,8224,76.42,,,
17089,170890,Llagostera,Gironès,Girona,Girona,nevades,Recomanat,160,8224,76.42,,,
17089,170890,Llagostera,Gironès,Girona,Girona,incendi forestal,Obligat,160,8224,76.42,,,
17090,170904,Llambilles,Gironès,Girona,Girona,inundacions,Obligat,143,733,14.64,,,
17090,170904,Llambilles,Gironès,Girona,Girona,incendi forestal,Obligat,143,733,14.64,,,
17090,170904,Llambilles,Gironès,Girona,Girona,sísmic,Recomanat,143,733,14.64,,,
17090,170904,Llambilles,Gironès,Girona,Girona,nevades,Recomanat,143,733,14.64,,,
17091,170911,Llanars,Ripollès,Girona,Girona,inundacions,Obligat,983,512,24.4,,,
17091,170911,Llanars,Ripollès,Girona,Girona,sísmic,Obligat,983,512,24.4,,,
17091,170911,Llanars,Ripollès,Girona,Girona,territori,Obligat,983,512,24.4,,,
17091,170911,Llanars,Ripollès,Girona,Girona,nevades,Obligat,983,512,24.4,,,
17092,170926,Llançà,Alt Empordà,Girona,Girona,nevades,Recomanat,4,4985,27.93,,,
17092,170926,Llançà,Alt Empordà,Girona,Girona,contaminació marina,Obligat,4,4985,27.93,,,
17092,170926,Llançà,Alt Empordà,Girona,Girona,sísmic,Obligat,4,4985,27.93,,,
17092,170926,Llançà,Alt Empordà,Girona,Girona,inundacions,Obligat,4,4985,27.93,,,
17092,170926,Llançà,Alt Empordà,Girona,Girona,territori,Obligat,4,4985,27.93,,,
17092,170926,Llançà,Alt Empordà,Girona,Girona,incendi forestal,Obligat,4,4985,27.93,,,
17092,170926,Llançà,Alt Empordà,Girona,Girona,transport de mercaderies perilloses,Recomanat,4,4985,27.93,,,
25125,251253,Llardecans,Segrià,Lleida,Lleida,incendi forestal,Obligat,397,491,66.05,,,
25125,251253,Llardecans,Segrià,Lleida,Lleida,inundacions,Recomanat,397,491,66.05,,,
25125,251253,Llardecans,Segrià,Lleida,Lleida,nevades,Recomanat,397,491,66.05,,,
25125,251253,Llardecans,Segrià,Lleida,Lleida,nuclear,Obligat,397,491,66.05,,,
25125,251253,Llardecans,Segrià,Lleida,Lleida,transport de mercaderies perilloses,Recomanat,397,491,66.05,,,
25125,251253,Llardecans,Segrià,Lleida,Lleida,sísmic,Recomanat,397,491,66.05,,,
25126,251266,Llavorsí,Pallars Sobirà,Lleida,Alt Pirineu i Aran,incendi forestal,Recomanat,811,354,69.03,,,
25126,251266,Llavorsí,Pallars Sobirà,Lleida,Alt Pirineu i Aran,sísmic,Obligat,811,354,69.03,,,
25126,251266,Llavorsí,Pallars Sobirà,Lleida,Alt Pirineu i Aran,nevades,Obligat,811,354,69.03,,,
25126,251266,Llavorsí,Pallars Sobirà,Lleida,Alt Pirineu i Aran,territori,Obligat,811,354,69.03,,,
25126,251266,Llavorsí,Pallars Sobirà,Lleida,Alt Pirineu i Aran,inundacions,Obligat,811,354,69.03,,,
25126,251266,Llavorsí,Pallars Sobirà,Lleida,Alt Pirineu i Aran,allaus,Obligat,811,354,69.03,,,
25120,251207,Lleida,Segrià,Lleida,Lleida,sísmic,Obligat,155,138542,212.01,,,
25120,251207,Lleida,Segrià,Lleida,Lleida,transport ferroviari passatgers,Obligat,155,138542,212.01,,,
25120,251207,Lleida,Segrià,Lleida,Lleida,radiològic,Obligat,155,138542,212.01,,,
25120,251207,Lleida,Segrià,Lleida,Lleida,aeroport,Obligat,155,138542,212.01,,,
25120,251207,Lleida,Segrià,Lleida,Lleida,aeroport,Recomanat,155,138542,212.01,,,
25120,251207,Lleida,Segrià,Lleida,Lleida,químic,Obligat,155,138542,212.01,,,
25120,251207,Lleida,Segrià,Lleida,Lleida,inundacions,Obligat,155,138542,212.01,,,
25120,251207,Lleida,Segrià,Lleida,Lleida,nuclear,Obligat,155,138542,212.01,,,
25120,251207,Lleida,Segrià,Lleida,Lleida,nevades,Obligat,155,138542,212.01,,,
25120,251207,Lleida,Segrià,Lleida,Lleida,transport de mercaderies perilloses,Obligat,155,138542,212.01,,,
25120,251207,Lleida,Segrià,Lleida,Lleida,territori,Obligat,155,138542,212.01,,,
17093,170932,Llers,Alt Empordà,Girona,Girona,nevades,Recomanat,142,1209,21.25,,,
17093,170932,Llers,Alt Empordà,Girona,Girona,inundacions,Obligat,142,1209,21.25,,,
17093,170932,Llers,Alt Empordà,Girona,Girona,incendi forestal,Obligat,142,1209,21.25,,,
17093,170932,Llers,Alt Empordà,Girona,Girona,sísmic,Obligat,142,1209,21.25,,,
17093,170932,Llers,Alt Empordà,Girona,Girona,transport de mercaderies perilloses,Obligat,142,1209,21.25,,,
25127,251272,Lles de Cerdanya,Cerdanya,Lleida,Alt Pirineu i Aran,sísmic,Obligat,1471,257,101.51,,,
25127,251272,Lles de Cerdanya,Cerdanya,Lleida,Alt Pirineu i Aran,nevades,Obligat,1471,257,101.51,,,
25127,251272,Lles de Cerdanya,Cerdanya,Lleida,Alt Pirineu i Aran,incendi forestal,Obligat,1471,257,101.51,,,
8107,81075,Lliçà d'Amunt,Vallès Oriental,Barcelona,Barcelona,inundacions,Obligat,145,14742,22.36,,,
8107,81075,Lliçà d'Amunt,Vallès Oriental,Barcelona,Barcelona,nevades,Recomanat,145,14742,22.36,,,
8107,81075,Lliçà d'Amunt,Vallès Oriental,Barcelona,Barcelona,territori,Obligat,145,14742,22.36,,,
8107,81075,Lliçà d'Amunt,Vallès Oriental,Barcelona,Barcelona,incendi forestal,Obligat,145,14742,22.36,,,
8107,81075,Lliçà d'Amunt,Vallès Oriental,Barcelona,Barcelona,transport de mercaderies perilloses,Obligat,145,14742,22.36,,,
8107,81075,Lliçà d'Amunt,Vallès Oriental,Barcelona,Barcelona,sísmic,Obligat,145,14742,22.36,,,
8107,81075,Lliçà d'Amunt,Vallès Oriental,Barcelona,Barcelona,químic,Recomanat,145,14742,22.36,,,
8108,81081,Lliçà de Vall,Vallès Oriental,Barcelona,Barcelona,incendi forestal,Recomanat,125,6383,10.78,,,
8108,81081,Lliçà de Vall,Vallès Oriental,Barcelona,Barcelona,inundacions,Obligat,125,6383,10.78,,,
8108,81081,Lliçà de Vall,Vallès Oriental,Barcelona,Barcelona,nevades,Recomanat,125,6383,10.78,,,
8108,81081,Lliçà de Vall,Vallès Oriental,Barcelona,Barcelona,radiològic,Recomanat,125,6383,10.78,,,
8108,81081,Lliçà de Vall,Vallès Oriental,Barcelona,Barcelona,químic,Obligat,125,6383,10.78,,,
8108,81081,Lliçà de Vall,Vallès Oriental,Barcelona,Barcelona,transport de mercaderies perilloses,Obligat,125,6383,10.78,,,
8108,81081,Lliçà de Vall,Vallès Oriental,Barcelona,Barcelona,sísmic,Obligat,125,6383,10.78,,,
25128,251288,Llimiana,Pallars Jussà,Lleida,Alt Pirineu i Aran,sísmic,Obligat,790,158,40.91,,,
25128,251288,Llimiana,Pallars Jussà,Lleida,Alt Pirineu i Aran,inundacions,Recomanat,790,158,40.91,,,
25128,251288,Llimiana,Pallars Jussà,Lleida,Alt Pirineu i Aran,incendi forestal,Recomanat,790,158,40.91,,,
25128,251288,Llimiana,Pallars Jussà,Lleida,Alt Pirineu i Aran,nevades,Obligat,790,158,40.91,,,
8106,81069,Llinars del Vallès,Vallès Oriental,Barcelona,Barcelona,transport de mercaderies perilloses,Obligat,198,9570,27.66,,,
8106,81069,Llinars del Vallès,Vallès Oriental,Barcelona,Barcelona,inundacions,Obligat,198,9570,27.66,,,
8106,81069,Llinars del Vallès,Vallès Oriental,Barcelona,Barcelona,químic,Recomanat,198,9570,27.66,,,
8106,81069,Llinars del Vallès,Vallès Oriental,Barcelona,Barcelona,sísmic,Obligat,198,9570,27.66,,,
8106,81069,Llinars del Vallès,Vallès Oriental,Barcelona,Barcelona,radiològic,Recomanat,198,9570,27.66,,,
8106,81069,Llinars del Vallès,Vallès Oriental,Barcelona,Barcelona,nevades,Recomanat,198,9570,27.66,,,
8106,81069,Llinars del Vallès,Vallès Oriental,Barcelona,Barcelona,incendi forestal,Obligat,198,9570,27.66,,,
17094,170947,Llívia,Cerdanya,Girona,Alt Pirineu i Aran,territori,Obligat,1224,1456,12.83,,,
17094,170947,Llívia,Cerdanya,Girona,Alt Pirineu i Aran,inundacions,Obligat,1224,1456,12.83,,,
17094,170947,Llívia,Cerdanya,Girona,Alt Pirineu i Aran,incendi forestal,Recomanat,1224,1456,12.83,,,
17094,170947,Llívia,Cerdanya,Girona,Alt Pirineu i Aran,sísmic,Obligat,1224,1456,12.83,,,
17094,170947,Llívia,Cerdanya,Girona,Alt Pirineu i Aran,nevades,Obligat,1224,1456,12.83,,,
25129,251291,Llobera,Solsonès,Lleida,Catalunya Central,incendi forestal,Obligat,855,202,38.9,,,
25129,251291,Llobera,Solsonès,Lleida,Catalunya Central,nevades,Obligat,855,202,38.9,,,
25129,251291,Llobera,Solsonès,Lleida,Catalunya Central,sísmic,Recomanat,855,202,38.9,,,
43073,430733,Llorac,Conca de Barberà,Tarragona,Tarragona,incendi forestal,Obligat,648,111,23.35,,,
43073,430733,Llorac,Conca de Barberà,Tarragona,Tarragona,sísmic,Recomanat,648,111,23.35,,,
43073,430733,Llorac,Conca de Barberà,Tarragona,Tarragona,inundacions,Obligat,648,111,23.35,,,
43073,430733,Llorac,Conca de Barberà,Tarragona,Tarragona,nevades,Obligat,648,111,23.35,,,
43074,430748,Llorenç del Penedès,Baix Penedès,Tarragona,Tarragona,nevades,Recomanat,162,2323,4.65,,,
43074,430748,Llorenç del Penedès,Baix Penedès,Tarragona,Tarragona,inundacions,Obligat,162,2323,4.65,,,
43074,430748,Llorenç del Penedès,Baix Penedès,Tarragona,Tarragona,transport de mercaderies perilloses,Obligat,162,2323,4.65,,,
43074,430748,Llorenç del Penedès,Baix Penedès,Tarragona,Tarragona,contaminació Ebre (Flix),Obligat,162,2323,4.65,,,
43074,430748,Llorenç del Penedès,Baix Penedès,Tarragona,Tarragona,sísmic,Recomanat,162,2323,4.65,,,
17095,170950,Lloret de Mar,Selva,Girona,Girona,sísmic,Obligat,5,37618,48.37,,,
17095,170950,Lloret de Mar,Selva,Girona,Girona,territori,Obligat,5,37618,48.37,,,
17095,170950,Lloret de Mar,Selva,Girona,Girona,contaminació marina,Obligat,5,37618,48.37,,,
17095,170950,Lloret de Mar,Selva,Girona,Girona,nevades,Obligat,5,37618,48.37,,,
17095,170950,Lloret de Mar,Selva,Girona,Girona,incendi forestal,Obligat,5,37618,48.37,,,
17095,170950,Lloret de Mar,Selva,Girona,Girona,inundacions,Obligat,5,37618,48.37,,,
8109,81094,Lluçà,Osona,Barcelona,Catalunya Central,nevades,Obligat,745,280,53.46,,,
8109,81094,Lluçà,Osona,Barcelona,Catalunya Central,incendi forestal,Recomanat,745,280,53.46,,,
8109,81094,Lluçà,Osona,Barcelona,Catalunya Central,sísmic,Obligat,745,280,53.46,,,
17102,171024,Maçanet de Cabrenys,Alt Empordà,Girona,Girona,inundacions,Recomanat,370,755,67.44,,,
17102,171024,Maçanet de Cabrenys,Alt Empordà,Girona,Girona,nevades,Recomanat,370,755,67.44,,,
17102,171024,Maçanet de Cabrenys,Alt Empordà,Girona,Girona,sísmic,Obligat,370,755,67.44,,,
17102,171024,Maçanet de Cabrenys,Alt Empordà,Girona,Girona,incendi forestal,Obligat,370,755,67.44,,,
17103,171030,Maçanet de la Selva,Selva,Girona,Girona,incendi forestal,Obligat,100,6887,42,,,
17103,171030,Maçanet de la Selva,Selva,Girona,Girona,sísmic,Obligat,100,6887,42,,,
17103,171030,Maçanet de la Selva,Selva,Girona,Girona,transport de mercaderies perilloses,Obligat,100,6887,42,,,
17103,171030,Maçanet de la Selva,Selva,Girona,Girona,químic,Obligat,100,6887,42,,,
17103,171030,Maçanet de la Selva,Selva,Girona,Girona,inundacions,Obligat,100,6887,42,,,
17103,171030,Maçanet de la Selva,Selva,Girona,Girona,nevades,Recomanat,100,6887,42,,,
17097,170979,Madremanya,Gironès,Girona,Girona,sísmic,Recomanat,177,276,14.03,,,
17097,170979,Madremanya,Gironès,Girona,Girona,incendi forestal,Obligat,177,276,14.03,,,
17097,170979,Madremanya,Gironès,Girona,Girona,nevades,Recomanat,177,276,14.03,,,
17098,170985,Maià de Montcal,Garrotxa,Girona,Girona,sísmic,Obligat,241,446,16.88,,,
17098,170985,Maià de Montcal,Garrotxa,Girona,Girona,incendi forestal,Obligat,241,446,16.88,,,
17098,170985,Maià de Montcal,Garrotxa,Girona,Girona,nevades,Recomanat,241,446,16.88,,,
17098,170985,Maià de Montcal,Garrotxa,Girona,Girona,inundacions,Obligat,241,446,16.88,,,
25133,251333,Maials,Segrià,Lleida,Lleida,nuclear,Obligat,395,941,57.72,,,
25133,251333,Maials,Segrià,Lleida,Lleida,incendi forestal,Obligat,395,941,57.72,,,
25133,251333,Maials,Segrià,Lleida,Lleida,sísmic,Recomanat,395,941,57.72,,,
25133,251333,Maials,Segrià,Lleida,Lleida,transport de mercaderies perilloses,Recomanat,395,941,57.72,,,
25133,251333,Maials,Segrià,Lleida,Lleida,inundacions,Recomanat,395,941,57.72,,,
25133,251333,Maials,Segrià,Lleida,Lleida,nevades,Recomanat,395,941,57.72,,,
25130,251305,Maldà,Urgell,Lleida,Lleida,incendi forestal,Obligat,428,228,31.63,,,
25130,251305,Maldà,Urgell,Lleida,Lleida,sísmic,Recomanat,428,228,31.63,,,
25130,251305,Maldà,Urgell,Lleida,Lleida,inundacions,Recomanat,428,228,31.63,,,
25130,251305,Maldà,Urgell,Lleida,Lleida,nevades,Obligat,428,228,31.63,,,
8110,81108,Malgrat de Mar,Maresme,Barcelona,Barcelona,contaminació marina,Obligat,4,18371,8.75,,,
8110,81108,Malgrat de Mar,Maresme,Barcelona,Barcelona,territori,Obligat,4,18371,8.75,,,
8110,81108,Malgrat de Mar,Maresme,Barcelona,Barcelona,inundacions,Obligat,4,18371,8.75,,,
8110,81108,Malgrat de Mar,Maresme,Barcelona,Barcelona,sísmic,Obligat,4,18371,8.75,,,
8110,81108,Malgrat de Mar,Maresme,Barcelona,Barcelona,incendi forestal,Obligat,4,18371,8.75,,,
8110,81108,Malgrat de Mar,Maresme,Barcelona,Barcelona,nevades,Recomanat,4,18371,8.75,,,
8110,81108,Malgrat de Mar,Maresme,Barcelona,Barcelona,químic,Recomanat,4,18371,8.75,,,
8111,81115,Malla,Osona,Barcelona,Catalunya Central,transport de mercaderies perilloses,Recomanat,580,262,11.01,,,
8111,81115,Malla,Osona,Barcelona,Catalunya Central,inundacions,Obligat,580,262,11.01,,,
8111,81115,Malla,Osona,Barcelona,Catalunya Central,nevades,Obligat,580,262,11.01,,,
8111,81115,Malla,Osona,Barcelona,Catalunya Central,sísmic,Obligat,580,262,11.01,,,
8112,81120,Manlleu,Osona,Barcelona,Catalunya Central,nevades,Obligat,461,20228,17.29,,,
8112,81120,Manlleu,Osona,Barcelona,Catalunya Central,sísmic,Obligat,461,20228,17.29,,,
8112,81120,Manlleu,Osona,Barcelona,Catalunya Central,inundacions,Obligat,461,20228,17.29,,,
8112,81120,Manlleu,Osona,Barcelona,Catalunya Central,territori,Obligat,461,20228,17.29,,,
8113,81136,Manresa,Bages,Barcelona,Catalunya Central,nevades,Obligat,238,74655,41.64,,,
8113,81136,Manresa,Bages,Barcelona,Catalunya Central,transport de mercaderies perilloses,Recomanat,238,74655,41.64,,,
8113,81136,Manresa,Bages,Barcelona,Catalunya Central,incendi forestal,Obligat,238,74655,41.64,,,
8113,81136,Manresa,Bages,Barcelona,Catalunya Central,inundacions,Obligat,238,74655,41.64,,,
8113,81136,Manresa,Bages,Barcelona,Catalunya Central,aeroport,Recomanat,238,74655,41.64,,,
8113,81136,Manresa,Bages,Barcelona,Catalunya Central,sísmic,Obligat,238,74655,41.64,,,
8113,81136,Manresa,Bages,Barcelona,Catalunya Central,químic,Recomanat,238,74655,41.64,,,
8113,81136,Manresa,Bages,Barcelona,Catalunya Central,transport ferroviari passatgers,Obligat,238,74655,41.64,,,
