,Municipi,Codi,Any,Total,Homes,Dones,0-14 Anys,15-64 Anys,64 o més,Índex d'envelliment,Índex de sobreenvelliment,Saldo migratori total,Immigracions,Emigracions,Aturats,Poblacio activa,Renda,Demanda,Habitatges familiars secundaris,Habitatges familiars vacants,Habitatges familiars altres,Habitatges familiars principals,De lloguer,De propietat,Serveis,Solar,Zones verdes,Equipament,Connectivitat,Densitat comercial,Hab Lloguer
143,Camarles,439039,2000,2887.0,0.49463110495323864,0.5053688950467613,0.13439556633183236,0.6446137859369587,0.22099064773120886,,,,,,,,,,,,,,,,,,,,,,0.0
144,Cambrils,430385,2000,19942.0,0.4969912746966202,0.5030087253033798,0.16151840336977233,0.7159763313609467,0.12250526526928092,,,,,,,,,,,,,,,,,,,,,,0.0
145,Camós,170353,2000,637.0,0.5133437990580848,0.48665620094191525,0.1130298273155416,0.6813186813186813,0.20565149136577707,,,,,,,,,,,,,,,,,,,,,,0.0
146,Campdevànol,170366,2000,3370.0,0.4902077151335312,0.5097922848664689,0.10979228486646884,0.6471810089020772,0.243026706231454,,,,,,,,,,,,,,,,,,,,,,0.0
147,Campelles,170372,2000,125.0,0.536,0.464,0.048,0.712,0.24,,,,,,,,,,,,,,,,,,,,,,0.0
148,Campins,80399,2000,292.0,0.5136986301369864,0.4863013698630137,0.17465753424657535,0.6678082191780822,0.15753424657534246,,,,,,,,,,,,,,,,,,,,,,0.0
149,Campllong,170388,2000,307.0,0.5146579804560261,0.48534201954397393,0.15960912052117263,0.6547231270358306,0.18566775244299674,,,,,,,,,,,,,,,,,,,,,,0.0
150,Camprodon,170391,2000,2319.0,0.49072876239758517,0.5092712376024149,0.09745579991375593,0.6576110392410521,0.2449331608451919,,,,,,,,,,,,,,,,,,,,,,0.0
151,Canejan,250637,2000,108.0,0.48148148148148145,0.5185185185185185,0.08333333333333333,0.6481481481481481,0.26851851851851855,,,,,,,,,,,,,,,,,,,,,,0.0
152,Canet d'Adri,170405,2000,519.0,0.5202312138728323,0.4797687861271676,0.1348747591522158,0.6840077071290944,0.1811175337186898,,,,,,,,,,,,,,,,,,,,,,0.0
153,Canet de Mar,80403,2000,10138.0,0.4878674294732689,0.5121325705267311,0.1320773328072598,0.678733478003551,0.1891891891891892,,,,,,,,,,,,,,,,,,,,,,0.0
154,Canovelles,80410,2000,13016.0,0.5044560540872772,0.4955439459127228,0.14850952673632453,0.7237246465888137,0.12776582667486172,,,,,,,,,,,,,,,,,,,,,,0.0
155,Cànoves i Samalús,80425,2000,1870.0,0.5176470588235295,0.4823529411764706,0.1443850267379679,0.725668449197861,0.12994652406417112,,,,,,,,,,,,,,,,,,,,,,0.0
156,Cantallops,170412,2000,267.0,0.5093632958801498,0.49063670411985016,0.0898876404494382,0.602996254681648,0.30711610486891383,,,,,,,,,,,,,,,,,,,,,,0.0
157,Canyelles,80431,2000,1838.0,0.5348204570184983,0.46517954298150166,0.1311207834602829,0.7372143634385201,0.13166485310119697,,,,,,,,,,,,,,,,,,,,,,0.0
158,Capafonts,430398,2000,124.0,0.5241935483870968,0.47580645161290325,0.024193548387096774,0.7419354838709677,0.23387096774193547,,,,,,,,,,,,,,,,,,,,,,0.0
159,Capçanes,430402,2000,401.0,0.45885286783042395,0.5411471321695761,0.09975062344139651,0.6209476309226932,0.2793017456359102,,,,,,,,,,,,,,,,,,,,,,0.0
160,Capellades,80446,2000,4881.0,0.4896537594755173,0.5103462405244827,0.13788158164310593,0.6879737758656013,0.17414464249129277,,,,,,,,,,,,,,,,,,,,,,0.0
161,Capmany,170427,2000,409.0,0.4963325183374083,0.5036674816625917,0.08312958435207823,0.6381418092909535,0.2787286063569682,,,,,,,,,,,,,,,,,,,,,,0.0
162,Capolat,80459,2000,63.0,0.6031746031746031,0.3968253968253968,0.015873015873015872,0.6349206349206349,0.3492063492063492,,,,,,,,,,,,,,,,,,,,,,0.0
163,Cardedeu,80462,2000,12078.0,0.49718496439807913,0.5028150356019209,0.1732902798476569,0.7045868521278358,0.12212286802450736,,,,,,,,,,,,,,,,,,,,,,0.0
164,Cardona,80478,2000,5567.0,0.48625830788575536,0.5137416921142447,0.11370576612178912,0.6396622956709179,0.24663193820729298,,,,,,,,,,,,,,,,,,,,,,0.0
165,Carme,80484,2000,686.0,0.5102040816326531,0.4897959183673469,0.08892128279883382,0.6588921282798834,0.2521865889212828,,,,,,,,,,,,,,,,,,,,,,0.0
166,Caseres,430419,2000,325.0,0.49538461538461537,0.5046153846153846,0.12615384615384614,0.5476923076923077,0.3261538461538461,,,,,,,,,,,,,,,,,,,,,,0.0
167,Cassà de la Selva,170448,2000,7692.0,0.4984399375975039,0.5015600624024961,0.15106604264170567,0.6498959958398336,0.19903796151846073,,,,,,,,,,,,,,,,,,,,,,0.0
168,Casserres,80497,2000,1634.0,0.47613219094247244,0.5238678090575275,0.10832313341493269,0.6138310893512852,0.2778457772337821,,,,,,,,,,,,,,,,,,,,,,0.0
169,Castell de l'Areny,80575,2000,48.0,0.625,0.375,0.041666666666666664,0.6875,0.2708333333333333,,,,,,,,,,,,,,,,,,,,,,0.0
170,Castell de Mur,259046,2000,149.0,0.5234899328859061,0.47651006711409394,0.11409395973154363,0.5503355704697986,0.33557046979865773,,,,,,,,,,,,,,,,,,,,,,0.0
171,Castell-Platja d'Aro,170486,2000,6688.0,0.5056818181818182,0.4943181818181818,0.1486244019138756,0.7356459330143541,0.11572966507177034,,,,,,,,,,,,,,,,,,,,,,0.0
172,Castellar de la Ribera,250642,2000,153.0,0.45751633986928103,0.5424836601307189,0.1111111111111111,0.6013071895424836,0.2875816993464052,,,,,,,,,,,,,,,,,,,,,,0.0
173,Castellar de n'Hug,80522,2000,188.0,0.5159574468085106,0.48404255319148937,0.10106382978723404,0.6382978723404256,0.26063829787234044,,,,,,,,,,,,,,,,,,,,,,0.0
174,Castellar del Riu,80500,2000,114.0,0.5789473684210527,0.42105263157894735,0.14035087719298245,0.7105263157894737,0.14912280701754385,,,,,,,,,,,,,,,,,,,,,,0.0
175,Castellar del Vallès,80517,2000,17444.0,0.4995413895895437,0.5004586104104564,0.16882595734923184,0.7045975693648245,0.1265764732859436,,,,,,,,,,,,,,,,,,,,,,0.0
176,Castellbell i el Vilar,80538,2000,2753.0,0.500908100254268,0.4990918997457319,0.12059571376679985,0.6632764257173992,0.21612786051580093,,,,,,,,,,,,,,,,,,,,,,0.0
177,Castellbisbal,80543,2000,7887.0,0.5164194243692152,0.4835805756307848,0.18169139089641181,0.7183973627488272,0.099911246354761,,,,,,,,,,,,,,,,,,,,,,0.0
178,Castellcir,80556,2000,366.0,0.5573770491803278,0.4426229508196721,0.1448087431693989,0.7076502732240437,0.14754098360655737,,,,,,,,,,,,,,,,,,,,,,0.0
179,Castelldans,250674,2000,959.0,0.5036496350364964,0.49635036496350365,0.12304483837330553,0.5755995828988529,0.3013555787278415,,,,,,,,,,,,,,,,,,,,,,0.0
180,Castelldefels,80569,2000,45091.0,0.49983366969018206,0.5001663303098179,0.1584129870705906,0.7437404360071854,0.09784657692222394,,,,,,,,,,,,,,,,,,,,,,0.0
181,Castellet i la Gornal,80581,2000,1404.0,0.5021367521367521,0.49786324786324787,0.11467236467236468,0.6745014245014245,0.21082621082621084,,,,,,,,,,,,,,,,,,,,,,0.0
182,Castellfollit de la Roca,170464,2000,963.0,0.4963655244029076,0.5036344755970924,0.11214953271028037,0.6074766355140186,0.2803738317757009,,,,,,,,,,,,,,,,,,,,,,0.0
183,Castellfollit de Riubregós,80608,2000,233.0,0.5021459227467812,0.4978540772532189,0.12017167381974249,0.6094420600858369,0.2703862660944206,,,,,,,,,,,,,,,,,,,,,,0.0
184,Castellfollit del Boix,80594,2000,384.0,0.484375,0.515625,0.17447916666666666,0.5703125,0.2552083333333333,,,,,,,,,,,,,,,,,,,,,,0.0
185,Castellgalí,80615,2000,928.0,0.5140086206896551,0.4859913793103448,0.1314655172413793,0.6627155172413793,0.20581896551724138,,,,,,,,,,,,,,,,,,,,,,0.0
186,Castellnou de Bages,80620,2000,526.0,0.5247148288973384,0.4752851711026616,0.13878326996197718,0.7775665399239544,0.08365019011406843,,,,,,,,,,,,,,,,,,,,,,0.0
187,Castellnou de Seana,250680,2000,701.0,0.5164051355206848,0.48359486447931527,0.09557774607703282,0.6433666191155493,0.26105563480741795,,,,,,,,,,,,,,,,,,,,,,0.0
188,Castelló d'Empúries,170470,2000,6266.0,0.5110118097669964,0.4889881902330035,0.16246409192467284,0.6765081391637409,0.16102776891158635,,,,,,,,,,,,,,,,,,,,,,0.0
189,Castelló de Farfanya,250693,2000,587.0,0.5076660988074957,0.49233390119250425,0.11754684838160136,0.5843270868824532,0.2981260647359455,,,,,,,,,,,,,,,,,,,,,,0.0
190,Castellolí,80636,2000,427.0,0.5128805620608899,0.48711943793911006,0.1451990632318501,0.639344262295082,0.2154566744730679,,,,,,,,,,,,,,,,,,,,,,0.0
191,Castellserà,250707,2000,1107.0,0.48870822041553746,0.5112917795844625,0.10749774164408311,0.6287262872628726,0.26377597109304424,,,,,,,,,,,,,,,,,,,,,,0.0
192,Castellterçol,80641,2000,2000.0,0.4915,0.5085,0.1285,0.644,0.2275,,,,,,,,,,,,,,,,,,,,,,0.0
193,Castellvell del Camp,430424,2000,1062.0,0.5112994350282486,0.4887005649717514,0.1318267419962335,0.7052730696798494,0.16290018832391714,,,,,,,,,,,,,,,,,,,,,,0.0
194,Castellví de la Marca,80654,2000,1445.0,0.5051903114186851,0.49480968858131485,0.12941176470588237,0.655363321799308,0.21522491349480968,,,,,,,,,,,,,,,,,,,,,,0.0
195,Castellví de Rosanes,80667,2000,1096.0,0.5136861313868614,0.4863138686131387,0.1478102189781022,0.7308394160583942,0.12135036496350365,,,,,,,,,,,,,,,,,,,,,,0.0
196,Cava,250714,2000,57.0,0.5964912280701754,0.40350877192982454,0.10526315789473684,0.5964912280701754,0.2982456140350877,,,,,,,,,,,,,,,,,,,,,,0.0
197,Celrà,170499,2000,2635.0,0.49070208728652753,0.5092979127134725,0.1696394686907021,0.6675521821631879,0.16280834914611006,,,,,,,,,,,,,,,,,,,,,,0.0
198,Centelles,80673,2000,5793.0,0.4921456930778526,0.5078543069221474,0.13412739513205593,0.6713274641809079,0.19454514068703607,,,,,,,,,,,,,,,,,,,,,,0.0
199,Cercs,82687,2000,1454.0,0.5,0.5,0.1155433287482806,0.625171939477304,0.2592847317744154,,,,,,,,,,,,,,,,,,,,,,0.0
200,Cerdanyola del Vallès,82665,2000,52778.0,0.500265262041002,0.4997347379589981,0.1479972715904354,0.7494221076963886,0.10258062071317595,66.0,9.0,,,,,,,,,,,,,,,,,,,,0.0
201,Cervelló,80689,2000,6064.0,0.5001649076517151,0.49983509234828494,0.15649736147757257,0.7389511873350924,0.1045514511873351,,,,,,,,,,,,,,,,,,,,,,0.0
202,Cervera,250729,2000,7437.0,0.49199946214871587,0.5080005378512841,0.1535565416162431,0.6532203845636682,0.19322307382008874,,,,,,,,,,,,,,,,,,,,,,0.0
203,Cervià de les Garrigues,250735,2000,845.0,0.5183431952662721,0.4816568047337278,0.08757396449704143,0.5846153846153846,0.32781065088757394,,,,,,,,,,,,,,,,,,,,,,0.0
204,Cervià de Ter,170502,2000,607.0,0.5041186161449753,0.4958813838550247,0.11037891268533773,0.6029654036243822,0.28665568369028005,,,,,,,,,,,,,,,,,,,,,,0.0
205,Cistella,170519,2000,231.0,0.49783549783549785,0.5021645021645021,0.11255411255411256,0.6406926406926406,0.24675324675324675,,,,,,,,,,,,,,,,,,,,,,0.0
206,Ciutadilla,250740,2000,213.0,0.5070422535211268,0.49295774647887325,0.07511737089201878,0.6056338028169014,0.3192488262910798,,,,,,,,,,,,,,,,,,,,,,0.0
207,Clariana de Cardener,250753,2000,145.0,0.5172413793103449,0.4827586206896552,0.14482758620689656,0.6758620689655173,0.1793103448275862,,,,,,,,,,,,,,,,,,,,,,0.0
208,Colera,170545,2000,592.0,0.5236486486486487,0.47635135135135137,0.09797297297297297,0.6418918918918919,0.26013513513513514,,,,,,,,,,,,,,,,,,,,,,0.0
209,Coll de Nargó,250772,2000,606.0,0.533003300330033,0.466996699669967,0.11716171617161716,0.5957095709570958,0.2871287128712871,,,,,,,,,,,,,,,,,,,,,,0.0
210,Collbató,80692,2000,2099.0,0.5354930919485469,0.46450690805145306,0.14864221057646498,0.7274892806098142,0.12386850881372082,,,,,,,,,,,,,,,,,,,,,,0.0
211,Colldejou,430458,2000,198.0,0.5454545454545454,0.45454545454545453,0.12121212121212122,0.6818181818181818,0.19696969696969696,,,,,,,,,,,,,,,,,,,,,,0.0
212,Collsuspina,80706,2000,254.0,0.5393700787401575,0.46062992125984253,0.11811023622047244,0.7480314960629921,0.13385826771653545,,,,,,,,,,,,,,,,,,,,,,0.0
213,Colomers,170558,2000,196.0,0.5102040816326531,0.4897959183673469,0.061224489795918366,0.6020408163265306,0.336734693877551,,,,,,,,,,,,,,,,,,,,,,0.0
214,Conca de Dalt,251615,2000,419.0,0.5202863961813843,0.4797136038186158,0.08591885441527446,0.5656324582338902,0.34844868735083534,,,,,,,,,,,,,,,,,,,,,,0.0
215,Conesa,430461,2000,116.0,0.5431034482758621,0.45689655172413796,0.06896551724137931,0.603448275862069,0.3275862068965517,,,,,,,,,,,,,,,,,,,,,,0.0
216,Constantí,430477,2000,5021.0,0.517625970922127,0.4823740290778729,0.1443935471021709,0.7090221071499702,0.146584345747859,,,,,,,,,,,,,,,,,,,,,,0.0
217,Copons,80713,2000,271.0,0.47232472324723246,0.5276752767527675,0.06642066420664207,0.6051660516605166,0.3284132841328413,,,,,,,,,,,,,,,,,,,,,,0.0
218,Corbera d'Ebre,430483,2000,1056.0,0.5142045454545454,0.48579545454545453,0.1240530303030303,0.5994318181818182,0.2765151515151515,,,,,,,,,,,,,,,,,,,,,,0.0
219,Corbera de Llobregat,80728,2000,9090.0,0.51001100110011,0.48998899889989,0.18008800880088008,0.7240924092409241,0.09581958195819582,,,,,,,,,,,,,,,,,,,,,,0.0
220,Corbins,250788,2000,1055.0,0.5090047393364929,0.4909952606635071,0.11943127962085308,0.6426540284360189,0.23791469194312795,,,,,,,,,,,,,,,,,,,,,,0.0
221,Corçà,170577,2000,1153.0,0.4978317432784042,0.5021682567215958,0.1170858629661752,0.7025151777970512,0.18039895923677363,,,,,,,,,,,,,,,,,,,,,,0.0
222,Cornellà de Llobregat,80734,2000,80998.0,0.4903330946443122,0.5096669053556878,0.12408948369095534,0.7180053828489592,0.15790513346008545,121.0,8.0,,,,,,,,,,,,,,,,,,,,0.0
223,Cornellà del Terri,170561,2000,1921.0,0.5013014055179594,0.4986985944820406,0.14471629359708485,0.6543466944299844,0.20093701197293076,,,,,,,,,,,,,,,,,,,,,,0.0
224,Cornudella de Montsant,430496,2000,840.0,0.5083333333333333,0.49166666666666664,0.09404761904761905,0.5976190476190476,0.30833333333333335,,,,,,,,,,,,,,,,,,,,,,0.0
225,Creixell,430509,2000,1837.0,0.5019052803483941,0.4980947196516059,0.13119216113228088,0.6799129014697877,0.18889493739793142,,,,,,,,,,,,,,,,,,,,,,0.0
226,Crespià,170583,2000,205.0,0.4975609756097561,0.5024390243902439,0.09268292682926829,0.5902439024390244,0.3170731707317073,,,,,,,,,,,,,,,,,,,,,,0.0
227,Cubelles,80749,2000,6497.0,0.5111589964599046,0.4888410035400954,0.13991072802832077,0.7094043404648299,0.1506849315068493,,,,,,,,,,,,,,,,,,,,,,0.0
228,Cubells,250791,2000,382.0,0.5078534031413613,0.49214659685863876,0.10732984293193717,0.5706806282722513,0.3219895287958115,,,,,,,,,,,,,,,,,,,,,,0.0
229,Cunit,430516,2000,5943.0,0.5147232037691402,0.48527679623085984,0.13107857984183072,0.723372034326098,0.14554938583207133,,,,,,,,,,,,,,,,,,,,,,0.0
230,Darnius,170600,2000,517.0,0.5319148936170213,0.46808510638297873,0.08317214700193423,0.632495164410058,0.28433268858800775,,,,,,,,,,,,,,,,,,,,,,0.0
231,Das,170617,2000,158.0,0.5379746835443038,0.4620253164556962,0.13291139240506328,0.6708860759493671,0.1962025316455696,,,,,,,,,,,,,,,,,,,,,,0.0
232,Deltebre,439018,2000,10250.0,0.5006829268292683,0.4993170731707317,0.13209756097560976,0.6726829268292683,0.19521951219512196,,,,,,,,,,,,,,,,,,,,,,0.0
233,Dosrius,80752,2000,2846.0,0.5105411103302882,0.48945888966971185,0.151791988756149,0.7540407589599438,0.09416725228390724,,,,,,,,,,,,,,,,,,,,,,0.0
234,Duesaigües,430537,2000,199.0,0.6030150753768844,0.3969849246231156,0.07537688442211055,0.6331658291457286,0.2914572864321608,,,,,,,,,,,,,,,,,,,,,,0.0
235,"Bruc, el",80253,2000,1029.0,0.5286686103012633,0.4713313896987366,0.14868804664723032,0.6608357628765792,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,,0.0
236,"Brull, el",80266,2000,197.0,0.5532994923857868,0.4467005076142132,0.116751269035533,0.700507614213198,0.18274111675126903,,,,,,,,,,,,,,,,,,,,,,0.0
237,"Catllar, el",430430,2000,2363.0,0.5260262378332629,0.4739737621667372,0.15150232754972492,0.7194244604316546,0.1290732120186204,,,,,,,,,,,,,,,,,,,,,,0.0
238,"Cogul, el",250766,2000,232.0,0.521551724137931,0.47844827586206895,0.07758620689655173,0.5689655172413793,0.35344827586206895,,,,,,,,,,,,,,,,,,,,,,0.0
239,"Far d'Empordà, el",170059,2000,387.0,0.5219638242894057,0.4780361757105943,0.13178294573643412,0.6847545219638242,0.1834625322997416,,,,,,,,,,,,,,,,,,,,,,0.0
240,"Lloar, el",430727,2000,123.0,0.4959349593495935,0.5040650406504065,0.024390243902439025,0.5691056910569106,0.4065040650406504,,,,,,,,,,,,,,,,,,,,,,0.0
241,"Masnou, el",81189,2000,21076.0,0.4842949326247865,0.5157050673752135,0.1532074397418865,0.7106661605617764,0.13612639969633705,,,,,,,,,,,,,,,,,,,,,,0.0
242,"Masroig, el",430825,2000,506.0,0.48616600790513836,0.5138339920948617,0.07707509881422925,0.567193675889328,0.3557312252964427,,,,,,,,,,,,,,,,,,,,,,0.0
243,"Milà, el",430831,2000,162.0,0.4876543209876543,0.5123456790123457,0.08024691358024691,0.7345679012345679,0.18518518518518517,,,,,,,,,,,,,,,,,,,,,,0.0
244,"Molar, el",430859,2000,289.0,0.5259515570934256,0.4740484429065744,0.09342560553633218,0.5640138408304498,0.34256055363321797,,,,,,,,,,,,,,,,,,,,,,0.0
245,"Montmell, el",430901,2000,408.0,0.553921568627451,0.44607843137254904,0.09558823529411764,0.6813725490196079,0.22303921568627452,,,,,,,,,,,,,,,,,,,,,,0.0
246,"Morell, el",430957,2000,2308.0,0.5060658578856152,0.49393414211438474,0.1611785095320624,0.6854419410745234,0.15337954939341422,,,,,,,,,,,,,,,,,,,,,,0.0
247,"Palau d'Anglesola, el",251581,2000,1682.0,0.4940546967895363,0.5059453032104637,0.14447086801426873,0.6403091557669441,0.21521997621878716,,,,,,,,,,,,,,,,,,,,,,0.0
248,"Papiol, el",81580,2000,3464.0,0.496824480369515,0.503175519630485,0.15617782909930716,0.6922632794457275,0.15155889145496534,,,,,,,,,,,,,,,,,,,,,,0.0
249,"Perelló, el",431042,2000,2145.0,0.5132867132867133,0.48671328671328673,0.1076923076923077,0.6265734265734266,0.26573426573426573,,,,,,,,,,,,,,,,,,,,,,0.0
250,"Pinell de Brai, el",431068,2000,1074.0,0.5083798882681564,0.49162011173184356,0.10242085661080075,0.6443202979515829,0.2532588454376164,,,,,,,,,,,,,,,,,,,,,,0.0
251,"Pla de Santa Maria, el",431080,2000,1651.0,0.5142337976983646,0.48576620230163536,0.1556632344033919,0.6408237431859479,0.20351302241066022,,,,,,,,,,,,,,,,,,,,,,0.0
252,"Pla del Penedès, el",81640,2000,923.0,0.49945828819068255,0.5005417118093174,0.10075839653304441,0.6652221018418202,0.23401950162513543,,,,,,,,,,,,,,,,,,,,,,0.0
253,"Poal, el",251689,2000,613.0,0.5383360522022839,0.46166394779771613,0.13866231647634583,0.5530179445350734,0.3083197389885807,,,,,,,,,,,,,,,,,,,,,,0.0
254,"Pont d'Armentera, el",431135,2000,576.0,0.515625,0.484375,0.08506944444444445,0.6180555555555556,0.296875,,,,,,,,,,,,,,,,,,,,,,0.0
255,"Pont de Bar, el",250306,2000,160.0,0.55,0.45,0.1,0.56875,0.33125,,,,,,,,,,,,,,,,,,,,,,0.0
256,"Pont de Suert, el",251734,2000,2164.0,0.5055452865064695,0.4944547134935305,0.11367837338262476,0.6506469500924215,0.2356746765249538,,,,,,,,,,,,,,,,,,,,,,0.0
257,"Pont de Vilomara i Rocafort, el",81825,2000,2614.0,0.5145371078806427,0.4854628921193573,0.1503442999234889,0.6943381790359602,0.15531752104055088,,,,,,,,,,,,,,,,,,,,,,0.0
258,"Port de la Selva, el",171404,2000,877.0,0.5017103762827823,0.4982896237172178,0.10604332953249715,0.6818700114025086,0.2120866590649943,,,,,,,,,,,,,,,,,,,,,,0.0
259,"Prat de Llobregat, el",81691,2000,62956.0,0.5006353643814728,0.49936463561852723,0.14718215896816825,0.733814092381981,0.1190037486498507,81.0,9.0,,,,,,,,,,,,,,,,,,,,0.0
260,"Rourell, el",431346,2000,262.0,0.5305343511450382,0.46946564885496184,0.09541984732824428,0.5763358778625954,0.3282442748091603,,,,,,,,,,,,,,,,,,,,,,0.0
261,"Soleràs, el",252069,2000,418.0,0.5143540669856459,0.48564593301435405,0.0645933014354067,0.6220095693779905,0.3133971291866029,,,,,,,,,,,,,,,,,,,,,,0.0
262,"Vendrell, el",431634,2000,22543.0,0.5017078472253027,0.49829215277469724,0.16878853746173977,0.703633056824735,0.12757840571352527,,,,,,,,,,,,,,,,,,,,,,0.0
263,"Vilosell, el",252537,2000,197.0,0.4467005076142132,0.5532994923857868,0.06091370558375635,0.6040609137055838,0.3350253807106599,,,,,,,,,,,,,,,,,,,,,,0.0
264,"Alamús, els",250045,2000,698.0,0.501432664756447,0.498567335243553,0.12034383954154727,0.6446991404011462,0.2349570200573066,,,,,,,,,,,,,,,,,,,,,,0.0
265,"Garidells, els",430666,2000,162.0,0.49382716049382713,0.5061728395061729,0.13580246913580246,0.6172839506172839,0.24691358024691357,,,,,,,,,,,,,,,,,,,,,,0.0
266,"Guiamets, els",430705,2000,304.0,0.5,0.5,0.125,0.5855263157894737,0.2894736842105263,,,,,,,,,,,,,,,,,,,,,,0.0
267,"Hostalets de Pierola, els",81629,2000,1239.0,0.5181598062953995,0.48184019370460046,0.1033091202582728,0.6941081517352704,0.20258272800645682,,,,,,,,,,,,,,,,,,,,,,0.0
268,"Omellons, els",251538,2000,264.0,0.5113636363636364,0.48863636363636365,0.08712121212121213,0.6325757575757576,0.2803030303030303,,,,,,,,,,,,,,,,,,,,,,0.0
269,"Omells de na Gaia, els",251543,2000,152.0,0.5394736842105263,0.4605263157894737,0.125,0.5592105263157895,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,0.0
270,"Pallaresos, els",431009,2000,2537.0,0.5155695703586913,0.4844304296413086,0.1974773354355538,0.7449743791880173,0.05754828537642885,,,,,,,,,,,,,,,,,,,,,,0.0
271,"Plans de Sió, els",259118,2000,595.0,0.5176470588235295,0.4823529411764706,0.08739495798319327,0.5865546218487395,0.32605042016806723,,,,,,,,,,,,,,,,,,,,,,0.0
272,"Prats de Rei, els",81705,2000,537.0,0.4972067039106145,0.5027932960893855,0.10242085661080075,0.6238361266294227,0.2737430167597765,,,,,,,,,,,,,,,,,,,,,,0.0
273,"Torms, els",252249,2000,197.0,0.5380710659898477,0.4619289340101523,0.08629441624365482,0.5685279187817259,0.34517766497461927,,,,,,,,,,,,,,,,,,,,,,0.0
274,"Bòrdes, Es",250576,2000,212.0,0.5235849056603774,0.47641509433962265,0.09905660377358491,0.7547169811320755,0.14622641509433962,,,,,,,,,,,,,,,,,,,,,,0.0
275,Esparreguera,80765,2000,17060.0,0.5066236811254397,0.49337631887456035,0.16219226260257913,0.7120750293083236,0.1257327080890973,,,,,,,,,,,,,,,,,,,,,,0.0
276,Espinelves,170638,2000,179.0,0.5027932960893855,0.4972067039106145,0.09497206703910614,0.5754189944134078,0.329608938547486,,,,,,,,,,,,,,,,,,,,,,0.0
277,Esplugues de Llobregat,80771,2000,45668.0,0.49211701848121225,0.5078829815187877,0.1275729175790488,0.7385696767977578,0.13385740562319348,106.0,10.0,,,,,,,,,,,,,,,,,,,,0.0
278,Espolla,170643,2000,373.0,0.5013404825737265,0.49865951742627346,0.128686327077748,0.5871313672922251,0.28418230563002683,,,,,,,,,,,,,,,,,,,,,,0.0
279,Esponellà,170656,2000,402.0,0.4975124378109453,0.5024875621890548,0.11442786069651742,0.6442786069651741,0.24129353233830847,,,,,,,,,,,,,,,,,,,,,,0.0
280,Espot,250827,2000,298.0,0.5436241610738255,0.4563758389261745,0.07046979865771812,0.714765100671141,0.21476510067114093,,,,,,,,,,,,,,,,,,,,,,0.0
281,Estamariu,250886,2000,123.0,0.5365853658536586,0.4634146341463415,0.032520325203252036,0.6422764227642277,0.3252032520325203,,,,,,,,,,,,,,,,,,,,,,0.0
282,Estaràs,250851,2000,187.0,0.5508021390374331,0.44919786096256686,0.13368983957219252,0.5989304812834224,0.26737967914438504,,,,,,,,,,,,,,,,,,,,,,0.0
283,Esterri d'Àneu,250864,2000,646.0,0.4938080495356037,0.5061919504643962,0.07739938080495357,0.6609907120743034,0.26160990712074306,,,,,,,,,,,,,,,,,,,,,,0.0
284,Esterri de Cardós,250870,2000,75.0,0.5333333333333333,0.4666666666666667,0.08,0.6133333333333333,0.30666666666666664,,,,,,,,,,,,,,,,,,,,,,0.0
285,Falset,430555,2000,2448.0,0.5040849673202614,0.4959150326797386,0.13725490196078433,0.6348039215686274,0.22794117647058823,,,,,,,,,,,,,,,,,,,,,,0.0
286,Farrera,250899,2000,97.0,0.5876288659793815,0.41237113402061853,0.14432989690721648,0.6391752577319587,0.21649484536082475,,,,,,,,,,,,,,,,,,,,,,0.0
287,Figaró-Montmany,81347,2000,825.0,0.5284848484848484,0.4715151515151515,0.15272727272727274,0.6654545454545454,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,0.0
288,Fígols,80804,2000,50.0,0.58,0.42,0.02,0.64,0.34,,,,,,,,,,,,,,,,,,,,,,0.0
289,Fígols i Alinyà,259084,2000,296.0,0.5472972972972973,0.4527027027027027,0.060810810810810814,0.5472972972972973,0.3918918918918919,,,,,,,,,,,,,,,,,,,,,,0.0
290,Figueres,170669,2000,34023.0,0.4858184169532375,0.5141815830467625,0.16097933750698057,0.666431531610969,0.17258913088205038,,,,,,,,,,,,,,,,,,,,,,0.0
291,Figuerola del Camp,430593,2000,280.0,0.4785714285714286,0.5214285714285715,0.1392857142857143,0.6214285714285714,0.2392857142857143,,,,,,,,,,,,,,,,,,,,,,0.0
292,Flaçà,170675,2000,845.0,0.493491124260355,0.506508875739645,0.11124260355029586,0.6497041420118344,0.23905325443786982,,,,,,,,,,,,,,,,,,,,,,0.0
